indNames,01_GIFT,02_GIFTff,03_BEST,04_ExCEL,05_Molobicus,06_NileXMoss,07_Abbassa_10,08_Chitralada,09_FaST,10_Mossambicus,GENOGain,RIA1,Similarity,pop,country
Q5-1232,3.18E-230,7.59E-212,1.23E-223,1.15E-227,7.60E-13,1.89E-112,6.18E-290,5.76E-206,0,1,0,0,10_Mossambicus,HH_137,Unspecified
Q5-1233,7.83E-152,1.80E-145,2.02E-216,6.00E-165,1.72E-222,5.47E-156,5.26E-222,1.31E-157,3.10E-280,8.03E-271,1.43E-13,1,RIA1,HH_158,Unspecified
Q5-1235,3.04E-217,7.77E-199,2.89E-210,2.25E-207,1.03E-07,7.30E-104,3.41E-283,8.49E-185,0,0.999999897,0,0,10_Mossambicus,HH_132,Unspecified
Q5-1236,1.50E-215,4.86E-197,1.34E-202,7.98E-204,0.999989101,4.30E-103,2.40E-264,5.30E-184,9.14021444806306e-322,1.09E-05,0,0,05_Molobicus,HH_151,Unspecified
Q5-1237,2.53E-232,7.44E-215,2.44E-223,3.62E-221,0.005219633,9.65E-110,2.26E-285,4.22E-201,0,0.994780367,0,0,10_Mossambicus,HH_142,Unspecified
Q5-1238,3.43E-256,1.62E-235,1.89E-245,3.28E-243,8.28E-20,2.78E-127,5.35604684377713e-316,1.14E-223,0,1,0,0,10_Mossambicus,HH_111,Unspecified
Q5-1241,2.17E-209,3.99E-193,7.71E-211,8.98E-195,4.86E-10,4.52E-97,4.45E-272,1.88E-174,0,1,0,0,10_Mossambicus,HH_147,Unspecified
Q5-1242,8.40E-246,4.44E-226,1.66E-231,4.13E-237,2.20E-16,1.79E-120,5.44E-300,1.44E-219,0,1,0,0,10_Mossambicus,HH_166,Unspecified
Q5-1243,8.17E-229,8.72E-211,1.17E-225,6.22E-225,5.21E-10,1.40E-108,8.42E-286,5.33E-198,0,0.999999999,0,0,10_Mossambicus,HH_122,Unspecified
Q5-1245,4.97E-225,6.02E-207,1.61E-221,7.35E-216,2.52E-16,6.82E-110,8.38E-282,5.35E-190,0,1,0,0,10_Mossambicus,HH_134,Unspecified
Q5-1246,1.30E-238,1.35E-217,7.10E-228,1.30E-225,3.57E-11,8.28E-112,9.90E-291,4.90E-214,0,1,0,0,10_Mossambicus,HH_121,Unspecified
Q5-1250,1.27E-244,3.32E-223,3.35E-237,2.19E-230,2.26E-14,2.24E-117,4.23E-298,1.35E-215,0,1,0,0,10_Mossambicus,HH_123,Unspecified
Q5-1251,9.03E-227,1.23E-206,9.10E-221,1.48E-217,7.35E-08,2.39E-108,4.04E-280,1.66E-201,0,0.999999926,0,0,10_Mossambicus,HH_143,Unspecified
Q5-1254,2.52E-236,5.73E-220,1.95E-233,2.87E-230,7.39E-14,5.01E-113,1.27E-292,5.63E-212,0,1,0,0,10_Mossambicus,HH_171,Unspecified
Q5-1255,1.59E-235,5.87E-215,3.62E-226,5.91E-221,7.69E-11,2.48E-110,8.37E-287,1.77E-204,0,1,0,0,10_Mossambicus,HH_165,Unspecified
Q5-1256,3.98E-233,3.95E-213,3.03E-218,1.00E-220,0.999999378,3.80E-109,1.05E-286,6.09E-211,0,6.22E-07,0,0,05_Molobicus,HH_121,Unspecified
Q5-1258,2.80E-229,9.29E-208,3.74E-223,3.53E-222,5.01E-11,3.88E-108,7.39E-287,1.23E-199,0,1,0,0,10_Mossambicus,HH_139,Unspecified
Q5-1260,5.73E-245,1.50E-223,2.82E-239,2.44E-236,1.22E-17,5.11E-123,1.79E-286,5.64E-213,0,1,0,0,10_Mossambicus,HH_132,Unspecified
Q5-1261,6.07E-240,1.51E-218,6.97E-230,4.29E-226,1.10E-06,4.89E-116,4.03E-296,9.02E-213,0,0.999998904,0,0,10_Mossambicus,HH_171,Unspecified
Q5-1263,1.04E-179,4.94E-177,1.02E-248,4.56E-206,4.21E-269,1.57E-196,1.19E-273,4.53E-195,4.94065645841247e-324,0,4.33E-13,1,RIA1,HH_155,Unspecified
Q5-1266,2.25E-235,1.80E-216,1.17E-223,2.20E-223,7.35E-11,4.40E-113,4.91E-294,2.25E-207,0,1,0,0,10_Mossambicus,HH_172,Unspecified
Q5-1267,1.04E-172,9.08E-168,8.33E-232,4.23E-189,1.15E-267,7.51E-185,6.89E-256,1.51E-184,9.87E-304,1.14879501685667e-317,3.59E-14,1,RIA1,HH_110,Unspecified
Q5-1268,4.10E-214,8.69E-194,8.02E-214,5.24E-202,1.99E-12,1.21E-99,1.29E-266,6.08E-184,0,1,0,0,10_Mossambicus,HH_147,Unspecified
Q5-1269,5.45E-170,1.22E-146,1.45E-163,2.61E-152,0.650724464,6.99E-68,2.80E-229,6.58E-144,3.49E-293,0.349275536,0,0,05_Molobicus,HH_128,Unspecified
Q5-1272,7.94E-227,3.81E-204,2.04E-218,3.24E-211,0.999989624,1.16E-109,9.62E-270,3.57E-194,0,1.04E-05,0,0,05_Molobicus,HH_121,Unspecified
Q5-1273,6.95E-234,1.46E-214,1.33E-226,9.94E-225,3.17E-05,1.04E-108,3.69E-294,6.03E-208,0,0.99996825,0,0,10_Mossambicus,HH_114,Unspecified
Q5-1276,1.05E-236,9.11E-217,3.01E-230,9.35E-228,6.42E-14,2.35E-110,2.06E-289,2.72E-207,0,1,0,0,10_Mossambicus,HH_122,Unspecified
Q5-1277,7.77E-246,4.00E-225,4.91E-239,3.08E-237,7.69E-14,8.58E-121,5.73E-303,2.36E-216,0,1,0,0,10_Mossambicus,HH_116,Unspecified
Q5-1278,5.09E-195,5.79E-197,8.29E-269,1.81E-220,8.44E-301,1.29E-215,2.18E-298,1.26E-217,0,0,1.63E-06,0.999998371,RIA1,HH_110,Unspecified
Q5-1280,5.82E-243,3.29E-220,2.25E-228,4.69E-231,2.64E-08,5.13E-120,5.92E-296,1.95E-208,0,0.999999974,0,0,10_Mossambicus,HH_164,Unspecified
Q5-1281,5.70E-239,6.16E-220,1.68E-235,2.06E-231,8.59E-18,1.57E-113,1.53E-299,3.75E-210,0,1,0,0,10_Mossambicus,HH_134,Unspecified
Q5-1283,5.03E-237,2.45E-214,1.44E-226,2.66E-224,1.39E-22,4.49E-111,1.59E-293,6.27E-204,0,1,0,0,10_Mossambicus,HH_167,Unspecified
Q5-1284,8.61E-233,1.22E-211,1.31E-223,4.24E-224,0.999998743,8.46E-116,5.16E-285,8.65E-202,0,1.26E-06,0,0,05_Molobicus,HH_129,Unspecified
Q5-1285,3.49E-215,3.60E-198,5.68E-208,2.49E-208,0.98999334,7.53E-101,1.29E-281,4.38E-187,0,0.01000666,0,0,05_Molobicus,HH_151,Unspecified
Q5-1288,4.86E-237,6.46E-215,3.36E-232,4.72E-230,1.62E-18,8.78E-112,2.32E-285,2.48E-205,0,1,0,0,10_Mossambicus,HH_163,Unspecified
Q5-1293,2.35E-237,6.00E-216,8.11E-231,5.36E-226,2.00E-08,1.65E-112,1.61E-292,2.62E-202,0,0.99999998,0,0,10_Mossambicus,HH_138,Unspecified
Q5-1294,1.77E-232,1.64E-212,1.19E-224,5.62E-223,4.16E-06,1.70E-109,6.48E-282,1.08E-201,0,0.999995842,0,0,10_Mossambicus,HH_130,Unspecified
Q5-1295,2.49E-232,1.39E-212,1.03E-218,1.99E-222,1.22E-16,2.00E-112,2.22E-290,1.77E-199,0,1,0,0,10_Mossambicus,HH_146,Unspecified
Q5-1296,3.14E-244,6.32E-224,5.76E-237,1.70E-233,3.37E-17,4.79E-122,1.43E-302,4.51E-217,0,1,0,0,10_Mossambicus,HH_173,Unspecified
Q5-1297,1.07E-241,8.27E-224,1.22E-237,2.98E-232,8.10E-23,1.18E-112,3.49E-287,1.80E-212,0,1,0,0,10_Mossambicus,HH_172,Unspecified
Q5-1299,3.83E-232,1.51E-209,2.90E-223,3.07E-220,0.054368668,4.07E-112,4.80E-294,8.78E-199,0,0.945631332,0,0,10_Mossambicus,HH_115,Unspecified
Q5-1300,8.23E-233,1.00E-214,6.37E-227,2.91E-226,1.54E-07,1.70E-116,2.62E-299,3.33E-202,0,0.999999846,0,0,10_Mossambicus,HH_139,Unspecified
Q5-1301,5.32E-226,8.51E-205,6.05E-221,1.91E-218,5.82E-09,1.73E-104,1.84E-281,5.89E-196,0,0.999999994,0,0,10_Mossambicus,HH_144,Unspecified
Q5-1305,4.59E-242,2.25E-219,1.96E-232,1.16E-227,2.31E-07,2.88E-112,3.32E-286,2.22E-207,0,0.999999769,0,0,10_Mossambicus,HH_170,Unspecified
Q5-1307,6.45E-238,9.37E-218,4.73E-230,3.88E-225,9.42E-12,7.85E-116,1.94E-288,1.78E-207,0,1,0,0,10_Mossambicus,HH_172,Unspecified
Q5-1308,2.25E-229,3.83E-209,5.23E-225,2.34E-219,0.999999964,1.73E-115,5.13E-284,5.96E-198,0,3.58E-08,0,0,05_Molobicus,HH_153,Unspecified
Q5-1309,1.65E-175,7.40E-172,3.98E-239,1.31E-192,4.43E-271,5.53E-193,2.09E-259,1.30E-187,2.98E-301,0,5.29E-07,0.999999471,RIA1,HH_110,Unspecified
Q5-1312,2.81E-244,4.04E-221,6.52E-229,1.10E-229,1.10E-15,4.90E-122,5.26E-298,1.46E-217,0,1,0,0,10_Mossambicus,HH_120,Unspecified
Q5-1313,1.06E-232,1.04E-214,1.89E-222,2.29E-223,1.34E-09,1.48E-110,4.46E-283,7.07E-203,0,0.999999999,0,0,10_Mossambicus,HH_133,Unspecified
Q5-1316,8.66E-242,5.25E-222,8.09E-235,2.69E-226,0.000689323,2.55E-116,6.66E-298,1.36E-212,0,0.999310677,0,0,10_Mossambicus,HH_172,Unspecified
Q5-1320,4.75E-245,1.30E-224,5.52E-234,1.99E-236,6.87E-06,4.61E-126,9.12E-304,1.27E-214,0,0.999993127,0,0,10_Mossambicus,HH_136,Unspecified
Q5-1322,4.15E-226,2.60E-207,3.94E-223,3.72E-215,8.31E-19,1.21E-108,1.78E-284,8.38E-198,0,1,0,0,10_Mossambicus,HH_139,Unspecified
Q5-1323,2.10E-227,5.06E-207,1.24E-217,2.27E-215,1.38E-09,5.68E-112,1.56E-292,1.76E-205,0,0.999999999,0,0,10_Mossambicus,HH_143,Unspecified
Q5-1324,5.21E-228,5.37E-207,3.76E-219,4.00E-216,0.000133182,1.56E-106,3.18E-287,3.11E-197,0,0.999866818,0,0,10_Mossambicus,HH_130,Unspecified
Q5-1325,7.12E-200,6.55E-201,1.52E-272,2.10E-229,9.06E-306,8.11E-221,1.52E-289,3.56E-225,0,0,2.32E-11,1,RIA1,HH_155,Unspecified
Q5-1329,3.86E-238,2.76E-218,5.28E-233,6.35E-227,1.05E-09,4.89E-114,3.25E-293,3.60E-209,0,0.999999999,0,0,10_Mossambicus,HH_160,Unspecified
Q5-1330,9.79E-137,6.22E-128,2.19E-191,7.75E-150,1.58E-220,3.92E-144,5.13E-193,6.15E-136,2.92E-248,2.06E-265,3.29E-12,1,RIA1,HH_126,Unspecified
Q5-1331,1.04E-233,4.44E-214,3.69E-232,1.23E-221,6.95E-07,5.30E-115,3.42E-295,2.26E-202,0,0.999999305,0,0,10_Mossambicus,HH_142,Unspecified
Q5-1332,5.38E-223,5.98E-204,2.23E-217,7.26E-213,1.35E-05,2.77E-102,1.06E-285,1.26E-191,0,0.999986499,0,0,10_Mossambicus,HH_145,Unspecified
Q5-1334,1.46E-248,7.58E-227,6.99E-234,9.23E-239,1.80E-13,4.26E-126,1.75E-299,9.18E-213,0,1,0,0,10_Mossambicus,HH_162,Unspecified
Q5-1338,1.04E-223,1.48E-206,8.91E-220,1.64E-214,1.75E-08,7.94E-106,2.55E-284,9.21E-197,0,0.999999982,0,0,10_Mossambicus,HH_134,Unspecified
Q5-1349,4.49E-243,1.40E-223,6.60E-232,2.29E-232,8.23E-13,3.92E-118,3.57E-297,1.84E-213,0,1,0,0,10_Mossambicus,HH_166,Unspecified
Q5-1350,1.56E-232,1.38E-213,1.23E-225,2.63E-219,0.717349284,1.06E-112,4.31E-286,2.74E-201,0,0.282650716,0,0,05_Molobicus,HH_120,Unspecified
Q5-1351,4.43E-51,3.56E-32,1,7.27E-34,4.34E-52,3.89E-26,1.19E-123,2.72E-46,1.90E-149,3.46E-67,1.57E-96,1.61E-88,03_BEST,HH_124,Unspecified
Q5-1352,2.36E-172,1.84E-170,4.04E-240,1.97E-200,6.40E-260,1.79E-188,9.57E-260,2.73E-187,4.74E-302,1.15321344592743e-318,1.99E-08,0.99999998,RIA1,HH_155,Unspecified
Q5-1355,3.22E-237,2.37E-218,9.51E-235,3.37E-226,2.20E-19,2.64E-116,2.08E-296,5.53E-209,0,1,0,0,10_Mossambicus,HH_117,Unspecified
Q5-1356,2.34E-227,7.09E-204,9.98E-222,6.36E-214,0.721718947,1.03E-102,3.23E-274,5.38E-197,0,0.278281053,0,0,05_Molobicus,HH_165,Unspecified
Q5-1357,4.89E-240,3.33E-221,6.41E-241,1.89E-234,5.18E-07,2.02E-119,2.41E-301,6.90E-216,0,0.999999482,0,0,10_Mossambicus,HH_130,Unspecified
Q5-1358,1.43E-235,3.08E-217,2.11E-232,1.44E-226,1.95E-07,9.20E-111,5.73E-289,2.73E-208,0,0.999999805,0,0,10_Mossambicus,HH_161,Unspecified
Q5-1362,1.62E-241,4.31E-223,3.90E-234,1.44E-232,1.77E-11,2.28E-120,8.54E-301,8.11E-210,0,1,0,0,10_Mossambicus,HH_132,Unspecified
Q5-1366,1.90E-241,2.91E-218,1.03E-229,1.72E-228,1.10E-17,4.74E-114,6.70E-290,1.13E-206,0,1,0,0,10_Mossambicus,HH_170,Unspecified
Q5-1368,1.47E-49,1.43E-30,1,1.17E-32,2.98E-49,6.66E-23,1.92E-121,1.66E-45,1.14E-145,7.66E-63,2.30E-95,2.21E-86,03_BEST,HH_124,Unspecified
Q5-1369,3.19E-140,1.27E-127,1.76E-191,3.23E-138,2.11E-206,7.77E-129,1.37E-182,6.10E-130,1.05E-252,2.62E-246,1.29E-16,1,RIA1,HH_127,Unspecified
Q5-1371,3.09E-110,9.33E-95,1.66E-150,3.12E-122,1.18E-139,1.71E-93,4.99E-174,5.25E-92,1.18E-242,2.78E-192,2.43E-13,1,RIA1,HH_108,Unspecified
Q5-1372,2.96E-235,5.85E-216,1.62E-227,2.64E-226,3.87E-15,3.93E-114,2.80E-282,1.63E-204,0,1,0,0,10_Mossambicus,HH_162,Unspecified
Q5-1374,9.54E-237,2.89E-217,4.39E-234,2.88E-227,2.43E-10,1.41E-109,3.18E-286,3.85E-207,0,1,0,0,10_Mossambicus,HH_165,Unspecified
Q5-1375,5.09E-240,9.82E-220,1.07E-233,1.98E-227,1.60E-17,4.07E-113,1.68E-303,1.57E-207,0,1,0,0,10_Mossambicus,HH_138,Unspecified
Q5-1382,1.06E-244,1.23E-227,8.58E-239,2.00E-235,1.29E-15,8.69E-119,2.23E-301,2.44E-213,0,1,0,0,10_Mossambicus,HH_161,Unspecified
Q5-1383,1.85E-239,3.68E-218,2.83E-228,1.83E-228,2.30E-12,9.63E-120,1.01E-291,4.19E-211,0,1,0,0,10_Mossambicus,HH_146,Unspecified
Q5-1384,1.24E-245,2.23E-225,1.65E-236,3.65E-237,6.32E-17,6.84E-118,7.53E-308,2.65E-213,0,1,0,0,10_Mossambicus,HH_111,Unspecified
Q5-1385,3.23E-235,6.11E-217,5.32E-227,1.01E-226,1.62E-07,6.40E-115,1.19E-290,1.90E-212,0,0.999999838,0,0,10_Mossambicus,HH_125,Unspecified
Q5-1386,1.40E-238,2.49E-218,7.55E-233,8.55E-227,0.998674916,9.98E-121,7.37E-295,5.95E-209,0,0.001325084,0,0,05_Molobicus,HH_182,Unspecified
Q5-1387,7.41E-246,4.09E-222,1.06E-233,1.93E-233,7.44E-08,2.19E-117,1.47E-295,3.12E-210,0,0.999999926,0,0,10_Mossambicus,HH_164,Unspecified
Q5-1389,1.64E-245,2.82E-221,1.42E-232,6.80E-233,1.13E-09,7.23E-120,2.50E-306,7.77E-211,0,0.999999999,0,0,10_Mossambicus,HH_140,Unspecified
Q5-1393,3.93E-222,8.38E-208,1.23E-216,5.59E-218,0.989732395,1.88E-106,1.45E-291,8.51E-194,0,0.010267605,0,0,05_Molobicus,HH_173,Unspecified
Q5-1395,1.84E-227,2.55E-208,2.98E-218,7.36E-212,1.45E-09,3.07E-112,5.22E-274,6.20E-193,0,0.999999999,0,0,10_Mossambicus,HH_137,Unspecified
Q5-1396,1.09E-50,7.24E-37,1.51E-78,3.61E-56,0.975372836,0.024627164,5.50E-115,1.42E-41,4.14E-171,4.48E-17,2.32E-123,5.01E-111,05_Molobicus,HH_137,Unspecified
Q5-1398,1.36E-226,2.49E-209,2.40E-218,7.61E-216,0.343297996,3.19E-106,4.62E-275,3.44E-202,0,0.656702004,0,0,10_Mossambicus,HH_133,Unspecified
Q5-1399,4.68E-233,3.22E-210,8.12E-219,1.32E-221,0.000130055,1.22E-108,5.76E-293,6.79E-203,0,0.999869945,0,0,10_Mossambicus,HH_165,Unspecified
Q5-1401,8.02E-243,5.03E-224,1.45E-230,1.30E-231,5.60E-21,6.63E-119,1.10E-305,6.43E-209,0,1,0,0,10_Mossambicus,HH_153,Unspecified
Q5-1410,4.23E-232,1.84E-212,2.83E-227,9.12E-220,8.93E-18,4.14E-112,4.46E-292,2.19E-198,0,1,0,0,10_Mossambicus,HH_141,Unspecified
Q5-1411,1.81E-223,1.14E-204,5.67E-221,2.61E-215,1,5.12E-109,8.08E-280,5.37E-193,0,6.58E-11,0,0,05_Molobicus,HH_198,Unspecified
Q5-1412,2.14E-174,4.12E-168,2.38E-240,1.41E-198,1.37E-262,2.67E-191,3.99E-276,1.01E-188,2.79E-308,4.94065645841247e-324,5.69E-20,1,RIA1,HH_113,Unspecified
Q5-1413,2.26E-247,5.84E-226,8.10E-238,1.43E-235,3.68E-26,9.38E-120,1.07E-299,2.80E-212,0,1,0,0,10_Mossambicus,HH_197,Unspecified
Q5-1414,2.18E-229,2.98E-208,1.80E-224,1.73E-222,0.000431938,3.86E-110,1.33E-286,3.26E-199,0,0.999568062,0,0,10_Mossambicus,HH_115,Unspecified
Q5-1416,1.28E-137,1.19E-120,2.10E-177,2.76E-140,2.51E-197,7.83E-133,1.29E-197,8.79E-121,2.23E-262,1.73E-257,6.10E-08,0.999999939,RIA1,HH_108,Unspecified
Q5-1421,6.71E-179,6.41E-177,1.64E-258,1.90E-206,1.07E-270,2.33E-199,2.77E-275,8.05E-195,1.45022439821522e-315,0,1.47E-08,0.999999985,RIA1,HH_113,Unspecified
Q5-1422,1.31E-235,9.59E-215,6.18E-227,7.05E-227,2.52E-08,2.49E-111,6.25E-295,5.23E-209,0,0.999999975,0,0,10_Mossambicus,HH_170,Unspecified
Q5-1423,4.36E-215,1.18E-210,1.57E-282,6.50E-235,7.95318572049641e-314,1.02E-226,1.64918846516697e-310,2.36E-231,0,0,4.71E-21,1,RIA1,HH_113,Unspecified
Q5-1424,2.79E-232,1.17E-214,2.66E-221,1.08E-224,1.80E-16,1.69E-110,4.40E-292,2.64E-203,0,1,0,0,10_Mossambicus,HH_122,Unspecified
Q5-1426,1.73E-241,1.37E-225,3.93E-238,2.04E-233,4.11E-13,6.14E-119,7.11E-291,3.62E-211,0,1,0,0,10_Mossambicus,HH_136,Unspecified
Q5-1429,3.70E-220,6.03E-203,2.49E-220,1.52E-213,9.73E-17,5.34E-103,1.11E-268,7.82E-192,0,1,0,0,10_Mossambicus,HH_154,Unspecified
Q5-1430,4.12E-221,7.04E-202,1.29E-216,1.46E-215,0.709824151,9.95E-101,4.56E-282,4.38E-197,0,0.290175849,0,0,05_Molobicus,HH_144,Unspecified
Q5-1432,2.67E-115,2.97E-103,1.05E-163,4.37E-114,3.32E-181,7.41E-115,9.50E-153,8.76E-104,3.64E-217,1.82E-234,7.25E-09,0.999999993,RIA1,HH_109,Unspecified
Q5-1433,6.00E-119,1.82E-110,4.27E-171,4.47E-123,1.29E-176,7.08E-114,1.25E-162,2.66E-119,3.80E-233,1.17E-221,5.37E-13,1,RIA1,HH_127,Unspecified
Q5-1440,1.22E-53,6.98E-33,1,1.04E-33,1.86E-53,4.62E-26,1.50E-124,1.11E-47,1.70E-150,2.55E-67,1.60E-96,3.89E-87,03_BEST,HH_110,Unspecified
Q5-1444,7.78E-241,4.14E-221,8.05E-230,1.54E-229,1.15E-12,1.28E-120,7.66E-301,2.03E-205,0,1,0,0,10_Mossambicus,HH_140,Unspecified
Q5-1445,6.98E-229,1.88E-209,1.75E-220,1.07E-217,0.003616212,1.07E-112,2.98E-287,4.50E-195,0,0.996383788,0,0,10_Mossambicus,HH_137,Unspecified
Q5-1447,1.49E-204,1.31E-187,4.72E-200,2.09E-197,0.859013713,1.01E-88,1.89E-260,4.49E-184,0,0.140986287,0,0,05_Molobicus,HH_144,Unspecified
Q5-1449,7.77E-191,3.02E-171,7.64E-195,8.12E-189,1,1.90E-91,1.13E-248,4.84E-164,4.70257561092884e-317,1.40E-18,0,0,05_Molobicus,HH_145,Unspecified
Q5-1452,3.07E-231,1.98E-211,2.04E-217,3.01E-219,3.83E-23,4.14E-105,2.57E-291,5.89E-198,0,1,0,0,10_Mossambicus,HH_147,Unspecified
Q5-1453,5.95E-249,3.55E-228,1.78E-239,3.82E-238,1.41E-19,2.14E-123,2.18E-305,3.12E-215,0,1,0,0,10_Mossambicus,HH_118,Unspecified
Q5-1454,1.00E-245,7.30E-224,1.37E-234,4.43E-236,2.99E-14,2.46E-118,1.35E-297,5.84E-212,0,1,0,0,10_Mossambicus,HH_166,Unspecified
Q5-1455,1.13E-234,1.65E-213,1.18E-219,3.82E-220,0.999999995,4.64E-112,3.48E-277,7.77E-205,0,5.22E-09,0,0,05_Molobicus,HH_153,Unspecified
Q5-1460,4.37E-241,7.06E-220,5.39E-232,8.58E-227,5.08E-15,1.61E-118,6.09E-303,1.25E-208,0,1,0,0,10_Mossambicus,HH_140,Unspecified
Q5-1461,3.19E-237,6.52E-213,2.20E-221,6.99E-223,1.47E-16,6.33E-110,1.49E-284,3.25E-211,0,1,0,0,10_Mossambicus,HH_173,Unspecified
Q5-1462,4.75E-223,5.12E-201,8.98E-211,2.81E-211,0.999909488,9.01E-108,1.61E-282,2.52E-191,0,9.05E-05,0,0,05_Molobicus,HH_154,Unspecified
Q5-1466,1.60E-237,3.73E-217,3.84E-231,2.97E-226,9.29E-07,1.47E-115,1.34E-298,2.86E-210,0,0.999999071,0,0,10_Mossambicus,HH_161,Unspecified
Q5-1467,4.21E-230,7.45E-211,8.68E-221,1.51E-221,4.00E-16,3.67E-110,6.86E-279,6.26E-193,0,1,0,0,10_Mossambicus,HH_132,Unspecified
Q5-1468,2.62E-231,7.76E-209,2.20E-222,6.47E-222,0.999998677,7.38E-115,3.53E-291,9.47E-199,0,1.32E-06,0,0,05_Molobicus,HH_146,Unspecified
Q5-1472,4.16E-103,4.60E-90,8.79E-143,2.25E-100,4.13E-151,7.15E-97,7.85E-132,1.83E-91,7.01E-211,4.66E-206,6.57E-14,1,RIA1,HH_127,Unspecified
Q5-1473,5.41E-232,1.30E-212,3.31E-222,1.38E-220,2.81E-21,7.23E-109,4.55E-290,3.98E-201,0,1,0,0,10_Mossambicus,HH_140,Unspecified
Q5-1474,1.19E-244,9.39E-224,1.97E-232,3.54E-230,5.30E-17,3.03E-119,3.37E-300,3.82E-212,0,1,0,0,10_Mossambicus,HH_160,Unspecified
Q5-1475,1.51E-234,2.88E-216,3.66E-232,1.10E-225,9.28E-14,1.84E-110,6.66E-282,5.54E-208,0,1,0,0,10_Mossambicus,HH_143,Unspecified
Q5-1482,5.23E-138,1.59E-129,1.04E-192,9.27E-145,6.53E-211,4.66E-147,2.17E-212,1.01E-137,6.76E-240,1.31E-275,5.79E-12,1,RIA1,HH_126,Unspecified
Q5-1485,4.51E-245,1.09E-224,1.48E-236,7.55E-236,8.17E-18,1.12E-118,1.68E-306,2.04E-216,0,1,0,0,10_Mossambicus,HH_114,Unspecified
Q5-1487,7.68E-216,5.22E-219,2.97E-287,1.13E-245,3.6172522194621e-318,6.57E-235,0,1.58E-242,0,0,1.16E-05,0.99998845,RIA1,HH_158,Unspecified
Q5-1488,1.37E-196,2.23E-175,3.62E-196,1.12E-190,0.999999257,1.92E-95,7.98E-254,7.00E-179,0,7.43E-07,0,0,05_Molobicus,HH_177,Unspecified
Q5-1489,8.93E-232,4.38E-212,7.30E-227,1.30E-221,0.000101187,8.33E-112,4.16E-292,4.08E-201,0,0.999898813,0,0,10_Mossambicus,HH_168,Unspecified
Q5-1490,5.50E-240,2.18E-217,4.30E-228,7.57E-229,0.001826968,1.19E-114,4.02E-292,2.78E-210,0,0.998173032,0,0,10_Mossambicus,HH_141,Unspecified
Q5-1491,3.85E-193,3.70E-191,8.65E-259,1.67E-220,9.01E-288,1.39E-210,4.15E-294,6.88E-210,0,0,3.55E-14,1,RIA1,HH_157,Unspecified
Q5-1492,3.74E-234,2.69E-216,6.00E-234,1.85E-228,8.70E-14,6.85E-114,2.06E-290,1.06E-205,0,1,0,0,10_Mossambicus,HH_141,Unspecified
Q5-1493,9.12E-225,3.56E-207,3.24E-223,5.50E-217,0.086058016,6.90E-109,7.11E-285,9.37E-195,0,0.913941984,0,0,10_Mossambicus,HH_137,Unspecified
Q5-1496,4.05E-50,3.70E-31,1,1.66E-33,4.02E-51,6.97E-24,5.43E-120,6.39E-46,2.80E-150,7.21E-64,4.53E-93,1.03E-83,03_BEST,HH_110,Unspecified
Q5-1497,7.28E-247,1.10E-227,5.78E-243,1.14E-239,4.12E-10,7.18E-123,1.68E-302,1.15E-217,0,1,0,0,10_Mossambicus,HH_138,Unspecified
Q5-1499,6.94E-132,4.20E-131,2.63E-187,1.48E-148,7.93E-214,1.86E-137,8.76E-203,5.55E-142,1.08E-247,3.95E-256,9.20E-08,0.999999908,RIA1,HH_127,Unspecified
Q6-1504,7.02E-240,3.60E-219,4.20E-233,1.81E-229,0.005409116,4.10E-118,4.21E-292,4.15E-211,0,0.994590884,0,0,10_Mossambicus,HH_166,Unspecified
Q6-1505,2.62E-249,9.95E-229,2.29E-238,9.69E-240,3.89E-18,1.24E-122,9.59233345616896e-311,1.87E-220,0,1,0,0,10_Mossambicus,HH_119,Unspecified
Q6-1507,1.00E-145,1.79E-142,9.06E-203,1.52E-160,1.55E-232,3.20E-149,6.59E-194,1.64E-147,1.85E-261,9.01E-271,2.33E-10,1,RIA1,HH_156,Unspecified
Q6-1508,6.77E-191,4.32E-183,6.08E-253,2.28E-211,3.77E-280,1.27E-202,6.75E-279,2.21E-206,0,0,1.30E-24,1,RIA1,HH_150,Unspecified
Q6-1511,1.57E-187,9.14E-185,3.66E-257,2.17E-212,6.25E-285,5.37E-204,2.14E-284,2.78E-206,0,0,5.54E-15,1,RIA1,HH_150,Unspecified
Q6-1512,5.91E-158,1.83E-147,2.88E-225,2.19E-171,4.22E-240,7.36E-163,1.14E-222,2.52E-160,1.28E-282,1.19E-289,2.97E-18,1,RIA1,HH_148,Unspecified
Q6-1513,6.35E-51,5.19E-31,1,9.27E-33,4.58E-50,4.74E-24,8.77E-123,4.94E-46,3.22E-148,3.62E-63,1.15E-98,1.81E-89,03_BEST,HH_157,Unspecified
Q6-1514,1.26E-127,8.75E-116,2.43E-168,1.87E-121,1.23E-193,4.34E-128,2.85E-180,4.82E-129,1.12E-226,1.12E-240,1.10E-15,1,RIA1,HH_159,Unspecified
Q6-1515,1.15E-149,2.86E-143,3.36E-204,3.33E-159,2.71E-234,1.33E-156,2.66E-203,2.52E-150,1.53E-267,9.58E-283,1.44E-12,1,RIA1,HH_106,Unspecified
Q6-1516,4.62E-50,2.29E-30,1,1.32E-33,3.30E-52,2.53E-27,2.06E-122,1.60E-47,4.80E-154,1.14E-67,2.52E-97,4.55E-90,03_BEST,HH_157,Unspecified
