"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
"284",6,64,2047,4,9,2047004009,1,1,NA,99,NA,1,18,15,1,0,2,2
"285",6,64,2047,4,10,2047004010,1,1,NA,99,NA,0,3,7,1,0,2,2
"286",6,64,2047,4,10,2047004010,1,1,NA,99,NA,1,17,15,1,0,2,2
"287",6,64,2047,4,11,2047004011,1,1,NA,99,NA,0,3,7,1,0,2,2
"288",6,64,2047,4,11,2047004011,1,1,NA,99,NA,1,18,15,1,0,2,2
"289",6,64,2047,4,12,2047004012,1,1,NA,2,NA,0,2,7,1,0,2,2
"290",6,64,2047,4,12,2047004012,1,1,NA,2,NA,1,18,15,1,0,2,2
"291",6,64,2047,4,13,2047004013,1,1,NA,99,NA,0,3,7,1,0,2,2
"292",6,64,2047,4,13,2047004013,1,1,NA,99,NA,1,18,15,1,0,2,2
"293",6,64,2047,4,14,2047004014,1,1,NA,99,NA,0,3,7,1,0,2,2
"294",6,64,2047,4,14,2047004014,1,1,NA,99,NA,1,18,15,1,0,2,2
"295",6,64,2047,4,15,2047004015,1,1,NA,2,NA,0,3,7,1,0,2,2
"296",6,64,2047,4,15,2047004015,1,1,NA,2,NA,1,18,15,1,0,2,2
"297",6,66,2173,5,1,2173005001,1,4,NA,99,2,0,3,5,1,20,2,2
"298",6,66,2173,5,1,2173005001,1,4,NA,99,2,1,7,7,1,5,2,2
"299",6,66,2173,5,3,2173005003,1,1,NA,99,NA,0,7,5,1,15,2,2
"300",6,66,2173,5,3,2173005003,1,1,NA,99,NA,1,18,10,1,5,2,2
"301",6,66,2173,5,4,2173005004,1,1,NA,99,NA,0,8,10,1,20,2,2
"302",6,66,2173,5,4,2173005004,1,1,NA,99,NA,1,17,15,1,5,2,2
"303",6,66,2173,5,5,2173005005,1,4,NA,2,2,0,3,5,1,10,2,2
"304",6,66,2173,5,5,2173005005,1,4,NA,2,2,1,5,7,1,7,2,2
"305",6,66,2173,5,6,2173005006,1,3,NA,2,2,0,3,20,1,15,3,3
"306",6,66,2173,5,6,2173005006,1,3,NA,2,2,1,5,7,1,10,3,3
"307",6,66,2173,5,6,2173005006,1,3,NA,2,2,2,7,8,1,6,3,3
"308",6,66,2173,5,8,2173005008,1,4,NA,2,2,0,2,10,1,15,2,2
"309",6,66,2173,5,8,2173005008,1,4,NA,2,2,1,7,8,1,10,2,2
"310",6,66,2173,5,9,2173005009,1,5,"nước mương",2,NA,0,3,5,1,15,2,2
"311",6,66,2173,5,9,2173005009,1,5,"nước mương",2,NA,1,18,15,1,2,2,2
"312",6,66,2173,5,10,2173005010,1,5,"nước khe",2,NA,0,7,5,1,5,2,2
"313",6,66,2173,5,10,2173005010,1,5,"nước khe",2,NA,1,17,15,1,0,2,2
"314",6,66,2173,5,11,2173005011,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"315",6,66,2173,5,12,2173005012,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"316",6,66,2173,5,13,2173005013,1,5,"mương tự chảy",2,NA,0,5,5,1,15,2,2
"317",6,66,2173,5,13,2173005013,1,5,"mương tự chảy",2,NA,1,17,15,1,2,2,2
"318",6,66,2173,5,14,2173005014,1,5,"nước khe tự chảy",2,NA,0,5,3,1,7,2,2
"319",6,66,2173,5,14,2173005014,1,5,"nước khe tự chảy",2,NA,1,17,10,1,2,2,2
"320",8,70,2215,13,4,2215013004,1,1,NA,1,NA,1,5,6,2,20,2,2
"321",8,70,2215,13,4,2215013004,1,1,NA,1,NA,2,7,10,2,10,2,2
"322",8,72,2275,5,1,2275005001,1,4,NA,2,2,0,17,10,1,5,1,1
"323",8,72,2275,5,2,2275005002,1,4,NA,2,2,1,11,15,1,1,1,1
"324",8,72,2275,5,3,2275005003,1,4,NA,2,2,0,17,8,1,5,1,1
"325",8,72,2275,5,4,2275005004,1,4,NA,2,2,1,NA,NA,NA,NA,1,0
"326",8,72,2275,5,5,2275005005,1,4,NA,2,2,1,17,10,1,5,1,1
"327",8,72,2275,5,6,2275005006,1,4,NA,2,2,1,NA,NA,NA,NA,1,0
"328",8,72,2275,5,7,2275005007,1,4,NA,2,2,0,17,10,1,5,1,1
"329",8,72,2275,5,8,2275005008,1,4,NA,2,2,1,NA,NA,NA,NA,1,0
"330",8,72,2275,5,9,2275005009,1,4,NA,2,2,1,17,15,1,5,1,1
"331",8,72,2275,5,10,2275005010,1,4,NA,2,2,1,NA,NA,NA,NA,1,0
"332",8,72,2275,5,11,2275005011,1,4,NA,2,2,0,17,10,1,5,1,1
"333",8,72,2275,5,12,2275005012,1,4,NA,2,2,1,NA,NA,NA,NA,1,0
"334",8,72,2275,5,14,2275005014,1,4,NA,2,2,1,NA,NA,NA,NA,1,0
"335",8,72,2275,5,15,2275005015,1,4,NA,2,2,0,17,10,1,5,1,1
"336",8,73,2344,8,2,2344008002,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"337",8,73,2344,8,3,2344008003,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"338",8,73,2344,8,4,2344008004,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"339",8,73,2344,8,5,2344008005,1,1,NA,1,NA,0,18,12,99,5,1,1
"340",8,73,2344,8,6,2344008006,1,1,NA,1,NA,1,0,12,1,5,1,1
"341",8,73,2344,8,7,2344008007,1,1,NA,1,NA,1,18,12,1,5,1,1
"342",8,73,2344,8,8,2344008008,1,1,NA,2,NA,0,17,12,1,6,1,1
"343",8,73,2344,8,14,2344008014,1,1,NA,99,NA,0,17,16,1,6,1,1
"344",8,73,2344,8,15,2344008015,1,1,NA,99,NA,0,16,16,1,7,1,1
"345",8,73,2353,3,2,2353003002,1,1,NA,2,NA,1,3,10,99,1,3,3
"346",8,73,2353,3,2,2353003002,1,1,NA,2,NA,2,3,5,4,1,3,3
"347",8,73,2353,3,2,2353003002,1,1,NA,2,NA,3,3,5,4,1,3,3
"348",8,73,2353,3,3,2353003003,1,1,NA,2,NA,1,2,5,3,5,1,1
"349",8,73,2353,3,4,2353003004,1,1,NA,2,NA,1,2,5,1,1,2,2
"350",8,73,2353,3,4,2353003004,1,1,NA,2,NA,2,4,5,1,1,2,2
"351",8,73,2353,3,5,2353003005,1,1,NA,1,NA,1,1,1,1,1,1,1
"352",8,73,2353,3,7,2353003007,1,1,NA,1,NA,1,1,1,2,1,1,1
"353",8,73,2353,3,8,2353003008,1,1,NA,2,NA,0,17,15,1,5,1,1
"354",8,73,2353,3,9,2353003009,1,1,NA,2,NA,0,17,15,1,5,1,1
"355",8,73,2353,3,10,2353003010,1,1,NA,2,NA,0,17,15,1,5,1,1
"356",8,73,2353,3,13,2353003013,1,1,NA,99,NA,1,17,15,1,7,1,1
"357",8,73,2353,3,14,2353003014,1,1,NA,99,NA,0,16,15,1,6,1,1
"358",8,73,2353,3,15,2353003015,1,1,NA,99,NA,0,17,16,1,7,1,1
"359",8,74,2383,6,1,2383006001,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"360",8,74,2383,6,2,2383006002,1,4,NA,2,2,0,6,5,5,2,2,2
"361",8,74,2383,6,2,2383006002,1,4,NA,2,2,1,10,5,1,3,2,2
"362",8,74,2383,6,4,2383006004,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"363",8,74,2383,6,7,2383006007,1,4,NA,2,2,1,NA,NA,NA,NA,1,0
"364",8,74,2383,6,8,2383006008,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"365",8,76,2542,11,1,2542011001,1,1,NA,2,NA,0,5,7,2,0,2,2
"366",8,76,2542,11,1,2542011001,1,1,NA,2,NA,1,18,7,2,0,2,2
"367",8,76,2542,11,2,2542011002,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"368",8,76,2542,11,3,2542011003,1,1,NA,2,NA,0,5,7,2,0,2,2
"369",8,76,2542,11,3,2542011003,1,1,NA,2,NA,1,18,5,2,0,2,2
"370",8,76,2542,11,4,2542011004,1,1,NA,2,NA,0,4,5,1,0,2,2
"371",8,76,2542,11,4,2542011004,1,1,NA,2,NA,1,18,20,1,0,2,2
"372",8,76,2542,11,5,2542011005,1,1,NA,2,NA,0,17,7,1,1,1,1
"373",8,76,2542,11,6,2542011006,1,1,NA,2,NA,0,17,7,1,1,1,1
"374",8,76,2542,11,9,2542011009,1,1,NA,2,NA,0,3,2,2,1,3,3
"375",8,76,2542,11,9,2542011009,1,1,NA,2,NA,1,5,3,2,2,3,3
"376",8,76,2542,11,9,2542011009,1,1,NA,2,NA,2,5,3,2,1,3,3
"377",8,76,2542,11,10,2542011010,1,1,NA,2,NA,0,3,5,2,2,2,2
"378",8,76,2542,11,10,2542011010,1,1,NA,2,NA,1,6,2,2,1,2,2
"379",8,76,2542,11,11,2542011011,1,1,NA,2,NA,0,3,2,2,2,2,2
"380",8,76,2542,11,11,2542011011,1,1,NA,2,NA,1,5,3,2,1,2,2
"381",8,76,2548,9,1,2548009001,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"382",8,76,2548,9,3,2548009003,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"383",8,76,2548,9,5,2548009005,1,1,NA,2,NA,0,3,3,2,2,2,2
"384",8,76,2548,9,5,2548009005,1,1,NA,2,NA,1,5,3,2,2,2,2
"385",8,76,2548,9,6,2548009006,1,1,NA,2,NA,0,2,2,2,1,2,2
"386",8,76,2548,9,6,2548009006,1,1,NA,2,NA,1,4,2,2,1,2,2
"387",8,76,2548,9,7,2548009007,1,1,NA,2,NA,0,3,3,3,2,2,2
"388",8,76,2548,9,7,2548009007,1,1,NA,2,NA,1,4,2,3,1,2,2
"389",8,76,2548,9,9,2548009009,1,1,NA,2,NA,0,17,7,1,1,1,1
"390",8,76,2548,9,10,2548009010,1,1,NA,2,NA,0,17,6,1,1,1,1
"391",8,76,2548,9,11,2548009011,1,1,NA,2,NA,0,17,7,2,1,1,1
"392",8,76,2548,9,12,2548009012,1,1,NA,2,NA,0,17,7,1,1,1,1
"393",8,76,2548,9,13,2548009013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"394",8,76,2548,9,14,2548009014,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"395",8,76,2554,1,2,2554001002,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"396",8,76,2554,1,3,2554001003,1,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
"397",8,76,2554,1,4,2554001004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"398",8,76,2554,1,5,2554001005,1,1,NA,2,NA,0,6,2,2,2,2,2
"399",8,76,2554,1,5,2554001005,1,1,NA,2,NA,1,17,2,2,0,2,2
"400",8,76,2554,1,6,2554001006,1,1,NA,99,NA,0,5,3,1,2,3,3
"401",8,76,2554,1,6,2554001006,1,1,NA,99,NA,1,11,3,1,2,3,3
"402",8,76,2554,1,6,2554001006,1,1,NA,99,NA,2,18,2,1,0,3,3
"403",8,76,2554,1,7,2554001007,1,1,NA,99,NA,0,3,2,3,2,3,3
"404",8,76,2554,1,7,2554001007,1,1,NA,99,NA,1,7,2,2,2,3,3
"405",8,76,2554,1,7,2554001007,1,1,NA,99,NA,2,16,2,2,0,3,3
"406",8,76,2554,1,8,2554001008,1,1,NA,99,NA,0,6,3,2,2,3,3
"407",8,76,2554,1,8,2554001008,1,1,NA,99,NA,1,12,2,2,1,3,3
"408",8,76,2554,1,8,2554001008,1,1,NA,99,NA,2,18,2,2,0,3,3
"409",8,76,2554,1,9,2554001009,1,1,NA,2,NA,0,3,3,2,2,2,2
"410",8,76,2554,1,9,2554001009,1,1,NA,2,NA,1,4,5,2,1,2,2
"411",8,76,2554,1,10,2554001010,1,4,NA,2,2,0,8,2,3,2,2,2
"412",8,76,2554,1,10,2554001010,1,4,NA,2,2,1,9,2,3,2,2,2
"413",8,76,2554,1,11,2554001011,1,1,NA,2,NA,0,2,2,2,2,2,2
"414",8,76,2554,1,11,2554001011,1,1,NA,2,NA,1,4,3,2,2,2,2
"415",8,76,2554,1,12,2554001012,1,1,NA,2,NA,0,3,3,2,1,3,3
"416",8,76,2554,1,12,2554001012,1,1,NA,2,NA,1,5,2,2,1,3,3
"417",8,76,2554,1,12,2554001012,1,1,NA,2,NA,2,5,3,2,1,3,3
"418",8,76,2554,1,13,2554001013,1,1,NA,2,NA,0,8,5,7,1,1,1
"419",8,76,2554,1,14,2554001014,1,1,NA,2,NA,0,3,3,5,2,1,1
"420",8,76,2554,1,16,2554001016,1,1,NA,2,NA,0,17,5,1,1,1,1
"421",8,76,2572,16,3,2572016003,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"422",8,76,2572,16,4,2572016004,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"423",8,76,2572,16,5,2572016005,1,1,NA,2,NA,0,2,2,3,1,2,2
"424",8,76,2572,16,5,2572016005,1,1,NA,2,NA,1,4,2,3,1,2,2
"425",8,76,2572,16,6,2572016006,1,1,NA,2,NA,0,2,2,2,1,2,2
"426",8,76,2572,16,6,2572016006,1,1,NA,2,NA,1,4,2,2,1,2,2
"427",8,76,2572,16,7,2572016007,1,1,NA,2,NA,0,6,2,4,2,3,3
"428",8,76,2572,16,7,2572016007,1,1,NA,2,NA,1,12,2,4,2,3,3
"429",8,76,2572,16,7,2572016007,1,1,NA,2,NA,2,18,3,4,0,3,3
"430",8,76,2572,16,8,2572016008,1,1,NA,2,NA,0,6,3,1,1,3,3
"431",8,76,2572,16,8,2572016008,1,1,NA,2,NA,1,12,3,1,1,3,3
"432",8,76,2572,16,8,2572016008,1,1,NA,2,NA,2,18,3,1,0,3,3
"433",8,76,2572,16,9,2572016009,1,1,NA,2,NA,0,6,3,1,2,3,3
"434",8,76,2572,16,9,2572016009,1,1,NA,2,NA,1,12,3,1,2,3,3
"435",8,76,2572,16,9,2572016009,1,1,NA,2,NA,2,18,3,1,0,3,3
"436",8,76,2572,16,10,2572016010,1,1,NA,2,NA,0,6,3,3,2,3,3
"437",8,76,2572,16,10,2572016010,1,1,NA,2,NA,1,11,2,3,1,3,3
"438",8,76,2572,16,10,2572016010,1,1,NA,2,NA,2,18,2,3,0,3,3
"439",8,76,2572,16,12,2572016012,1,1,NA,2,NA,0,3,2,2,1,2,2
"440",8,76,2572,16,12,2572016012,1,1,NA,2,NA,1,4,3,2,1,2,2
"441",8,76,2572,16,13,2572016013,1,1,NA,2,NA,0,17,10,2,1,1,1
"442",8,76,2572,16,14,2572016014,1,1,NA,2,NA,0,17,6,1,1,1,1
"443",8,76,2572,16,15,2572016015,1,1,NA,2,NA,0,17,7,1,1,1,1
"444",10,80,2677,18,1,2677018001,1,5,"khe mó",2,NA,1,NA,NA,NA,NA,1,0
"445",10,80,2677,18,2,2677018002,1,5,"khe mó",2,NA,1,NA,NA,NA,NA,1,0
"446",10,80,2677,18,3,2677018003,1,5,"khe mó",2,NA,NA,NA,NA,NA,NA,1,0
"447",10,80,2677,18,4,2677018004,1,5,"khe mó",2,NA,NA,NA,NA,NA,NA,1,0
"448",10,80,2677,18,5,2677018005,1,5,"khe mó",2,NA,NA,NA,NA,NA,NA,1,0
"449",10,80,2677,18,9,2677018009,1,4,NA,2,2,0,11,9,5,15,1,1
"450",10,80,2677,18,10,2677018010,1,3,NA,2,2,0,9,8,5,18,1,1
"451",10,80,2677,18,11,2677018011,1,3,NA,2,2,0,6,9,5,16,1,1
"452",10,80,2677,18,12,2677018012,1,3,NA,2,2,0,3,7,5,10,1,1
"453",10,80,2677,18,15,2677018015,1,5,"Không cấy vụ Đông Xuân",99,NA,NA,NA,NA,NA,NA,1,0
"454",10,82,2734,8,1,2734008001,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"455",10,82,2734,8,2,2734008002,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"456",10,82,2734,8,3,2734008003,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"457",10,82,2734,8,4,2734008004,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"458",10,82,2734,8,6,2734008006,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"459",10,82,2734,8,9,2734008009,1,5,"Nguồn nước từ hệ thống kênh mương",2,NA,0,0,4,1,15,2,2
"460",10,82,2734,8,9,2734008009,1,5,"Nguồn nước từ hệ thống kênh mương",2,NA,1,7,5,1,10,2,2
"461",10,82,2734,8,10,2734008010,1,5,"Nguồn nước từ hệ thống kênh mương",99,NA,0,0,4,1,16,2,2
"462",10,82,2734,8,10,2734008010,1,5,"Nguồn nước từ hệ thống kênh mương",99,NA,1,7,4,1,10,2,2
"463",10,82,2734,8,11,2734008011,1,5,"Nguồn nước từ hệ thống kênh mương",99,NA,0,0,4,1,15,2,2
"464",10,82,2734,8,11,2734008011,1,5,"Nguồn nước từ hệ thống kênh mương",99,NA,1,7,5,1,10,2,2
"465",10,82,2734,8,12,2734008012,1,1,NA,99,NA,0,0,5,1,15,2,2
"466",10,82,2734,8,12,2734008012,1,1,NA,99,NA,1,6,4,7,10,2,2
"467",10,82,2734,8,14,2734008014,1,5,"Nguồn nước từ hệ thống kênh mương",99,NA,0,0,4,1,15,2,2
"468",10,82,2734,8,14,2734008014,1,5,"Nguồn nước từ hệ thống kênh mương",99,NA,1,7,5,1,10,2,2
"469",10,84,2809,1,1,2809001001,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"470",10,84,2809,1,2,2809001002,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"471",10,84,2809,1,3,2809001003,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"472",10,84,2809,1,7,2809001007,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"473",10,84,2809,1,11,2809001011,1,5,"không tưới nước",2,NA,NA,NA,NA,NA,NA,1,0
"474",10,84,2809,1,15,2809001015,1,3,NA,2,2,NA,NA,NA,NA,NA,1,0
"475",10,85,2890,5,2,2890005002,1,5,"0",99,NA,NA,NA,NA,NA,NA,3,0
"476",10,85,2890,5,3,2890005003,1,4,NA,2,2,0,4,3,1,99,3,3
"477",10,85,2890,5,3,2890005003,1,4,NA,2,2,1,18,3,1,99,3,3
"478",10,85,2890,5,4,2890005004,1,5,"0",99,NA,NA,NA,NA,NA,NA,3,0
"479",10,85,2890,5,6,2890005006,1,4,NA,2,2,0,4,3,6,99,3,3
"480",10,85,2890,5,6,2890005006,1,4,NA,2,2,1,16,4,1,99,3,3
"481",10,85,2890,5,7,2890005007,1,4,NA,2,2,0,17,2,1,99,2,2
"482",10,85,2890,5,8,2890005008,1,4,NA,2,2,NA,NA,NA,NA,NA,2,0
"483",10,85,2890,5,9,2890005009,1,4,NA,99,2,NA,NA,NA,NA,NA,2,0
"484",10,85,2890,5,10,2890005010,1,5,"0",99,NA,NA,NA,NA,NA,NA,2,0
"485",10,85,2890,5,11,2890005011,1,4,NA,2,2,0,17,4,1,99,1,1
"486",10,85,2890,5,12,2890005012,1,4,NA,99,2,NA,NA,NA,NA,NA,2,0
"487",10,85,2890,5,13,2890005013,1,4,NA,2,2,NA,NA,NA,NA,NA,3,0
"488",10,85,2890,5,14,2890005014,1,4,NA,99,2,NA,NA,NA,NA,NA,3,0
"489",10,85,2890,5,15,2890005015,1,5,"0",99,NA,NA,NA,NA,NA,NA,2,0
"490",10,87,2977,2,1,2977002001,1,4,NA,2,2,0,3,3,1,3,1,1
"491",10,87,2977,2,2,2977002002,1,4,NA,2,2,0,2,4,1,3,2,2
"492",10,87,2977,2,2,2977002002,1,4,NA,2,2,1,3,4,6,4,2,2
"493",10,87,2977,2,6,2977002006,1,3,NA,2,2,0,18,7,2,0,1,1
"494",10,87,2977,2,7,2977002007,1,4,NA,2,2,0,2,5,6,5,2,2
"495",10,87,2977,2,7,2977002007,1,4,NA,2,2,1,4,3,6,4,2,2
"496",10,87,2977,2,8,2977002008,1,4,NA,2,2,0,18,5,1,0,1,1
"497",10,87,2977,2,9,2977002009,1,4,NA,2,2,0,1,5,1,0,2,2
"498",10,87,2977,2,9,2977002009,1,4,NA,2,2,1,2,5,1,2,2,2
"499",10,87,2977,2,11,2977002011,1,3,NA,2,2,0,17,8,1,12,1,1
"500",10,87,2977,2,12,2977002012,1,4,NA,2,2,0,2,5,1,0,2,2
"501",10,87,2977,2,12,2977002012,1,4,NA,2,2,1,2,5,1,2,2,2
"502",10,87,2977,2,13,2977002013,1,3,NA,2,2,0,17,9,1,10,1,1
"503",10,87,2977,2,14,2977002014,1,3,NA,2,2,0,17,12,1,15,1,1
"504",10,87,2989,11,1,2989011001,1,4,NA,2,2,0,4,5,6,5,2,2
"505",10,87,2989,11,1,2989011001,1,4,NA,2,2,1,2,5,5,5,2,2
"506",10,87,2989,11,3,2989011003,1,4,NA,2,2,0,17,4,1,0,1,1
"507",10,87,2989,11,4,2989011004,1,4,NA,2,2,0,17,5,1,99,1,1
"508",10,87,2989,11,5,2989011005,1,4,NA,99,2,0,18,5,1,99,1,1
"509",10,87,2989,11,6,2989011006,1,4,NA,2,2,0,4,4,6,4,2,2
"510",10,87,2989,11,6,2989011006,1,4,NA,2,2,1,2,5,6,5,2,2
"511",10,87,2989,11,7,2989011007,1,4,NA,2,2,0,18,5,7,0,1,1
"512",10,87,2989,11,8,2989011008,1,3,NA,2,2,0,18,14,1,15,1,1
"513",10,87,2989,11,9,2989011009,1,4,NA,2,2,0,3,5,6,3,2,2
"514",10,87,2989,11,9,2989011009,1,4,NA,2,2,1,4,5,6,5,2,2
"515",10,87,2989,11,10,2989011010,1,4,NA,2,2,0,2,3,5,4,2,2
"516",10,87,2989,11,10,2989011010,1,4,NA,2,2,1,4,5,6,5,2,2
"517",10,87,2989,11,11,2989011011,1,3,NA,2,2,0,18,15,1,10,1,1
"518",10,87,2989,11,12,2989011012,1,4,NA,2,2,0,2,5,3,5,2,2
"519",10,87,2989,11,12,2989011012,1,4,NA,2,2,1,2,5,3,5,2,2
"520",10,87,2989,11,13,2989011013,1,4,NA,2,2,0,2,5,6,2,2,2
"521",10,87,2989,11,13,2989011013,1,4,NA,2,2,1,2,4,5,5,2,2
"522",10,87,2989,11,14,2989011014,1,3,NA,2,2,0,17,10,1,8,1,1
"523",10,87,2989,11,15,2989011015,1,4,NA,2,2,0,18,5,2,0,1,1
"524",10,89,3055,12,6,3055012006,1,4,NA,2,2,0,18,2,99,1,1,1
"525",10,89,3055,12,9,3055012009,1,2,NA,2,NA,0,18,7,1,15,1,1
"526",10,89,3055,12,10,3055012010,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"527",10,89,3055,12,11,3055012011,1,4,NA,2,2,0,18,2,1,1,1,1
"528",10,89,3055,12,12,3055012012,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"529",10,89,3055,12,13,3055012013,1,1,NA,2,NA,1,NA,NA,NA,NA,1,0
"530",11,94,3145,3,1,3145003001,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"531",11,94,3145,3,2,3145003002,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"532",11,94,3145,3,3,3145003003,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"533",11,94,3145,3,4,3145003004,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"534",11,94,3145,3,6,3145003006,1,3,NA,2,2,0,18,5,1,1,1,1
"535",11,94,3145,3,7,3145003007,1,3,NA,2,2,0,18,6,1,1,1,1
"536",11,94,3145,3,8,3145003008,1,3,NA,2,2,0,18,4,1,1,1,1
"537",11,94,3145,3,9,3145003009,1,3,NA,2,2,0,18,4,2,1,1,1
"538",11,94,3145,3,10,3145003010,1,1,NA,2,NA,0,0,5,1,99,1,1
"539",11,94,3145,3,12,3145003012,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"540",11,94,3145,3,13,3145003013,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
"541",11,94,3145,3,15,3145003015,1,1,NA,2,NA,0,0,7,1,99,2,2
"542",11,94,3145,3,15,3145003015,1,1,NA,2,NA,1,1,2,1,99,2,2
"543",11,103,3175,2,1,3175002001,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"544",11,103,3175,2,2,3175002002,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"545",11,103,3175,2,3,3175002003,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"546",11,103,3175,2,4,3175002004,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"547",11,103,3175,2,5,3175002005,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"548",11,103,3175,2,6,3175002006,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"549",11,103,3175,2,7,3175002007,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"550",11,103,3175,2,8,3175002008,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"551",11,103,3175,2,9,3175002009,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"552",11,103,3175,2,10,3175002010,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"553",11,103,3175,2,11,3175002011,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"554",11,103,3175,2,12,3175002012,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"555",11,103,3175,2,13,3175002013,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"556",11,103,3175,2,14,3175002014,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"557",11,103,3175,2,15,3175002015,1,4,NA,99,2,NA,NA,NA,NA,NA,1,0
"558",11,101,3214,8,1,3214008001,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"559",11,101,3214,8,2,3214008002,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"560",11,101,3214,8,3,3214008003,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"561",11,101,3214,8,4,3214008004,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"562",11,101,3214,8,5,3214008005,1,4,NA,2,2,NA,NA,NA,NA,NA,1,0
"563",11,101,3214,8,6,3214008006,1,1,NA,2,NA,0,9,7,1,4,2,2
"564",11,101,3214,8,6,3214008006,1,1,NA,2,NA,1,17,14,1,2,2,2
"565",11,101,3214,8,7,3214008007,1,1,NA,2,NA,0,9,7,1,4,2,2
"566",11,101,3214,8,7,3214008007,1,1,NA,2,NA,1,17,14,1,2,2,2
"567",11,101,3214,8,8,3214008008,1,1,NA,2,NA,0,9,7,1,4,2,2
"568",11,101,3214,8,8,3214008008,1,1,NA,2,NA,1,17,14,1,2,2,2
"569",11,101,3214,8,10,3214008010,1,1,NA,2,NA,0,9,7,1,4,2,2
"570",11,101,3214,8,10,3214008010,1,1,NA,2,NA,1,17,14,1,2,2,2
"571",11,101,3214,8,11,3214008011,1,1,NA,2,NA,0,13,10,2,4,2,2
"572",11,101,3214,8,11,3214008011,1,1,NA,2,NA,1,17,20,1,1,2,2
"573",11,101,3214,8,15,3214008015,1,1,NA,2,NA,0,13,5,1,5,2,2
"574",11,101,3214,8,15,3214008015,1,1,NA,2,NA,1,18,14,1,2,2,2
"575",11,99,3268,12,1,3268012001,1,5,"nước tự chẩy",2,NA,1,17,20,7,3,1,1
"576",11,99,3268,12,2,3268012002,1,5,"nước tự chẩy",2,NA,0,18,20,7,3,1,1
"577",11,99,3268,12,3,3268012003,1,5,"nước tự chẩy",2,NA,0,18,20,5,3,1,1
"578",11,99,3268,12,4,3268012004,1,5,"nước tự chẩy",2,NA,0,18,20,1,3,1,1
"579",11,99,3268,12,5,3268012005,1,5,"tự nhiên",2,NA,1,NA,NA,NA,NA,1,0
"580",11,99,3268,12,6,3268012006,1,5,"nước tự chẩy",2,NA,0,18,20,7,3,1,1
