"","MATINH","Province_name","Region","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","app_id","n_app","fert_type","type_other","formula_n","formula_p","formula_k","fert_kg","area_unit","stage","count"
"207",4,"Tinh Cao Bang","2_NMMA",51,1699,4,9,1699004009,1,1,2,2,NA,NA,NA,NA,100,1,9,2
"208",4,"Tinh Cao Bang","2_NMMA",51,1699,4,10,1699004010,1,1,0,NA,NA,NA,NA,NA,NA,2,NA,1
"209",4,"Tinh Cao Bang","2_NMMA",51,1699,4,13,1699004013,1,NA,0,NA,NA,NA,NA,NA,NA,2,NA,1
"210",4,"Tinh Cao Bang","2_NMMA",40,1705,13,1,1705013001,1,0,3,4,NA,0,0,0,13,4,2,3
"211",4,"Tinh Cao Bang","2_NMMA",40,1705,13,1,1705013001,1,1,3,4,NA,0,0,0,25,4,6,3
"212",4,"Tinh Cao Bang","2_NMMA",40,1705,13,1,1705013001,1,2,3,4,NA,0,0,0,25,4,10,3
"213",4,"Tinh Cao Bang","2_NMMA",40,1705,13,2,1705013002,1,0,3,4,NA,0,0,0,10,4,2,3
"214",4,"Tinh Cao Bang","2_NMMA",40,1705,13,2,1705013002,1,1,3,4,NA,0,0,0,25,4,6,3
"215",4,"Tinh Cao Bang","2_NMMA",40,1705,13,2,1705013002,1,2,3,4,NA,0,0,0,15,4,10,3
"216",4,"Tinh Cao Bang","2_NMMA",40,1705,13,3,1705013003,1,0,2,4,NA,20,20,15,20,4,5,2
"217",4,"Tinh Cao Bang","2_NMMA",40,1705,13,3,1705013003,1,1,2,4,NA,15,20,20,20,4,6,2
"218",4,"Tinh Cao Bang","2_NMMA",40,1705,13,4,1705013004,1,0,4,4,NA,20,20,20,5,4,0,4
"219",4,"Tinh Cao Bang","2_NMMA",40,1705,13,4,1705013004,1,1,4,4,NA,15,15,20,4,4,3,4
"220",4,"Tinh Cao Bang","2_NMMA",40,1705,13,4,1705013004,1,2,4,4,NA,20,15,15,2,4,7,4
"221",4,"Tinh Cao Bang","2_NMMA",40,1705,13,4,1705013004,1,3,4,4,NA,20,20,20,2,4,8,4
"222",4,"Tinh Cao Bang","2_NMMA",40,1705,13,5,1705013005,1,0,2,4,NA,20,15,20,2,4,4,2
"223",4,"Tinh Cao Bang","2_NMMA",40,1705,13,5,1705013005,1,1,2,4,NA,20,20,20,2,4,6,2
"224",4,"Tinh Cao Bang","2_NMMA",40,1705,13,7,1705013007,1,0,2,1,NA,20,20,20,2,4,0,2
"225",4,"Tinh Cao Bang","2_NMMA",40,1705,13,7,1705013007,1,1,2,1,NA,20,15,20,2,4,1,2
"226",4,"Tinh Cao Bang","2_NMMA",40,1705,13,8,1705013008,1,0,3,4,NA,0,0,0,12,4,2,3
"227",4,"Tinh Cao Bang","2_NMMA",40,1705,13,8,1705013008,1,1,3,4,NA,0,0,0,25,4,6,3
"228",4,"Tinh Cao Bang","2_NMMA",40,1705,13,8,1705013008,1,2,3,4,NA,0,0,0,25,4,10,3
"229",4,"Tinh Cao Bang","2_NMMA",40,1705,13,9,1705013009,1,0,3,4,NA,0,0,0,12,4,1,3
"230",4,"Tinh Cao Bang","2_NMMA",40,1705,13,9,1705013009,1,1,3,4,NA,0,0,0,25,4,6,3
"231",4,"Tinh Cao Bang","2_NMMA",40,1705,13,9,1705013009,1,2,3,4,NA,0,0,0,25,4,10,3
"232",4,"Tinh Cao Bang","2_NMMA",40,1705,13,12,1705013012,1,0,2,4,NA,20,20,20,3,4,3,2
"233",4,"Tinh Cao Bang","2_NMMA",40,1705,13,12,1705013012,1,1,2,4,NA,15,20,15,2,4,7,2
"234",4,"Tinh Cao Bang","2_NMMA",40,1705,13,13,1705013013,1,0,2,1,NA,20,15,20,20,4,4,2
"235",4,"Tinh Cao Bang","2_NMMA",40,1705,13,13,1705013013,1,1,2,4,NA,20,20,15,10,4,5,2
"236",4,"Tinh Cao Bang","2_NMMA",40,1705,13,14,1705013014,1,0,2,1,NA,20,20,15,20,4,3,2
"237",4,"Tinh Cao Bang","2_NMMA",40,1705,13,14,1705013014,1,1,2,4,NA,20,20,15,8,4,6,2
"238",4,"Tinh Cao Bang","2_NMMA",40,1705,13,15,1705013015,1,0,3,4,NA,0,0,0,13,4,1,3
"239",4,"Tinh Cao Bang","2_NMMA",40,1705,13,15,1705013015,1,1,3,4,NA,0,0,0,25,4,6,3
"240",4,"Tinh Cao Bang","2_NMMA",40,1705,13,15,1705013015,1,2,3,4,NA,0,0,0,25,4,10,3
"241",4,"Tinh Cao Bang","2_NMMA",52,1726,7,5,1726007005,1,1,0,NA,NA,NA,NA,NA,NA,2,NA,1
"242",6,"Tinh Bac Kan","2_NMMA",58,1849,5,1,1849005001,1,0,2,4,NA,50,15,20,50,0,6,2
"243",6,"Tinh Bac Kan","2_NMMA",58,1849,5,1,1849005001,1,1,2,4,NA,25,20,15,35,1,6,2
"244",6,"Tinh Bac Kan","2_NMMA",58,1849,5,2,1849005002,1,0,3,1,NA,0,0,0,30,1,0,3
"245",6,"Tinh Bac Kan","2_NMMA",58,1849,5,2,1849005002,1,1,3,2,NA,NA,NA,NA,50,1,3,3
"246",6,"Tinh Bac Kan","2_NMMA",58,1849,5,2,1849005002,1,2,3,3,NA,NA,NA,NA,20,1,9,3
"247",6,"Tinh Bac Kan","2_NMMA",58,1849,5,4,1849005004,1,0,1,4,NA,40,20,15,40,1,7,1
"248",6,"Tinh Bac Kan","2_NMMA",58,1849,5,5,1849005005,1,0,2,4,NA,10,40,10,20,1,1,2
"249",6,"Tinh Bac Kan","2_NMMA",58,1849,5,5,1849005005,1,1,2,4,NA,10,15,5,30,1,8,2
"250",6,"Tinh Bac Kan","2_NMMA",58,1849,5,6,1849005006,1,0,2,2,NA,NA,NA,NA,25,1,0,2
"251",6,"Tinh Bac Kan","2_NMMA",58,1849,5,6,1849005006,1,1,2,1,NA,46,0,0,6,1,5,2
"252",6,"Tinh Bac Kan","2_NMMA",58,1849,5,7,1849005007,1,0,2,4,NA,8,10,3,25,1,0,2
"253",6,"Tinh Bac Kan","2_NMMA",58,1849,5,7,1849005007,1,1,2,1,NA,46,0,0,20,1,4,2
"254",6,"Tinh Bac Kan","2_NMMA",58,1849,5,9,1849005009,1,0,2,2,NA,NA,NA,NA,25,1,0,2
"255",6,"Tinh Bac Kan","2_NMMA",58,1849,5,9,1849005009,1,1,2,1,NA,46,0,0,10,1,5,2
"256",6,"Tinh Bac Kan","2_NMMA",58,1849,5,10,1849005010,1,0,2,2,NA,NA,NA,NA,20,1,4,2
"257",6,"Tinh Bac Kan","2_NMMA",58,1849,5,10,1849005010,1,1,2,1,NA,0,0,0,10,1,6,2
"258",6,"Tinh Bac Kan","2_NMMA",58,1849,5,12,1849005012,1,0,3,4,NA,20,20,15,50,1,3,3
"259",6,"Tinh Bac Kan","2_NMMA",58,1849,5,12,1849005012,1,1,3,2,NA,NA,NA,NA,50,1,3,3
"260",6,"Tinh Bac Kan","2_NMMA",58,1849,5,12,1849005012,1,2,3,2,NA,NA,NA,NA,50,1,5,3
"261",6,"Tinh Bac Kan","2_NMMA",58,1849,5,13,1849005013,1,0,4,3,NA,NA,NA,NA,25,1,3,4
"262",6,"Tinh Bac Kan","2_NMMA",58,1849,5,13,1849005013,1,1,4,3,NA,NA,NA,NA,25,1,7,4
"263",6,"Tinh Bac Kan","2_NMMA",58,1849,5,13,1849005013,1,2,4,2,NA,NA,NA,NA,25,1,12,4
"264",6,"Tinh Bac Kan","2_NMMA",58,1849,5,13,1849005013,1,3,4,1,NA,20,20,15,25,1,14,4
"265",6,"Tinh Bac Kan","2_NMMA",61,1912,7,1,1912007001,1,0,2,4,NA,0,0,0,12.5,2,0,2
"266",6,"Tinh Bac Kan","2_NMMA",61,1912,7,1,1912007001,1,1,2,2,NA,NA,NA,NA,6.25,2,5,2
"267",6,"Tinh Bac Kan","2_NMMA",61,1912,7,2,1912007002,1,0,2,4,NA,0,0,0,25,3,0,2
"268",6,"Tinh Bac Kan","2_NMMA",61,1912,7,2,1912007002,1,1,2,2,NA,NA,NA,NA,25,3,5,2
"269",6,"Tinh Bac Kan","2_NMMA",61,1912,7,3,1912007003,1,0,2,4,NA,0,0,0,16.7,2,0,2
"270",6,"Tinh Bac Kan","2_NMMA",61,1912,7,3,1912007003,1,1,2,2,NA,NA,NA,NA,16.7,2,5,2
"271",6,"Tinh Bac Kan","2_NMMA",61,1912,7,4,1912007004,1,0,2,4,NA,0,0,0,12.5,2,0,2
"272",6,"Tinh Bac Kan","2_NMMA",61,1912,7,4,1912007004,1,1,2,2,NA,NA,NA,NA,12.5,2,5,2
"273",6,"Tinh Bac Kan","2_NMMA",61,1912,7,5,1912007005,1,0,2,4,NA,0,0,0,12.5,2,0,2
"274",6,"Tinh Bac Kan","2_NMMA",61,1912,7,5,1912007005,1,1,2,2,NA,NA,NA,NA,12.5,2,5,2
"275",6,"Tinh Bac Kan","2_NMMA",61,1912,7,6,1912007006,1,0,2,4,NA,20,20,15,25,4,1,2
"276",6,"Tinh Bac Kan","2_NMMA",61,1912,7,6,1912007006,1,1,2,2,NA,NA,NA,NA,25,4,5,2
"277",6,"Tinh Bac Kan","2_NMMA",61,1912,7,7,1912007007,1,0,2,4,NA,0,0,0,25,3,0,2
"278",6,"Tinh Bac Kan","2_NMMA",61,1912,7,7,1912007007,1,1,2,4,NA,0,0,0,25,3,5,2
"279",6,"Tinh Bac Kan","2_NMMA",61,1912,7,8,1912007008,1,0,2,4,NA,0,0,0,6,2,0,2
"280",6,"Tinh Bac Kan","2_NMMA",61,1912,7,8,1912007008,1,1,2,2,NA,NA,NA,NA,4,2,5,2
"281",6,"Tinh Bac Kan","2_NMMA",61,1912,7,9,1912007009,1,0,2,4,NA,20,20,15,25,4,2,2
"282",6,"Tinh Bac Kan","2_NMMA",61,1912,7,9,1912007009,1,1,2,2,NA,NA,NA,NA,25,4,13,2
"283",6,"Tinh Bac Kan","2_NMMA",61,1912,7,10,1912007010,1,0,2,4,NA,20,20,15,25,4,1,2
"284",6,"Tinh Bac Kan","2_NMMA",61,1912,7,10,1912007010,1,1,2,2,NA,NA,NA,NA,25,4,15,2
"285",6,"Tinh Bac Kan","2_NMMA",61,1912,7,11,1912007011,1,0,2,4,NA,20,20,15,50,4,2,2
"286",6,"Tinh Bac Kan","2_NMMA",61,1912,7,11,1912007011,1,1,2,2,NA,NA,NA,NA,50,4,15,2
"287",6,"Tinh Bac Kan","2_NMMA",61,1912,7,12,1912007012,1,0,2,4,NA,20,20,15,50,4,1,2
"288",6,"Tinh Bac Kan","2_NMMA",61,1912,7,12,1912007012,1,1,2,2,NA,NA,NA,NA,50,4,17,2
"289",6,"Tinh Bac Kan","2_NMMA",61,1912,7,13,1912007013,1,0,2,4,NA,0,0,0,10,2,0,2
"290",6,"Tinh Bac Kan","2_NMMA",61,1912,7,13,1912007013,1,1,2,4,NA,0,0,0,10,2,5,2
"291",6,"Tinh Bac Kan","2_NMMA",61,1912,7,15,1912007015,1,0,2,4,NA,20,20,15,50,4,0,2
"292",6,"Tinh Bac Kan","2_NMMA",61,1912,7,15,1912007015,1,1,2,2,NA,NA,NA,NA,50,4,5,2
"293",6,"Tinh Bac Kan","2_NMMA",64,2035,3,1,2035003001,1,NA,0,NA,NA,NA,NA,NA,NA,4,NA,1
"294",6,"Tinh Bac Kan","2_NMMA",64,2035,3,2,2035003002,1,0,3,4,NA,20,20,15,0.03,1,1,3
"295",6,"Tinh Bac Kan","2_NMMA",64,2035,3,2,2035003002,1,1,3,4,NA,20,20,15,0.03,1,9,3
"296",6,"Tinh Bac Kan","2_NMMA",64,2035,3,2,2035003002,1,2,3,1,NA,46,0,0,0.01,1,11,3
"297",6,"Tinh Bac Kan","2_NMMA",64,2035,3,4,2035003004,1,0,3,4,NA,20,20,15,15,3,1,3
"298",6,"Tinh Bac Kan","2_NMMA",64,2035,3,4,2035003004,1,1,3,4,NA,20,20,15,15,3,2,3
"299",6,"Tinh Bac Kan","2_NMMA",64,2035,3,4,2035003004,1,2,3,1,NA,40,0,0,7,3,7,3
"300",6,"Tinh Bac Kan","2_NMMA",64,2035,3,6,2035003006,1,0,2,2,NA,NA,NA,NA,12.5,3,1,2
"301",6,"Tinh Bac Kan","2_NMMA",64,2035,3,6,2035003006,1,1,2,4,NA,20,20,15,12.5,3,10,2
"302",6,"Tinh Bac Kan","2_NMMA",64,2035,3,13,2035003013,1,0,3,4,NA,20,20,15,16,3,1,3
"303",6,"Tinh Bac Kan","2_NMMA",64,2035,3,13,2035003013,1,1,3,4,NA,20,20,15,16,2,7,3
"304",6,"Tinh Bac Kan","2_NMMA",64,2035,3,13,2035003013,1,2,3,1,NA,46,0,0,5,3,5,3
"305",6,"Tinh Bac Kan","2_NMMA",64,2044,3,3,2044003003,1,0,2,2,NA,NA,NA,NA,0.05,1,2,2
"306",6,"Tinh Bac Kan","2_NMMA",64,2044,3,3,2044003003,1,1,2,1,NA,46,0,0,0.04,1,9,2
"307",6,"Tinh Bac Kan","2_NMMA",64,2044,3,6,2044003006,1,0,2,1,NA,46,0,0,0.04,1,2,2
"308",6,"Tinh Bac Kan","2_NMMA",64,2044,3,6,2044003006,1,1,2,2,NA,NA,NA,NA,0.05,1,7,2
"309",6,"Tinh Bac Kan","2_NMMA",64,2044,3,7,2044003007,1,0,2,1,NA,46,0,0,0.04,1,2,2
"310",6,"Tinh Bac Kan","2_NMMA",64,2044,3,7,2044003007,1,1,2,2,NA,NA,NA,NA,0.05,1,7,2
"311",6,"Tinh Bac Kan","2_NMMA",64,2044,3,9,2044003009,1,0,2,1,NA,46,0,0,0.04,1,5,2
"312",6,"Tinh Bac Kan","2_NMMA",64,2044,3,9,2044003009,1,1,2,3,NA,NA,NA,NA,0.05,1,7,2
"313",6,"Tinh Bac Kan","2_NMMA",64,2044,3,10,2044003010,1,0,2,2,NA,NA,NA,NA,0.05,1,1,2
"314",6,"Tinh Bac Kan","2_NMMA",64,2044,3,10,2044003010,1,1,2,3,NA,NA,NA,NA,0.05,1,7,2
"315",6,"Tinh Bac Kan","2_NMMA",64,2044,3,11,2044003011,1,0,2,1,NA,46,0,0,0.03,1,2,2
"316",6,"Tinh Bac Kan","2_NMMA",64,2044,3,11,2044003011,1,1,2,3,NA,NA,NA,NA,0.05,1,7,2
"317",6,"Tinh Bac Kan","2_NMMA",64,2044,3,12,2044003012,1,0,2,2,NA,NA,NA,NA,0.4,1,2,2
"318",6,"Tinh Bac Kan","2_NMMA",64,2044,3,12,2044003012,1,1,2,1,NA,46,0,0,0.1,1,3,2
"319",6,"Tinh Bac Kan","2_NMMA",64,2044,3,14,2044003014,1,0,2,2,NA,NA,NA,NA,0.05,1,2,2
"320",6,"Tinh Bac Kan","2_NMMA",64,2044,3,14,2044003014,1,1,2,3,NA,NA,NA,NA,0.05,1,5,2
"321",6,"Tinh Bac Kan","2_NMMA",64,2047,4,1,2047004001,1,0,2,2,NA,NA,NA,NA,50,1,0,2
"322",6,"Tinh Bac Kan","2_NMMA",64,2047,4,1,2047004001,1,1,2,1,NA,46,0,0,7,1,3,2
"323",6,"Tinh Bac Kan","2_NMMA",64,2047,4,2,2047004002,1,0,2,2,NA,NA,NA,NA,50,1,0,2
"324",6,"Tinh Bac Kan","2_NMMA",64,2047,4,2,2047004002,1,1,2,2,NA,NA,NA,NA,25,1,3,2
"325",6,"Tinh Bac Kan","2_NMMA",64,2047,4,3,2047004003,1,0,2,2,NA,NA,NA,NA,75,1,0,2
"326",6,"Tinh Bac Kan","2_NMMA",64,2047,4,3,2047004003,1,1,2,2,NA,NA,NA,NA,50,1,3,2
"327",6,"Tinh Bac Kan","2_NMMA",64,2047,4,4,2047004004,1,0,2,2,NA,NA,NA,NA,200,1,0,2
"328",6,"Tinh Bac Kan","2_NMMA",64,2047,4,4,2047004004,1,1,2,2,NA,NA,NA,NA,100,1,3,2
"329",6,"Tinh Bac Kan","2_NMMA",64,2047,4,5,2047004005,1,0,2,2,NA,NA,NA,NA,100,1,0,2
"330",6,"Tinh Bac Kan","2_NMMA",64,2047,4,5,2047004005,1,1,2,2,NA,NA,NA,NA,100,1,3,2
"331",6,"Tinh Bac Kan","2_NMMA",64,2047,4,6,2047004006,1,0,2,2,NA,NA,NA,NA,25,1,0,2
"332",6,"Tinh Bac Kan","2_NMMA",64,2047,4,6,2047004006,1,1,2,2,NA,NA,NA,NA,25,1,3,2
"333",6,"Tinh Bac Kan","2_NMMA",64,2047,4,7,2047004007,1,0,1,2,NA,NA,NA,NA,50,1,0,1
"334",6,"Tinh Bac Kan","2_NMMA",64,2047,4,8,2047004008,1,0,2,2,NA,NA,NA,NA,50,1,0,2
"335",6,"Tinh Bac Kan","2_NMMA",64,2047,4,8,2047004008,1,1,2,1,NA,46,0,0,10,1,4,2
"336",6,"Tinh Bac Kan","2_NMMA",64,2047,4,9,2047004009,1,0,2,2,NA,NA,NA,NA,100,2,0,2
"337",6,"Tinh Bac Kan","2_NMMA",64,2047,4,9,2047004009,1,1,2,2,NA,NA,NA,NA,100,1,3,2
"338",6,"Tinh Bac Kan","2_NMMA",64,2047,4,10,2047004010,1,0,2,2,NA,NA,NA,NA,50,1,0,2
"339",6,"Tinh Bac Kan","2_NMMA",64,2047,4,10,2047004010,1,1,2,2,NA,NA,NA,NA,50,1,3,2
"340",6,"Tinh Bac Kan","2_NMMA",64,2047,4,11,2047004011,1,0,1,2,NA,NA,NA,NA,50,1,0,1
"341",6,"Tinh Bac Kan","2_NMMA",64,2047,4,12,2047004012,1,0,2,2,NA,NA,NA,NA,25,1,0,2
"342",6,"Tinh Bac Kan","2_NMMA",64,2047,4,12,2047004012,1,1,2,2,NA,NA,NA,NA,25,1,3,2
"343",6,"Tinh Bac Kan","2_NMMA",64,2047,4,13,2047004013,1,0,2,2,NA,NA,NA,NA,300,1,0,2
"344",6,"Tinh Bac Kan","2_NMMA",64,2047,4,13,2047004013,1,1,2,1,NA,8,10,3,20,1,15,2
"345",6,"Tinh Bac Kan","2_NMMA",64,2047,4,14,2047004014,1,0,1,2,NA,NA,NA,NA,50,1,0,1
"346",6,"Tinh Bac Kan","2_NMMA",64,2047,4,15,2047004015,1,0,2,2,NA,NA,NA,NA,75,1,0,2
"347",6,"Tinh Bac Kan","2_NMMA",64,2047,4,15,2047004015,1,1,2,4,NA,20,20,15,50,1,3,2
"348",6,"Tinh Bac Kan","2_NMMA",66,2173,5,1,2173005001,1,0,2,4,NA,20,20,20,0.3,1,5,2
"349",6,"Tinh Bac Kan","2_NMMA",66,2173,5,1,2173005001,1,1,2,4,NA,20,20,20,0.3,1,13,2
"350",6,"Tinh Bac Kan","2_NMMA",66,2173,5,3,2173005003,1,0,2,4,NA,15,20,20,0.5,1,6,2
"351",6,"Tinh Bac Kan","2_NMMA",66,2173,5,3,2173005003,1,1,2,4,NA,15,20,20,1,1,13,2
"352",6,"Tinh Bac Kan","2_NMMA",66,2173,5,4,2173005004,1,0,2,2,NA,NA,NA,NA,1,1,5,2
"353",6,"Tinh Bac Kan","2_NMMA",66,2173,5,4,2173005004,1,1,2,2,NA,NA,NA,NA,1,1,12,2
"354",6,"Tinh Bac Kan","2_NMMA",66,2173,5,5,2173005005,1,0,2,2,NA,NA,NA,NA,50,4,3,2
"355",6,"Tinh Bac Kan","2_NMMA",66,2173,5,5,2173005005,1,1,2,3,NA,NA,NA,NA,20,4,5,2
"356",6,"Tinh Bac Kan","2_NMMA",66,2173,5,6,2173005006,1,0,3,2,NA,NA,NA,NA,50,4,3,3
"357",6,"Tinh Bac Kan","2_NMMA",66,2173,5,6,2173005006,1,1,3,1,NA,20,20,15,30,4,8,3
"358",6,"Tinh Bac Kan","2_NMMA",66,2173,5,6,2173005006,1,2,3,3,NA,NA,NA,NA,25,4,13,3
"359",6,"Tinh Bac Kan","2_NMMA",66,2173,5,8,2173005008,1,0,2,2,NA,NA,NA,NA,50,4,1,2
"360",6,"Tinh Bac Kan","2_NMMA",66,2173,5,8,2173005008,1,1,2,3,NA,NA,NA,NA,25,4,4,2
"361",6,"Tinh Bac Kan","2_NMMA",66,2173,5,9,2173005009,1,0,2,4,NA,20,20,15,50,4,0,2
"362",6,"Tinh Bac Kan","2_NMMA",66,2173,5,9,2173005009,1,1,2,1,NA,46,0,0,5,4,13,2
"363",6,"Tinh Bac Kan","2_NMMA",66,2173,5,10,2173005010,1,0,2,4,NA,20,20,15,50,4,0,2
"364",6,"Tinh Bac Kan","2_NMMA",66,2173,5,10,2173005010,1,1,2,1,NA,46,0,0,6,4,11,2
"365",6,"Tinh Bac Kan","2_NMMA",66,2173,5,11,2173005011,1,0,1,4,NA,20,20,15,50,1,3,1
"366",6,"Tinh Bac Kan","2_NMMA",66,2173,5,12,2173005012,1,0,3,1,NA,20,20,15,50,1,2,3
"367",6,"Tinh Bac Kan","2_NMMA",66,2173,5,12,2173005012,1,1,3,1,NA,20,20,15,25,1,2,3
"368",6,"Tinh Bac Kan","2_NMMA",66,2173,5,12,2173005012,1,2,3,1,NA,20,20,15,25,1,2,3
"369",6,"Tinh Bac Kan","2_NMMA",66,2173,5,13,2173005013,1,0,2,4,NA,20,20,10,50,4,0,2
"370",6,"Tinh Bac Kan","2_NMMA",66,2173,5,13,2173005013,1,1,2,3,NA,NA,NA,NA,10,4,9,2
"371",6,"Tinh Bac Kan","2_NMMA",66,2173,5,14,2173005014,1,0,2,4,NA,20,20,15,50,4,0,2
"372",6,"Tinh Bac Kan","2_NMMA",66,2173,5,14,2173005014,1,1,2,1,NA,40,0,0,7,4,13,2
"373",8,"Tinh Tuyen Quang","2_NMMA",70,2215,13,4,2215013004,1,1,2,4,NA,8,10,3,12,2,2,2
"374",8,"Tinh Tuyen Quang","2_NMMA",70,2215,13,4,2215013004,1,2,2,4,NA,8,10,3,12,2,4,2
"375",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,1,2275005001,1,0,2,4,NA,5,10,30,0.07,1,0,2
"376",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,1,2275005001,1,1,2,4,NA,12,5,10,0.03,1,5,2
"377",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,2,2275005002,1,1,2,4,NA,16,16,8,6,2,1,2
"378",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,2,2275005002,1,2,2,4,NA,16,16,8,7,2,10,2
"379",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,3,2275005003,1,0,2,4,NA,5,10,30,0.06,1,0,2
"380",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,3,2275005003,1,1,2,4,NA,12,5,10,0.03,1,3,2
"381",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,4,2275005004,1,1,2,4,NA,16,16,8,5,2,5,2
"382",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,4,2275005004,1,2,2,4,NA,16,16,8,6,2,9,2
"383",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,5,2275005005,1,1,2,4,NA,5,10,30,0.07,1,0,2
"384",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,5,2275005005,1,2,2,4,NA,12,5,10,0.03,1,3,2
"385",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,6,2275005006,1,1,1,4,NA,16,16,8,1,2,3,1
"386",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,7,2275005007,1,0,2,4,NA,5,10,30,0.06,1,0,2
"387",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,7,2275005007,1,1,2,4,NA,12,5,10,0.03,1,3,2
"388",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,8,2275005008,1,1,2,4,NA,16,16,8,0.04,1,3,2
"389",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,8,2275005008,1,2,2,4,NA,16,16,8,0.04,1,9,2
"390",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,9,2275005009,1,1,2,4,NA,5,10,30,0.07,1,0,2
"391",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,9,2275005009,1,2,2,4,NA,12,5,10,0.03,1,5,2
"392",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,10,2275005010,1,1,1,4,NA,16,16,8,0.04,1,3,1
"393",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,11,2275005011,1,0,2,4,NA,5,10,30,0.06,1,0,2
"394",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,11,2275005011,1,1,2,4,NA,12,5,10,0.03,1,3,2
"395",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,12,2275005012,1,1,1,4,NA,16,16,8,0.04,1,3,1
"396",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,14,2275005014,1,1,1,4,NA,16,16,8,0.04,1,3,1
"397",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,15,2275005015,1,0,2,4,NA,5,10,30,0.06,1,0,2
"398",8,"Tinh Tuyen Quang","2_NMMA",72,2275,5,15,2275005015,1,1,2,4,NA,12,5,10,0.03,1,2,2
"399",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,2,2344008002,1,1,2,4,NA,0,0,0,25,4,1,2
"400",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,2,2344008002,1,2,2,4,NA,0,0,0,25,4,1,2
"401",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,3,2344008003,1,1,2,4,NA,0,0,0,25,4,1,2
"402",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,3,2344008003,1,2,2,1,NA,0,0,0,12,4,3,2
"403",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,4,2344008004,1,1,1,4,NA,0,0,0,10,4,1,1
"404",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,5,2344008005,1,0,1,6,"Phân NPK, phân dúi",NA,NA,NA,375,4,1,1
"405",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,6,2344008006,1,1,1,6,"Phân dúi",NA,NA,NA,125,4,0,1
"406",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,7,2344008007,1,1,1,6,"Phân dúi",NA,NA,NA,80,4,0,1
"407",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,8,2344008008,1,0,1,6,"phân dúi",NA,NA,NA,20,4,0,1
"408",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,11,2344008011,1,1,0,NA,NA,NA,NA,NA,NA,2,NA,1
"409",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,14,2344008014,1,0,2,2,NA,NA,NA,NA,20,3,0,2
"410",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,14,2344008014,1,1,2,4,NA,20,20,15,15,3,5,2
"411",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,15,2344008015,1,0,2,4,NA,20,20,15,200,4,0,2
"412",8,"Tinh Tuyen Quang","2_NMMA",73,2344,8,15,2344008015,1,1,2,4,NA,20,20,15,180,4,5,2
"413",8,"Tinh Tuyen Quang","2_NMMA",73,2353,3,2,2353003002,1,1,1,1,NA,15,0,0,10,4,3,1
"414",8,"Tinh Tuyen Quang","2_NMMA",73,2353,3,3,2353003003,1,1,2,4,NA,0,0,0,25,4,1,2
"415",8,"Tinh Tuyen Quang","2_NMMA",73,2353,3,3,2353003003,1,2,2,4,NA,0,0,0,15,4,4,2
"416",8,"Tinh Tuyen Quang","2_NMMA",73,2353,3,4,2353003004,1,1,1,1,NA,0,0,0,5,4,2,1
"417",8,"Tinh Tuyen Quang","2_NMMA",73,2353,3,5,2353003005,1,1,1,6,"Phân dúi",NA,NA,NA,180,4,1,1
"418",8,"Tinh Tuyen Quang","2_NMMA",73,2353,3,7,2353003007,1,1,1,6,"Phân dúi",NA,NA,NA,175,4,1,1
