"","MATINH","MAHUYEN","MAXA","MADIABAN","IDHO","KYDIEUTRA","store_method","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","timing","moisture","dry_method","n_app_drug","n_app_insect_fungi","n_insecticide","n_fungicide","n_app_fert","sum_fert","water_source","pipe","n_drydown","ws_method","ws_area_unit","ws_rate_ha","certified","rice_name","Province_name","Region","HOSO","DANTOCCHUHO","THUNHAP","TONGCHITIEU","M8_C1","dummy_1m","dummy_1r","dummy_1m1r","dummy_2r_fert","dummy_2r_n_app","dummy_1m2r","dummy_3r_n_app","dummy_3r_insect_1app","dummy_3r_fungi_2app","dummy_3r_insect_final","dummy_3r_fungi_final","dummy_1m3r","dummy_4r","dummy_1m4r","dummy_5r","dummy_1m5r"
"1255",27,263,9493,10,9493010012,1,3,1,0,0,0,3,2,2,3,1,2,2,3,84.44,1,NA,2,1,"Sao Bac Bo (360m2)",50,1,"q5","Tinh Bac Ninh","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1256",27,263,9493,10,9493010013,1,2,1,0,0,0,2,2,2,2,2,2,2,2,222.22,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,2,"q5","Tinh Bac Ninh","1_RRD",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"1257",27,263,9493,10,9493010015,1,2,1,0,0,0,2,2,2,2,1,2,1,2,144.44,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,2,"q5","Tinh Bac Ninh","1_RRD",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
"1258",1,271,9640,10,9640010002,1,3,1,0,0,0,3,2,2,3,2,1,0,3,11.11,1,NA,3,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"r15","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1259",1,271,9640,10,9640010006,1,2,1,0,0,0,3,2,2,3,1,1,0,3,63.89,1,NA,3,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"r15","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"1260",1,271,9640,10,9640010010,1,3,1,0,0,0,2,2,2,3,2,2,1,3,46.67,1,NA,3,5,"Sao Bac Bo (360m2)",41.6666666666667,1,"TBR225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
"1261",1,271,9640,10,9640010011,1,3,1,0,0,0,2,2,2,3,2,2,0,3,63.89,1,NA,4,5,"Sao Bac Bo (360m2)",36.1111111111111,1,"TBR225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"1262",1,271,9640,10,9640010012,1,3,1,0,0,0,2,2,2,3,2,2,0,3,63.89,1,NA,2,4,"Sao Bac Bo (360m2)",36.1111111111111,1,"TBR225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
"1263",1,271,9640,10,9640010013,1,3,1,0,0,0,2,2,2,3,2,2,0,3,51.11,1,NA,2,5,"Sao Bac Bo (360m2)",38.8888888888889,1,"TBR225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
"1264",1,273,9826,5,9826005003,1,2,1,0,0,0,3,2,2,2,2,2,0,2,44.44,1,NA,1,5,"Sao Bac Bo (360m2)",55.5555555555556,1,"tẻ thơm","Thanh pho Ha Noi","1_RRD","3",1,121679,0,3,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"1265",1,275,9916,9,9916009008,1,3,1,0,0,0,3,2,2,1,1,0,1,2,117.22,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,2,"cp 15","Thanh pho Ha Noi","1_RRD","8",1,41876,0,3,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"1266",1,275,9916,9,9916009013,1,3,1,0,0,0,3,2,2,1,1,1,0,2,106.11,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,2,"Cp15","Thanh pho Ha Noi","1_RRD","13",1,601780,0,2,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"1267",1,275,9952,18,9952018001,1,2,1,0,0,0,2,1,2,4,3,3,0,2,72.22,2,NA,2,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
"1268",1,275,9952,18,9952018002,1,2,1,0,0,0,3,1,2,4,4,4,0,2,83.33,1,NA,3,4,"Sao Bac Bo (360m2)",83.3333333333333,1,"tbr225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"1269",1,275,9952,18,9952018004,1,2,1,0,0,0,3,1,2,4,3,3,0,2,88.89,1,NA,2,4,"Sao Bac Bo (360m2)",83.3333333333333,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1270",1,275,9952,18,9952018005,1,2,1,0,1,0,2,1,2,4,3,3,0,2,77.78,2,NA,2,4,"Sao Bac Bo (360m2)",30.5555555555556,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
"1271",1,275,9952,18,9952018006,1,2,1,0,1,0,3,1,2,4,3,3,0,2,83.33,2,NA,2,4,"Sao Bac Bo (360m2)",30.5555555555556,1,"tbr225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1272",1,275,9952,18,9952018008,1,2,1,0,0,0,3,1,2,4,3,2,1,2,83.33,1,NA,2,4,"Sao Bac Bo (360m2)",30.5555555555556,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"1273",1,275,9952,18,9952018010,1,2,1,0,0,0,3,1,2,4,3,3,0,2,83.33,2,NA,2,5,"Sao Bac Bo (360m2)",30.5555555555556,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
"1274",1,275,9952,18,9952018011,1,2,1,0,0,0,3,1,2,3,2,1,1,2,83.33,2,NA,2,5,"Sao Bac Bo (360m2)",30.5555555555556,1,"tbr 225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1275",1,275,9952,18,9952018012,1,2,1,0,0,0,3,1,2,4,3,2,1,2,83.33,2,NA,2,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1276",1,275,9952,18,9952018013,1,2,1,0,0,0,3,1,2,3,2,1,1,2,83.33,2,NA,2,4,"Sao Bac Bo (360m2)",30.5555555555556,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1277",1,275,9952,18,9952018015,1,2,1,0,0,0,3,1,2,3,2,1,1,2,88.89,2,NA,2,4,"Sao Bac Bo (360m2)",30.5555555555556,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
"1278",1,276,10006,18,10006018001,1,3,1,0,0,0,3,1,1,3,2,2,1,2,50.55,1,NA,1,5,"Sao Bac Bo (360m2)",41.6666666666667,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1279",1,276,10006,18,10006018003,1,3,1,0,0,0,3,1,1,2,2,1,1,2,129.17,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"Bc15","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"1280",1,276,10006,18,10006018005,1,2,1,0,0,0,3,1,3,2,1,1,1,2,138.89,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
"1281",1,276,10006,18,10006018007,1,3,1,0,0,0,3,1,2,2,1,1,1,2,115,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,2,"TBR225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"1282",1,276,10006,18,10006018010,1,3,1,0,0,0,3,1,2,2,2,1,1,2,145.83,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"TBR225","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"1283",1,276,10006,18,10006018011,1,3,1,0,0,0,3,1,2,2,2,1,1,2,180,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,2,"Giống Thiên ưu 8","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"1284",1,276,10006,18,10006018013,1,3,1,0,0,0,3,1,3,2,1,2,0,2,140,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"Bc15","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"1285",1,280,10276,1,10276001005,1,3,1,0,0,0,2,2,3,2,1,1,0,2,0,1,NA,0,5,"Sao Bac Bo (360m2)",33.3333333333333,1,"bắc thơm","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"1286",1,280,10276,1,10276001013,1,3,1,0,0,0,3,2,2,1,1,0,0,1,0,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"Bắc thơm số 7","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"1287",1,280,10276,1,10276001014,1,3,1,0,0,0,2,2,3,1,1,1,0,2,0,1,NA,0,1,"Sao Bac Bo (360m2)",27.7777777777778,1,"bắc thơm","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"1288",1,280,10276,1,10276001015,1,3,1,0,0,0,2,2,2,1,1,1,0,2,166.66,1,NA,0,6,"Sao Bac Bo (360m2)",33.3333333333333,1,"bắc thơm","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0
"1289",1,280,10330,3,10330003002,1,3,1,0,0,0,3,2,2,2,2,0,0,1,14.58,1,NA,0,5,"Sao Bac Bo (360m2)",83.3333333333333,1,"bắc thơm số 7","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"1290",1,280,10330,3,10330003004,1,3,1,0,0,0,3,2,2,1,1,2,0,2,70.83,2,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,99,"thơm","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"1291",1,280,10330,3,10330003006,1,2,1,0,1,0,3,2,2,2,2,2,0,2,166.66,2,NA,0,5,NA,37.037037037037,1,"lai","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"1292",1,280,10330,3,10330003008,1,3,1,0,0,0,2,2,2,2,2,1,0,2,38.33,1,NA,3,5,"Sao Bac Bo (360m2)",33.3333333333333,1,"bắc thơm số 7","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0
"1293",1,280,10330,3,10330003012,1,3,1,0,0,0,3,2,2,1,1,1,0,2,10,1,NA,0,4,"Sao Bac Bo (360m2)",83.3333333333333,2,"tẻ thơm số 7","Thanh pho Ha Noi","1_RRD",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"1294",1,282,10480,11,10480011001,1,2,1,0,0,0,2,2,2,1,0,0,0,2,83.33,1,NA,1,5,"Sao Bac Bo (360m2)",83.3333333333333,1,"thuần chất lượng","Thanh pho Ha Noi","1_RRD","1",1,124633,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"1295",1,282,10480,11,10480011003,1,2,1,0,0,0,2,2,2,1,0,0,0,3,46.67,1,NA,1,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","3",1,75706,NA,4,1,1,1,1,1,1,1,1,1,NA,NA,NA,0,0,1,0
"1296",1,282,10480,11,10480011004,1,2,1,0,0,0,3,2,2,1,1,0,0,2,83.33,1,NA,1,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","4",1,93720,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"1297",1,282,10480,11,10480011006,1,2,1,0,0,0,3,2,2,1,0,0,0,2,83.33,1,NA,1,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","6",1,111479,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"1298",1,282,10480,11,10480011008,1,3,1,0,0,0,2,1,2,1,0,0,0,2,66.67,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân","Thanh pho Ha Noi","1_RRD","8",1,43896,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"1299",1,282,10480,11,10480011009,1,3,1,0,0,0,3,1,2,1,0,1,0,2,66.67,1,NA,0,4,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","9",1,109005,NA,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"1300",1,282,10480,11,10480011010,1,3,1,0,0,0,2,1,2,1,0,0,0,2,5.56,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","10",1,211537,NA,2,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,1,0
"1301",1,282,10480,11,10480011011,1,1,1,0,0,0,3,1,2,1,0,0,0,2,66.67,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân","Thanh pho Ha Noi","1_RRD","11",1,115992,NA,2,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"1302",1,282,10480,11,10480011012,1,3,1,0,0,0,3,1,2,1,0,0,0,2,66.67,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"khang dân","Thanh pho Ha Noi","1_RRD","12",1,78624,NA,3,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"1303",1,282,10480,11,10480011013,1,3,1,0,0,0,3,1,2,1,0,0,0,2,66.67,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","13",1,174240,167643,2,1,1,1,1,0,0,1,1,1,NA,NA,0,0,0,0,0
"1304",1,282,10480,11,10480011014,1,3,1,0,0,0,3,1,2,1,1,1,0,2,66.67,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","14",1,77471,108519,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"1305",1,282,10480,11,10480011015,1,3,1,0,0,0,3,1,2,2,2,1,1,2,63.89,1,NA,0,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"thiên ưu","Thanh pho Ha Noi","1_RRD","15",1,262025,104515,2,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
"1306",30,290,10576,5,10576005002,1,2,1,0,0,0,3,2,2,5,3,3,0,2,93.89,1,NA,1,4,"Sao Bac Bo (360m2)",55.5555555555556,2,"đài thơm","Tinh Hai Duong","1_RRD","2",1,159456,NA,2,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"1307",30,290,10576,5,10576005004,1,3,1,0,0,0,3,1,2,3,3,2,1,3,46,1,NA,0,1,"Sao Bac Bo (360m2)",111.111111111111,1,"đài thơm","Tinh Hai Duong","1_RRD","4",1,267624,0,2,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1308",30,290,10576,5,10576005007,1,2,1,0,0,0,3,2,2,6,3,2,0,2,8.89,1,NA,1,1,"Sao Bac Bo (360m2)",41.6666666666667,1,"BC15","Tinh Hai Duong","1_RRD","7",1,207315,NA,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1309",30,290,10576,5,10576005008,1,2,1,0,0,0,3,2,2,6,2,2,1,2,63.89,1,NA,1,1,"Sao Bac Bo (360m2)",41.6666666666667,1,"BC15","Tinh Hai Duong","1_RRD","8",1,224642,NA,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1310",30,290,10576,5,10576005009,1,2,1,0,0,0,3,2,2,4,2,2,0,3,23.33,1,NA,1,1,"Sao Bac Bo (360m2)",41.6666666666667,1,"BC15","Tinh Hai Duong","1_RRD","9",1,274366,NA,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"1311",30,290,10576,5,10576005015,1,2,1,0,0,0,3,2,2,4,2,2,0,2,51.39,1,NA,1,1,"Sao Bac Bo (360m2)",41.6666666666667,1,"BC15","Tinh Hai Duong","1_RRD","15",1,382031,93017.5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
"1312",30,290,10585,10,10585010001,1,2,1,0,0,0,3,1,2,4,3,2,1,3,30000,1,NA,0,1,"Sao Bac Bo (360m2)",111.111111111111,1,"đài thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"1313",30,290,10585,10,10585010003,1,2,1,0,0,0,3,1,2,4,3,2,1,2,740000,1,NA,0,1,"Sao Bac Bo (360m2)",111.111111111111,1,"đài thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"1314",30,290,10585,10,10585010004,1,2,1,0,0,0,3,2,2,5,3,2,1,2,145,1,NA,1,1,"Sao Bac Bo (360m2)",83.3333333333333,2,"đài thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"1315",30,290,10585,10,10585010005,1,2,1,0,0,0,3,2,2,5,3,3,0,2,63.89,1,NA,1,1,"Sao Bac Bo (360m2)",83.3333333333333,2,"bắc thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"1316",30,290,10585,10,10585010006,1,2,1,0,0,0,3,2,2,5,3,3,0,2,147.22,1,NA,1,1,"Sao Bac Bo (360m2)",83.3333333333333,2,"đài thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"1317",30,290,10585,10,10585010007,1,2,1,0,0,0,3,2,2,5,3,2,1,2,147.22,1,NA,1,1,"Sao Bac Bo (360m2)",83.3333333333333,3,"đài thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
"1318",30,290,10585,10,10585010008,1,2,1,0,0,0,3,2,2,4,2,3,0,2,119.45,1,NA,1,1,"Sao Bac Bo (360m2)",138.888888888889,1,"Đài Thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"1319",30,290,10585,10,10585010009,1,2,1,0,0,0,3,2,2,2,2,2,0,2,84.73,1,NA,1,1,"Sao Bac Bo (360m2)",138.888888888889,1,"đài thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"1320",30,290,10585,10,10585010011,1,2,1,0,0,0,3,2,2,2,2,2,0,2,84.73,1,NA,1,1,"Sao Bac Bo (360m2)",138.888888888889,1,"đài thơm","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"1321",30,291,10615,9,10615009003,1,2,1,0,0,0,2,2,2,4,3,3,0,3,83.34,1,NA,1,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"khắng mằn","Tinh Hai Duong","1_RRD","3",1,60671,90060,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
"1322",30,291,10615,9,10615009006,1,3,1,0,0,0,2,2,3,2,2,2,0,1,34.72,1,NA,1,4,"Sao Bac Bo (360m2)",69.4444444444444,1,"bắc thơm","Tinh Hai Duong","1_RRD","6",1,173235,68935.5,3,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
"1323",30,291,10615,9,10615009008,1,4,1,0,0,0,2,1,2,3,1,1,0,3,60,1,NA,1,6,"Sao Bac Bo (360m2)",36.1111111111111,1,"bắc thơm","Tinh Hai Duong","1_RRD","8",1,238441,NA,3,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0
"1324",30,291,10615,9,10615009009,1,3,1,0,0,0,2,2,2,5,3,2,2,3,24.45,2,NA,2,6,"Sao Bac Bo (360m2)",55.5555555555556,1,"Dt225","Tinh Hai Duong","1_RRD","9",1,160668,NA,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
"1325",30,291,10615,9,10615009010,1,2,1,0,0,0,2,1,2,6,4,3,1,4,0,1,NA,1,6,"Sao Bac Bo (360m2)",41.6666666666667,1,"bắc thơm","Tinh Hai Duong","1_RRD","10",1,84120,NA,2,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0
"1326",30,291,10615,9,10615009014,1,3,1,0,0,0,3,1,3,2,2,3,2,1,0,1,NA,2,1,"Sao Bac Bo (360m2)",69.4444444444444,99,"bắc thơm","Tinh Hai Duong","1_RRD","14",1,11976,NA,3,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"1327",30,291,10615,9,10615009016,1,2,1,0,0,0,2,1,2,3,1,1,0,3,124.17,1,NA,1,6,"Sao Bac Bo (360m2)",36.1111111111111,1,"khang dân 18","Tinh Hai Duong","1_RRD","16",1,305004,1175868.5,3,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0
"1328",30,288,10672,18,10672018008,1,2,1,0,0,0,3,2,2,2,2,2,0,2,400,1,NA,2,4,"Sao Bac Bo (360m2)",83.3333333333333,1,"DQ11","Tinh Hai Duong","1_RRD","8",1,396780,NA,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"1329",30,288,10672,18,10672018010,1,2,1,0,0,0,3,2,2,2,1,1,0,2,111.11,1,NA,1,4,"Sao Bac Bo (360m2)",83.3333333333333,1,"DQ11","Tinh Hai Duong","1_RRD","10",1,362520,NA,3,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"1330",30,288,10672,18,10672018011,1,2,1,0,0,0,3,2,2,2,2,2,0,2,400,1,NA,2,4,"Sao Bac Bo (360m2)",83.3333333333333,1,"bắc thơm","Tinh Hai Duong","1_RRD","11",1,232740,NA,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"1331",30,288,10672,18,10672018012,1,2,1,0,0,0,3,2,2,2,2,2,0,2,400,1,NA,1,4,"Sao Bac Bo (360m2)",83.3333333333333,1,"bắc thơm","Tinh Hai Duong","1_RRD","12",1,382311,NA,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
"1332",30,288,10672,18,10672018014,1,2,1,0,0,0,3,2,2,2,2,1,0,2,222.22,1,NA,2,4,"Sao Bac Bo (360m2)",83.3333333333333,1,"DQ11","Tinh Hai Duong","1_RRD","14",1,565968,NA,2,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"1333",30,292,10702,22,10702022008,1,3,1,0,0,0,3,1,2,5,4,1,0,4,150,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Hai Duong","1_RRD","8",1,70921,94187,3,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
"1334",30,292,10702,22,10702022009,1,3,1,0,0,0,3,1,2,6,5,1,0,3,33.33,1,NA,3,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BC15","Tinh Hai Duong","1_RRD","9",1,191341,0,3,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
"1335",30,292,10702,22,10702022016,1,2,1,0,0,0,2,1,2,4,3,3,0,4,135.55,1,NA,3,5,"Sao Bac Bo (360m2)",33.3333333333333,1,"TBR225","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
"1336",30,293,10771,8,10771008001,1,2,1,0,0,0,3,2,2,6,5,4,5,6,106.95,1,NA,1,5,"Sao Bac Bo (360m2)",166.666666666667,1,"bc15","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1337",30,293,10771,8,10771008002,1,2,1,0,0,0,3,2,2,6,5,4,5,6,79.46,1,NA,2,5,"Sao Bac Bo (360m2)",27.7777777777778,1,"dq111","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1338",30,293,10771,8,10771008003,1,2,1,0,0,0,3,2,2,6,5,2,4,5,83.06,1,NA,3,5,NA,83.3333333333333,1,"bc15","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"1339",30,293,10771,8,10771008005,1,2,1,0,0,0,3,2,2,6,5,0,5,6,48.34,1,NA,2,5,NA,27.7777777777778,1,"bc15","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
"1340",30,293,10771,8,10771008012,1,3,1,0,0,0,2,2,2,3,3,3,1,2,26200,1,NA,0,4,"Sao Bac Bo (360m2)",55.5555555555556,1,"BTE225","Tinh Hai Duong","1_RRD",NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"1341",30,293,10783,15,10783015011,1,3,1,0,0,0,2,1,2,5,3,2,1,3,38.33,1,NA,0,1,"Sao Bac Bo (360m2)",55.5555555555556,1,"BT7","Tinh Hai Duong","1_RRD","11",1,96781,0,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
