"","MATINH","ID","X","IDHO","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD","M4B12A1_MA","M4B12A1_C1","M4B12A1_C1_GHIRO","M4B12A1_C2","M4B12A1_C3","M4B12A1_C4","M4B12A1_C5","M4B12A1_C6","Province_name","Region"
"546",51,"51-525-21157004013",689,21157004013,525,21157,4,13,2,2,2,2,1,1,NA,NA,"RẪY",1,1,"giống mỳ gòn đỏ",1,6,NA,5,2,2,2,2,2,2,9,5,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"547",51,"51-527-21193008003",1495,21193008003,527,21193,8,3,4,2,2,1,2,1,NA,"","VƯỜN",1,1,"k94",1,6,"",10,1,1,2,1,1,1,9,11,832,NA,NA,NA,3,4,"","",NA,NA,NA,100,"Quang Ngai","SCC"
"548",51,"51-527-21193008006",1496,21193008006,527,21193,8,6,4,1,2,2,2,1,NA,"","VƯỜN",1,1,"k94",1,6,"",10,1,1,2,1,1,1,9,11,807,NA,NA,NA,1,1,"","nhà máy mỳ Tịnh Phong",21181,10,NA,4750,"Quang Ngai","SCC"
"549",51,"51-525-21157004012",688,21157004012,525,21157,4,12,2,1,2,2,2,1,NA,NA,"SUỐI TRÀ VAN",1,1,"Mì gòn vàng",1,6,NA,3,2,2,1,1,2,1,9,5,825,NA,NA,NA,1,2,NA,"99",21157,2,NA,500,"Quang Ngai","SCC"
"550",51,"51-527-21193008011",1498,21193008011,527,21193,8,11,4,2,2,2,1,1,NA,"","VƯỜN",1,1,"K94",1,6,"",9,1,2,2,1,2,1,9,11,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"551",51,"51-527-21193008013",1499,21193008013,527,21193,8,13,4,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"k94",1,6,"",6,2,1,2,1,2,1,10,11,821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"552",51,"51-527-21217009010",1500,21217009010,527,21217,9,10,4,2,2,2,1,1,NA,"","VƯỜN",1,1,"K94",1,6,"",8,2,1,2,1,2,1,17,11,810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"553",51,"51-527-21217009011",1501,21217009011,527,21217,9,11,4,2,2,2,1,1,NA,"","GÒ QUÁN",1,1,"K94",1,6,"",7,1,2,2,1,2,1,17,11,838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"554",51,"51-527-21220017010",257,21220017010,527,21220,17,10,3,2,2,2,1,1,2,"","RỪNG",1,1,"Sắn KM4",2,5,"",2,2,1,2,1,1,1,17,8,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"555",51,"51-527-21220017015",258,21220017015,527,21220,17,15,3,2,2,2,1,1,NA,"","RỪNG XANH",1,2,"K94",2,6,"",5,1,1,2,2,2,1,21,8,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"556",51,"51-529-21322006008",1118,21322006008,529,21322,6,8,1,1,2,2,2,1,NA,NA,"RẪY LỚN",1,1,"mì trắng",1,6,NA,5,2,1,2,1,2,1,5,3,799,NA,NA,NA,1,3,NA,"nhà máy mì sơn hải",21319,15,NA,18000,"Quang Ngai","SCC"
"557",51,"51-529-21322006009",1119,21322006009,529,21322,6,9,1,1,2,2,2,1,3,"mì vừa mới trồng được 3 ngày","RẪY LỚN",1,1,"mì trắng",1,6,NA,5,2,1,2,1,2,1,4,3,842,NA,NA,NA,1,3,NA,"Nhà máy mì Sơn Hải",21319,15,NA,4500,"Quang Ngai","SCC"
"558",51,"51-530-21334007006",690,21334007006,530,21334,7,6,2,1,2,2,2,1,NA,NA,"RA NE",1,1,"cao sản",1,6,NA,3,2,1,2,1,1,1,28,5,812,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ SƠN HẢI",21319,3,NA,21950,"Quang Ngai","SCC"
"559",51,"51-530-21334007007",691,21334007007,530,21334,7,7,2,1,2,2,2,1,NA,NA,"RA NE",1,1,"cao sản",1,6,NA,3,2,1,2,1,1,1,28,5,833,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ SƠN HẢI",21319,3,NA,13200,"Quang Ngai","SCC"
"560",51,"51-530-21334007008",692,21334007008,530,21334,7,8,2,1,2,2,2,1,NA,NA,"RA NE",1,1,"cao sản",1,6,NA,3,2,1,2,1,1,1,28,5,800,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ SƠN HẢI",21319,3,NA,31000,"Quang Ngai","SCC"
"561",51,"51-530-21334007009",693,21334007009,530,21334,7,9,2,1,2,2,2,1,NA,NA,"RA NE",1,1,"cao sản",1,6,NA,3,2,1,2,1,1,1,28,5,803,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ SƠN HẢI",21319,3,NA,13100,"Quang Ngai","SCC"
"562",51,"51-527-21193008008",1497,21193008008,527,21193,8,8,4,2,2,2,1,1,NA,"","VƯỜN",1,1,"K94",1,6,"",7,1,1,2,1,2,1,17,11,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"563",51,"51-530-21334007011",695,21334007011,530,21334,7,11,2,1,2,2,2,1,NA,NA,"KA NONG",1,1,"cao sản",1,6,NA,3,2,1,2,1,1,1,26,5,839,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ SƠN HẢI",21319,3,NA,5890,"Quang Ngai","SCC"
"564",51,"51-532-21373006001",696,21373006001,532,21373,6,1,2,2,2,2,1,1,NA,NA,"vườn ông cây",1,1,"mỳ cao sản",1,6,NA,2,2,1,1,1,1,1,25,5,795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"565",51,"51-532-21373006002",697,21373006002,532,21373,6,2,2,2,2,2,1,1,NA,NA,"vườn nhà",1,1,"cao sản",1,6,NA,2,2,1,2,1,1,1,19,5,846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"566",51,"51-532-21379020004",698,21379020004,532,21379,20,4,2,2,2,2,1,1,NA,NA,"vườn ông hai",1,1,"cao sản",1,6,NA,2,2,1,1,1,1,1,25,5,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"567",51,"51-532-21379020011",699,21379020011,532,21379,20,11,2,1,2,2,2,1,NA,NA,"VƯờN NHÀ",1,1,"mỳ cao sản",2,4,NA,3,1,1,2,1,1,1,20,5,841,NA,NA,NA,1,1,NA,"99",21181,5,NA,9000,"Quang Ngai","SCC"
"568",51,"51-532-21379020013",700,21379020013,532,21379,20,13,2,2,2,2,1,1,NA,NA,"VƯờN NHÀ",1,2,"mỳ nếp",1,6,NA,2,1,2,2,1,1,1,19,5,806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quang Ngai","SCC"
"569",51,"51-534-21475001012",1503,21475001012,534,21475,1,12,4,1,2,2,2,1,NA,"","ĐẤT THỔ NHÀ QUẢN LÝ",1,3,"củ mì gòn",1,6,"",1,1,2,1,1,2,1,22,11,809,NA,NA,NA,1,1,"","củ mì gòn",21439,1,NA,4900,"Quang Ngai","SCC"
"570",51,"51-530-21334007010",694,21334007010,530,21334,7,10,2,1,2,2,2,1,NA,NA,"RA NONG",1,1,"cao sản",1,6,NA,3,2,1,2,1,1,1,28,5,831,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ SƠN HẢI",21319,3,NA,7050,"Quang Ngai","SCC"
"571",52,"52-543-21652001001",1124,21652001001,543,21652,1,1,1,2,2,2,1,1,NA,NA,"ĐẤT GÒ",1,1,"câo 94",2,6,NA,3,2,1,1,1,1,1,23,2,877,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"572",52,"52-543-21652001012",1128,21652001012,543,21652,1,12,1,2,2,2,1,1,NA,NA,"THỬA 1",1,1,"cao 94",2,6,NA,3,2,1,1,1,1,1,23,2,850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"573",52,"52-545-21772012020",259,21772012020,545,21772,12,20,3,2,2,2,1,1,NA,"","ĐÁM VƯỜN Ở",1,1,"K94",2,3,"",3,2,1,1,1,1,1,12,8,869,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"574",52,"52-545-21772012021",263,21772012021,545,21772,12,21,3,2,2,2,1,1,NA,"","HÓC THỦY",1,1,"K94",2,3,"",4,2,1,1,1,1,1,15,8,865,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"575",52,"52-543-21652001003",1126,21652001003,543,21652,1,3,1,1,2,2,2,1,NA,NA,"THỬA MỲ",1,1,"Mỳ cao sản K94",2,2,NA,20,2,1,2,1,2,1,23,2,856,1,NA,NA,1,4,NA,NA,NA,NA,0,1600,"Binh Dinh","SCC"
"576",52,"52-545-21772012023",264,21772012023,545,21772,12,23,3,2,2,2,1,1,NA,"","VƯỜN ĐÁ",1,1,"K94",2,4,"",3,2,1,1,1,1,1,12,8,874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"577",52,"52-545-21772012024",262,21772012024,545,21772,12,24,3,2,2,2,1,1,NA,"","GÒ  SỮA",1,1,"K94",2,3,"",3,2,1,1,1,1,1,16,8,868,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"578",52,"52-545-21772012025",266,21772012025,545,21772,12,25,3,2,2,2,1,1,NA,"","ĐÁM  GÒ SỮA",1,1,"K94",2,3,"",1,2,1,1,1,1,1,15,8,857,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"579",52,"52-545-21772012026",261,21772012026,545,21772,12,26,3,2,2,2,1,1,NA,"","GÒ SỮA",1,1,"K94",2,3,"",4,1,1,1,1,1,1,13,8,872,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"580",52,"52-545-21772012028",265,21772012028,545,21772,12,28,3,2,2,2,1,1,NA,"","ĐÁM VƯỜN",1,2,"mì gòn",1,6,"",3,2,1,1,1,1,1,14,8,878,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"581",52,"52-547-21820003009",268,21820003009,547,21820,3,9,3,2,2,2,1,1,NA,"","GÒ BẺO",1,1,"km94",2,6,"",6,2,1,1,1,2,2,23,8,875,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"582",52,"52-545-21772012022",260,21772012022,545,21772,12,22,3,2,2,2,1,1,NA,"","ĐẤT MỈNH",1,1,"K94",2,3,"",2,2,1,1,1,1,1,9,8,871,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Binh Dinh","SCC"
"583",54,"54-558-22084013003",1516,22084013003,558,22084,13,3,4,1,2,2,2,1,1,"","RẪY NÚI LỚN",1,1,"sắn cao sản",2,6,"",5,1,1,1,1,1,1,19,11,907,NA,NA,NA,1,1,"","Nhà máy chế biến tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,6,NA,19000,"Phu Yen","SCC"
"584",54,"54-558-22084013005",1517,22084013005,558,22084,13,5,4,1,2,2,2,1,NA,"","HỐ HÒM",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,20,11,892,NA,NA,NA,1,2,"","Nhà máy sản xuất tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,5,NA,11200,"Phu Yen","SCC"
"585",54,"54-558-22084013011",1518,22084013011,558,22084,13,11,4,1,2,2,2,1,NA,"","ĐẤT LỖ HÒM",1,1,"Sắn cao sản",2,6,"",6,2,1,1,1,1,1,22,11,901,NA,NA,NA,1,2,"","Nhà máy chế biến tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,5,NA,8400,"Phu Yen","SCC"
"586",54,"54-558-22084013001",1515,22084013001,558,22084,13,1,4,1,2,2,2,1,1,"","RẪY NÚI LỚN",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,20,11,889,NA,NA,NA,1,2,"","Nhà máy chế biến tinh boitj sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,7,NA,13000,"Phu Yen","SCC"
"587",54,"54-558-22087010004",1521,22087010004,558,22087,10,4,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Sắn Cao sản",1,6,"",5,2,1,2,1,2,1,20,11,919,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,2,NA,12000,"Phu Yen","SCC"
"588",54,"54-558-22087010005",1522,22087010005,558,22087,10,5,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",5,2,1,2,1,2,1,16,11,898,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,1,NA,30000,"Phu Yen","SCC"
"589",54,"54-558-22087010006",1523,22087010006,558,22087,10,6,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",4,2,2,2,2,2,1,19,11,916,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,1,NA,9750,"Phu Yen","SCC"
"590",54,"54-558-22084013016",1520,22084013016,558,22084,13,16,4,1,2,2,2,1,NA,"","ĐẤT LỖ HẦM",1,1,"sắn cao sản",2,6,"",5,2,1,1,1,1,1,21,11,903,NA,NA,NA,1,2,"","Nhà máy chế biến tinh bột sắn huyện Đồng Xuân,tỉnh Phú Yên",22081,5,NA,9900,"Phu Yen","SCC"
"591",54,"54-558-22111024006",1151,22111024006,558,22111,24,6,1,1,2,2,2,1,2,NA,"GÒ GIA",1,1,"sắn cao sản",2,6,NA,10,2,1,2,1,2,2,3,3,918,NA,NA,NA,1,3,NA,"Nhà máy chế biến tinh bột sắn Đồng xuân,tỉnh Phú Yên",22081,7,NA,6000,"Phu Yen","SCC"
"592",54,"54-559-22132009013",269,22132009013,559,22132,9,13,3,1,2,2,2,1,NA,"","ĐẤT THỔ",1,1,"mỳ gòn",1,6,"",20,2,2,2,2,2,1,15,8,886,NA,NA,NA,1,4,"","",NA,NA,NA,810,"Phu Yen","SCC"
"593",54,"54-559-22141006001",270,22141006001,559,22141,6,1,3,1,2,2,2,1,NA,"","GÒ DŨNG",1,1,"cao sản",2,6,"",2,2,1,2,1,2,2,16,8,915,NA,NA,NA,1,3,"","nhà máy sắn đồng xuân",22081,1,NA,50000,"Phu Yen","SCC"
"594",54,"54-560-22183005011",1152,22183005011,560,22183,5,11,1,1,2,2,2,1,2,NA,"ĐỒNG KRONGTRAI",1,1,"Đọt đỏ",1,6,NA,3,2,1,1,1,1,1,1,3,904,NA,NA,NA,1,1,NA,"công ty cổ phần tinh bột sắn FOCOCEV",22228,3,NA,14100,"Phu Yen","SCC"
"595",54,"54-561-22216004002",730,22216004002,561,22216,4,2,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,5,2,1,1,1,1,1,22,5,899,NA,NA,NA,1,2,NA,"CTY cổ phần tinh bột sắn Phú Yên",22228,15,NA,450000,"Phu Yen","SCC"
"596",54,"54-561-22216004003",731,22216004003,561,22216,4,3,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,5,2,1,1,1,1,1,19,5,883,NA,NA,NA,1,3,NA,"Nhà máy tinh bột sắn Sông Hinh",22228,15,NA,850000,"Phu Yen","SCC"
"597",54,"54-561-22216004006",734,22216004006,561,22216,4,6,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,10,2,1,1,1,1,1,21,5,913,NA,NA,NA,1,3,NA,"Cty cổ phần tinh bột sắn Phú Yên",22228,15,NA,750000,"Phu Yen","SCC"
"598",54,"54-561-22216004008",736,22216004008,561,22216,4,8,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,5,2,1,1,1,1,1,21,5,910,NA,NA,NA,1,2,NA,"Cty cổ phần tinh bột sắn Phú Yên",22228,10,NA,950000,"Phu Yen","SCC"
"599",54,"54-561-22216004009",737,22216004009,561,22216,4,9,2,1,2,2,2,1,NA,NA,"BUÔN KEN",1,1,"Tai xanh",2,3,NA,4,2,1,1,1,1,1,20,5,884,NA,NA,NA,1,2,NA,"Cty cổ phần tinh bột sắn Phú Yên",22228,10,NA,350000,"Phu Yen","SCC"
"600",54,"54-562-22285021002",274,22285021002,562,22285,21,2,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",2,1,"sắn đồng nai",2,3,"",2,2,2,1,1,2,1,18,8,891,NA,NA,NA,1,1,"","Cty cp tinh bột sắn phú yên",22228,5,NA,285800,"Phu Yen","SCC"
"601",54,"54-562-22285021004",273,22285021004,562,22285,21,4,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"Sắn đồng nai",2,4,"",2,2,1,1,1,1,1,18,8,908,NA,NA,NA,1,2,"","nhà máy mì sông hinh",22222,3,NA,45000,"Phu Yen","SCC"
"602",54,"54-562-22285021011",271,22285021011,562,22285,21,11,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"sắn đồng nai",2,2,"",3,2,1,1,1,1,1,18,8,897,NA,NA,NA,1,1,"","nhà máy mì sông hinh",22222,3,NA,146700,"Phu Yen","SCC"
"603",54,"54-558-22087010015",1524,22087010015,558,22087,10,15,4,1,2,2,2,1,NA,"","PHÚ TIẾN",1,1,"Cao sản",1,6,"",5,2,1,2,1,2,1,18,11,895,NA,NA,NA,1,1,"","Nhà máy sắn Đồng Xuân",22081,2,NA,9600,"Phu Yen","SCC"
"604",54,"54-562-22285021014",272,22285021014,562,22285,21,14,3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"Sắn đồng nai",2,3,"",1,2,1,1,1,1,1,18,8,909,NA,NA,NA,1,1,"","nhà máy mì sông hinh",22213,2,NA,36000,"Phu Yen","SCC"
"605",56,"56-572-22552010010",744,22552010010,572,22552,10,10,2,1,2,2,2,1,NA,NA,"ĐỒNG TRÊN",2,1,"mì cao sản",2,6,NA,3,2,1,2,1,2,1,16,5,921,NA,NA,NA,1,1,NA,"99",22552,3,NA,2e+05,"Khanh Hoa","SCC"
"606",56,"56-572-22546013013",1153,22546013013,572,22546,13,13,1,1,2,2,2,1,NA,NA,"ĐỒNG NÚI",1,1,"sắn nếp",1,6,NA,3,2,2,2,2,1,1,20,2,920,NA,NA,NA,1,1,NA,"99",22546,4,NA,4860,"Khanh Hoa","SCC"
"607",58,"58-585-22819017006",748,22819017006,585,22819,17,6,2,1,2,2,2,1,2,NA,"RẪY LƯơNG GIANG",1,1,"sắn KM94",1,6,NA,10,2,2,1,2,2,1,4,6,928,NA,NA,NA,1,3,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN NINH THUẬN",22819,10,NA,41000,"Ninh Thuan","SCC"
"608",58,"58-585-22819017007",749,22819017007,585,22819,17,7,2,1,2,2,2,1,2,NA,"RẪY LƯơNG GIANG",1,1,"sắn KM94",1,6,NA,3,2,2,1,1,2,1,3,6,923,NA,NA,NA,1,3,NA,"CÔNG TY CỔ PHẦN TINH BỘT SẮN NINH THUẬN",22819,7,NA,37000,"Ninh Thuan","SCC"
"609",58,"58-585-22819017010",751,22819017010,585,22819,17,10,2,1,2,2,2,1,NA,NA,"LƯƠNG GIANG",1,1,"sắn km94",1,6,NA,17,2,2,1,2,2,1,27,5,927,NA,NA,NA,1,3,NA,"công ty cổ phần tinh bột sắn ninh thuận",22819,14,NA,12000,"Ninh Thuan","SCC"
"610",58,"58-585-22819017015",752,22819017015,585,22819,17,15,2,1,2,2,2,1,NA,NA,"RẪY LƯƠNG GIANG",1,1,"sắn km94",1,6,NA,15,2,2,1,2,2,1,27,5,929,NA,NA,NA,1,3,NA,"nhà máy tinh bột mỳ quảng sơn",22819,12,NA,10000,"Ninh Thuan","SCC"
"611",58,"58-585-22819017009",750,22819017009,585,22819,17,9,2,1,2,2,2,1,NA,NA,"LƯƠNG GIANG",1,1,"KM94",1,6,NA,17,2,2,1,2,2,1,28,5,930,NA,NA,NA,1,3,NA,"công ty cổ phần tinh bột sắn ninh thuận",22819,15,NA,18500,"Ninh Thuan","SCC"
"612",62,"62-608-23293033001",753,23293033001,608,23293,33,1,2,1,2,2,2,1,NA,NA,"THỬA SỐ 1",1,1,"KM140",2,2,NA,2,1,1,1,1,1,1,7,5,947,NA,NA,NA,1,1,NA,"nhà máy chế biến tinh bột sắn vina Kon tum",23533,7,NA,430000,"Kon Tum","Central Highlands"
"613",62,"62-608-23293033004",754,23293033004,608,23293,33,4,2,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km140",2,2,NA,2,2,1,1,1,1,1,12,5,975,NA,NA,NA,1,1,NA,"công tỷ trách nhiệm hữu hạn tình bột sắn tây nguyên",23512,4,NA,75000,"Kon Tum","Central Highlands"
"614",62,"62-608-23293033011",755,23293033011,608,23293,33,11,2,1,2,2,2,1,NA,NA,"THỬA SỐ 1",1,1,"km140",2,2,NA,2,1,1,1,1,1,1,11,5,994,NA,NA,NA,1,1,NA,"công ty tnhh tình bột sắt tây nguyên",23512,5,NA,180000,"Kon Tum","Central Highlands"
"615",62,"62-608-23293033014",757,23293033014,608,23293,33,14,2,1,2,2,2,1,NA,NA,"THỬA ĐẤT SỐ 1",1,1,"km140",2,3,NA,2,2,1,1,1,1,1,11,5,969,NA,NA,NA,1,1,NA,"công ty tnhh tình bột sắn tây nguyên",23512,6,NA,175000,"Kon Tum","Central Highlands"
"616",62,"62-608-23314001001",279,23314001001,608,23314,1,1,3,1,2,2,2,1,NA,"","THỬA SỐ 1",1,1,"km 94",2,2,"",3,2,1,1,1,1,1,8,8,938,NA,NA,NA,1,1,"","CTY tnhh tinh bột sắn kon tum",23545,2,NA,95000,"Kon Tum","Central Highlands"
"617",62,"62-608-23314001005",276,23314001005,608,23314,1,5,3,1,2,2,2,1,NA,"","THỬA 1",1,1,"km140",2,2,"",2,2,1,1,1,1,1,1,8,997,NA,NA,NA,1,1,"","CTY cổ phần XNK nông sản vina",23533,5,NA,250000,"Kon Tum","Central Highlands"
"618",62,"62-608-23314001006",278,23314001006,608,23314,1,6,3,1,2,2,2,1,NA,"","THỬA ĐẤT 1",1,1,"km 94",2,3,"",5,2,1,1,1,1,1,8,8,988,NA,NA,NA,1,1,"","CTY tnhh tinh bột sắn Kon tum",23545,5,NA,190000,"Kon Tum","Central Highlands"
"619",62,"62-608-23314001012",277,23314001012,608,23314,1,12,3,1,2,2,2,1,NA,"","THỬA ĐẤT 1",1,1,"km 94",2,2,"",5,2,1,1,1,1,1,4,8,971,NA,NA,NA,1,1,"","CTY tnhh tinh bột sắn Kon tum",23545,5,NA,140000,"Kon Tum","Central Highlands"
"620",62,"62-608-23314001015",275,23314001015,608,23314,1,15,3,1,2,2,2,1,NA,"","THỬA SỐ 1",1,1,"km140",2,2,"",5,2,1,1,1,1,1,2,8,992,NA,NA,NA,1,1,"","CTY tnhh tinh bột sắn Kon tum",23545,5,NA,1e+05,"Kon Tum","Central Highlands"
"621",62,"62-608-23320001001",1534,23320001001,608,23320,1,1,4,1,2,2,2,1,NA,"","THỬA ĐẤT 1",1,1,"km94",2,2,"",7,2,1,1,1,1,1,10,11,1008,NA,NA,NA,1,1,"","công ty tnhh tinh bột sắn Kon tum",23545,8,NA,95000,"Kon Tum","Central Highlands"
"622",62,"62-608-23320001007",1535,23320001007,608,23320,1,7,4,1,2,2,2,1,NA,"","THỬA ĐẤT 1",1,1,"km94",2,2,"",6,2,1,1,1,1,1,5,11,962,NA,NA,NA,1,1,"","công ty tnhh tình bột sắn Kon tum",23545,7,NA,75000,"Kon Tum","Central Highlands"
"623",62,"62-608-23320001014",1536,23320001014,608,23320,1,14,4,1,2,2,2,1,NA,"","THỬA ĐẤT 1",1,1,"km94",2,2,"",6,2,2,2,2,2,2,5,11,978,NA,NA,NA,1,1,"","công ty tnhh tinh bột sắn Kon Tum",23545,6,NA,110000,"Kon Tum","Central Highlands"
"624",62,"62-610-23350006001",283,23350006001,610,23350,6,1,3,1,2,2,2,1,1,"","THỬA 1",1,1,"sắn địa phương",1,6,"",8,2,1,1,1,2,1,23,8,1003,NA,NA,NA,1,2,"","phương hoa",23371,8,NA,80000,"Kon Tum","Central Highlands"
"625",62,"62-610-23353005002",1155,23353005002,610,23353,5,2,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km 98-5",1,3,NA,5,2,1,1,1,2,1,7,3,961,NA,NA,NA,1,1,NA,"nhà máy phương hoa",23371,5,NA,80000,"Kon Tum","Central Highlands"
"626",62,"62-610-23353005005",1158,23353005005,610,23353,5,5,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km98-5",1,3,NA,6,2,1,1,1,2,1,7,3,941,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,6,NA,130000,"Kon Tum","Central Highlands"
"627",62,"62-610-23353005007",1160,23353005007,610,23353,5,7,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km98-5",1,3,NA,5,2,1,1,1,1,1,7,3,1007,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,6,NA,90000,"Kon Tum","Central Highlands"
"628",62,"62-610-23353005010",1161,23353005010,610,23353,5,10,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km98-5",1,3,NA,5,2,1,1,1,1,1,7,3,1004,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,5,NA,80000,"Kon Tum","Central Highlands"
"629",62,"62-610-23353005012",1163,23353005012,610,23353,5,12,1,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"km98-5",1,3,NA,5,2,1,1,1,2,1,7,3,942,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,5,NA,70000,"Kon Tum","Central Highlands"
"630",62,"62-610-23374007001",758,23374007001,610,23374,7,1,2,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"lai",1,5,NA,2,2,1,1,1,2,1,8,5,972,NA,NA,NA,1,2,NA,"công ty phương hoa",23371,5,NA,50000,"Kon Tum","Central Highlands"
"631",62,"62-610-23374007002",759,23374007002,610,23374,7,2,2,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"giống địa phương",1,6,NA,5,2,1,1,1,1,1,13,5,1011,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,8,NA,90000,"Kon Tum","Central Highlands"
"632",62,"62-610-23374007004",761,23374007004,610,23374,7,4,2,1,2,2,2,1,NA,NA,"THỬA 1",1,1,"giống sắn địa phương",1,6,NA,4,2,1,1,1,1,1,12,5,991,NA,NA,NA,1,2,NA,"nhà máy phương hoa",23371,5,NA,80000,"Kon Tum","Central Highlands"
