"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","M4B11_MA","M4B11_C3","M4B11_C3AD","M4B11_C3AM","M4B11_C3AY","M4B11_C3B","M4B11_C4","M4B11_C5","KYDIEUTRA"
"22919","87","875","30193","001","013","30193001013",4,10000,12,8,2023,2,7000,49000,4
"22920","87","876","30214","018","006","30214018006",1,78000,NA,NA,NA,NA,37200,260000,4
"22921","87","876","30214","018","010","30214018010",2,20000,10,10,2022,1,16923,110000,4
"22922","87","876","30214","018","010","30214018010",3,20000,30,1,2023,1,13846,91384,4
"22923","87","876","30214","018","010","30214018010",4,20000,15,4,2023,1,13846,105230,4
"22924","95","956","31843","021","013","31843021013",2,32500,7,10,2022,1,25000,175000,4
"22925","95","956","31843","021","013","31843021013",3,32500,20,5,2023,1,19800,140580,4
"22926","11","102","03307","008","001","03307008001",2,700,25,12,2022,2,440,3520,4
"22927","11","102","03307","008","001","03307008001",4,700,25,6,2023,2,380,3040,4
"22928","20","188","06598","003","004","06598003004",2,2160,6,3,2023,2,1230,11070,4
"22929","34","344","13255","013","006","13255013006",1,1800,NA,NA,NA,NA,1050,10500,4
"22930","34","344","13279","002","011","13279002011",1,5400,NA,NA,NA,NA,2500,26550,4
"22931","37","373","14491","002","004","14491002004",2,2520,5,1,2023,2,1400,10500,4
"22932","37","374","14527","004","001","14527004001",2,756,10,2,2023,2,462,3696,4
"22933","37","374","14527","004","001","14527004001",4,756,8,7,2023,2,399,3039,4
"22934","38","394","15454","005","001","15454005001",2,2000,4,1,2023,2,1520,11400,4
"22935","38","394","15454","005","001","15454005001",4,2000,10,6,2023,2,1250,9750,4
"22936","40","427","17674","008","003","17674008003",2,1000,26,1,2023,2,650,5200,4
"22937","89","892","30604","015","003","30604015003",4,12000,16,8,2023,2,8880,53280,4
"22938","95","958","31903","016","012","31903016012",3,19440,4,5,2023,2,10950,76650,4
"22939","95","958","31903","016","012","31903016012",4,19440,25,8,2022,2,12450,93375,4
"22940","04","052","01756","006","009","01756006009",1,3600,NA,NA,NA,NA,1440,10080,4
"22941","04","052","01756","006","013","01756006013",1,2500,NA,NA,NA,NA,990,6930,4
"22942","04","052","01756","006","013","01756006013",6,450,9,6,2023,1,190,2280,4
"22943","08","075","02500","005","009","02500005009",2,720,22,1,2023,2,350,3150,4
"22944","08","075","02500","005","009","02500005009",4,720,15,6,2023,2,330,3135,4
"22945","08","075","02500","005","012","02500005012",2,2160,10,1,2023,2,1220,9760,4
"22946","08","075","02500","005","012","02500005012",4,2160,5,6,2023,2,1180,9400,4
"22947","08","075","02506","013","001","02506013001",2,2612,10,1,2023,2,1600,15200,4
"22948","08","075","02506","013","001","02506013001",4,2612,5,6,2023,2,1500,12000,4
"22949","15","136","04429","001","004","04429001004",2,528,13,1,2023,2,360,3240,4
"22950","15","136","04429","001","004","04429001004",4,528,19,6,2023,2,270,2700,4
"22951","15","136","04429","001","009","04429001009",2,360,14,1,2023,2,270,1890,4
"22952","15","136","04429","001","009","04429001009",4,360,20,6,2023,2,270,2160,4
"22953","15","136","04435","008","001","04435008001",2,2160,13,1,2023,2,1200,10800,4
"22954","15","136","04435","008","001","04435008001",4,2160,21,6,2023,2,1080,10800,4
"22955","30","299","11185","002","010","11185002010",2,2160,15,6,2023,2,1410,11280,4
"22956","30","299","11185","002","010","11185002010",4,2160,20,6,2023,2,1308,14388,4
"22957","44","453","18958","009","003","18958009003",2,200,10,12,2022,2,100,800,4
"22958","52","548","21871","024","013","21871024013",1,2000,NA,NA,NA,NA,1258,9812,4
"22959","52","550","21970","052","001","21970052001",2,2500,10,12,2022,2,2000,13000,4
"22960","52","550","21970","052","001","21970052001",3,2500,10,5,2023,2,1750,8750,4
"22961","52","550","21970","052","010","21970052010",2,2000,10,12,2022,2,1500,12750,4
"22962","52","550","21970","052","010","21970052010",3,1200,10,5,2023,2,888,6749,4
"22963","84","846","29359","005","004","29359005004",2,10000,4,11,2022,2,6230,44233,4
"22964","84","846","29359","005","004","29359005004",3,10000,5,4,2023,2,6400,54400,4
"22965","06","065","02113","003","001","02113003001",2,2000,20,2,2023,1,1100,9000,4
"22966","06","065","02113","003","001","02113003001",4,2000,8,7,2023,1,1050,8500,4
"22967","06","065","02113","003","007","02113003007",2,1600,25,3,2023,2,750,6750,4
"22968","06","065","02113","003","007","02113003007",4,1600,21,7,2023,2,790,7900,4
"22969","10","085","02890","005","008","02890005008",2,1100,10,2,2023,2,630,6300,4
"22970","10","085","02890","005","008","02890005008",4,1100,11,5,2023,2,600,6000,4
"22971","12","109","03577","010","008","03577010008",2,1200,7,12,2022,2,612,4896,4
"22972","12","109","03577","010","008","03577010008",4,1200,7,5,2023,2,545,4360,4
"22973","44","455","19111","008","009","19111008009",2,2000,24,12,2021,2,1030,7150,4
"22974","52","544","21718","002","001","21718002001",2,2000,7,12,2022,2,1320,9504,4
"22975","52","544","21718","002","001","21718002001",3,2000,16,5,2023,2,1200,9000,4
"22976","52","544","21721","005","003","21721005003",2,500,11,12,2022,2,390,2730,4
"22977","52","544","21721","005","003","21721005003",3,500,9,5,2023,2,370,2960,4
"22978","52","548","21859","016","002","21859016002",1,3000,NA,NA,NA,NA,2130,14484,4
"22979","67","664","24715","012","009","24715012009",1,10000,NA,NA,NA,NA,7600,57760,4
"22980","15","135","04336","013","012","04336013012",2,1080,9,12,2022,1,540,4050,4
"22981","15","135","04336","013","012","04336013012",4,1080,9,5,2023,1,504,4032,4
"22982","15","135","04336","013","012","04336013012",6,720,9,5,2023,1,335,3685,4
"22983","24","221","07690","003","004","07690003004",2,920,4,2,2023,1,660,5200,4
"22984","24","221","07690","003","004","07690003004",4,920,7,6,2023,1,620,4900,4
"22985","34","339","12655","004","013","12655004013",2,1080,19,7,2022,2,760,5380,4
"22986","34","339","12655","004","013","12655004013",4,1080,19,1,2023,2,752,6200,4
"22987","49","517","20986","014","007","20986014007",2,1500,1,1,2023,2,900,6930,4
"22988","49","517","20986","014","007","20986014007",3,1500,20,5,2023,2,820,6970,4
"22989","52","543","21658","013","001","21658013001",2,1420,26,10,2022,1,970,8240,4
"22990","52","543","21658","013","001","21658013001",3,1420,12,3,2023,1,990,8410,4
"22991","52","545","21745","010","003","21745010003",2,1574,9,12,2022,2,1180,10100,4
"22992","52","545","21745","010","003","21745010003",3,1574,17,4,2023,2,886,7400,4
"22993","52","545","21745","010","003","21745010003",4,1574,16,8,2022,2,810,6620,4
"22994","52","545","21745","010","005","21745010005",2,1145,9,12,2022,2,847,7200,4
"22995","52","545","21745","010","005","21745010005",3,1145,19,4,2023,2,650,5400,4
"22996","52","547","21817","006","012","21817006012",2,1000,5,12,2022,2,640,4608,4
"22997","52","547","21817","006","012","21817006012",3,1000,5,5,2023,2,660,5544,4
"22998","54","561","22219","007","011","22219007011",2,15000,25,12,2022,2,9750,68000,4
"22999","54","561","22219","007","011","22219007011",3,15000,26,5,2023,2,9950,69500,4
"23000","54","561","22219","007","014","22219007014",2,1000,25,12,2022,2,650,4500,4
"23001","54","561","22219","007","014","22219007014",3,1000,27,5,2023,2,660,4600,4
"23002","87","872","30058","006","002","30058006002",2,25000,10,10,2022,2,22500,153000,4
"23003","87","872","30058","006","002","30058006002",3,25000,15,3,2023,2,23000,165600,4
"23004","87","872","30058","006","002","30058006002",4,25000,15,7,2023,2,24500,200900,4
"23005","87","872","30058","006","007","30058006007",2,52000,9,11,2022,2,42640,350000,4
"23006","87","872","30058","006","007","30058006007",3,52000,26,2,2023,2,33280,263000,4
"23007","87","872","30058","006","007","30058006007",4,52000,16,8,2023,2,31200,253000,4
"23008","87","872","30058","006","015","30058006015",2,8000,10,10,2022,2,7360,50048,4
"23009","87","872","30058","006","015","30058006015",3,8000,15,3,2023,2,7440,53568,4
"23010","87","872","30058","006","015","30058006015",4,8000,15,7,2023,2,7840,64288,4
"23011","94","946","31642","011","011","31642011011",2,4500,20,11,2022,2,2804,23101,4
"23012","94","946","31642","011","011","31642011011",3,4500,20,6,2023,2,2709,25600,4
"23013","10","083","02761","003","008","02761003008",7,1080,26,4,2023,2,630,9450,4
"23014","10","083","02761","003","010","02761003010",7,720,29,4,2023,2,410,6150,4
"23015","10","083","02761","003","011","02761003011",4,1440,24,4,2023,2,750,9750,4
"23016","10","083","02788","002","004","02788002004",2,1800,10,2,2023,2,1000,11000,4
"23017","10","083","02788","002","004","02788002004",4,1800,11,5,2023,2,890,9790,4
"23018","10","083","02788","002","008","02788002008",2,1080,15,2,2023,2,600,7200,4
"23019","10","083","02788","002","008","02788002008",4,1080,17,5,2023,2,570,6840,4
"23020","10","083","02788","002","008","02788002008",6,720,15,2,2023,2,110,1870,4
"23021","12","108","03532","013","011","03532013011",4,1599,2,5,2023,2,750,5250,4
"23022","25","238","08572","012","008","08572012008",1,720,NA,NA,NA,NA,410,3700,4
"23023","33","330","12253","014","011","12253014011",1,6480,NA,NA,NA,NA,3160,28440,4
"23024","40","420","17038","014","007","17038014007",1,2000,NA,NA,NA,NA,1100,8800,4
"23025","40","420","17038","014","010","17038014010",1,3400,NA,NA,NA,NA,1900,15200,4
"23026","40","420","17038","014","012","17038014012",1,2000,NA,NA,NA,NA,1200,9600,4
"23027","40","420","17038","014","014","17038014014",1,2000,NA,NA,NA,NA,1100,9400,4
"23028","42","446","18676","013","001","18676013001",2,3500,20,12,2022,1,1500,11250,4
"23029","42","446","18676","013","001","18676013001",3,2500,16,6,2023,2,1000,8500,4
"23030","42","446","18676","013","007","18676013007",2,1000,22,12,2022,1,500,3750,4
"23031","42","446","18676","013","007","18676013007",3,2500,23,5,2023,2,1200,10200,4
"23032","36","364","14110","015","016","14110015016",4,800,10,7,2023,2,375,4800,4
"23033","36","364","14110","015","019","14110015019",2,800,12,2,2023,2,440,4000,4
"23034","36","364","14110","015","019","14110015019",4,800,9,7,2023,2,375,4800,4
"23035","38","406","16498","010","003","16498010003",2,5012,12,1,2023,2,3300,25410,4
"23036","38","406","16498","010","003","16498010003",4,5012,18,6,2023,2,3090,24720,4
"23037","38","406","16540","014","012","16540014012",1,1600,NA,NA,NA,NA,1000,8000,4
"23038","42","445","18652","012","030","18652012030",2,600,20,12,2022,1,320,2400,4
"23039","42","445","18652","012","030","18652012030",3,600,25,6,2023,2,280,2240,4
"23040","51","532","21394","002","011","21394002011",2,2500,29,12,2022,2,1100,8250,4
"23041","51","532","21394","002","011","21394002011",3,2500,29,5,2023,2,1000,8500,4
"23042","51","532","21394","002","014","21394002014",2,1000,18,12,2022,2,650,4875,4
"23043","51","533","21421","008","006","21421008006",2,3000,2,12,2022,1,1900,14820,4
"23044","51","533","21421","008","006","21421008006",3,3000,3,5,2023,1,2100,18450,4
"23045","52","544","21688","003","007","21688003007",2,1500,12,12,2022,2,1080,7344,4
"23046","52","544","21688","003","007","21688003007",3,1500,15,5,2023,2,1020,8160,4
"23047","52","544","21688","004","007","21688004007",2,1000,15,12,2022,2,710,4970,4
"23048","52","544","21688","004","007","21688004007",3,1000,20,5,2023,2,680,5440,4
"23049","52","544","21688","004","008","21688004008",2,750,10,12,2022,2,520,3640,4
"23050","52","544","21688","004","008","21688004008",3,750,15,5,2023,2,500,4000,4
"23051","56","572","22600","001","002","22600001002",2,1250,12,11,2022,2,775,5040,4
"23052","56","572","22600","001","002","22600001002",3,1250,15,4,2023,2,750,6375,4
"23053","56","572","22600","001","012","22600001012",2,2000,15,11,2022,2,1200,7800,4
"23054","56","572","22600","001","012","22600001012",3,2000,16,4,2023,2,1000,8500,4
"23055","56","572","22603","001","012","22603001012",2,2250,3,12,2022,2,1237,8396,4
"23056","56","572","22603","001","012","22603001012",3,2250,10,4,2023,2,1148,8266,4
"23057","66","644","24331","020","003","24331020003",3,3800,26,4,2023,2,2120,21200,4
"23058","66","644","24331","020","008","24331020008",3,4000,10,7,2023,2,2400,21600,4
"23059","66","653","24457","007","001","24457007001",2,3700,2,1,2023,2,3300,23430,4
"23060","66","653","24457","007","001","24457007001",3,3700,15,6,2023,2,2070,18100,4
"23061","95","956","31843","021","003","31843021003",2,5200,15,10,2022,1,4200,29400,4
"23062","95","956","31843","021","003","31843021003",3,5200,10,5,2023,1,3200,22400,4
"23063","01","016","00379","009","006","00379009006",2,2160,10,1,2023,2,720,7200,4
"23064","01","016","00379","009","006","00379009006",4,2160,5,6,2023,2,600,6000,4
"23065","01","016","00379","009","008","00379009008",1,1440,NA,NA,NA,NA,750,7850,4
"23066","10","089","03061","004","002","03061004002",2,1130,8,1,2023,2,650,4875,4
"23067","10","089","03061","004","002","03061004002",4,1130,6,5,2022,2,660,4620,4
"23068","10","089","03061","004","014","03061004014",2,1500,8,1,2023,2,1000,7000,4
"23069","10","089","03061","004","014","03061004014",4,1500,10,5,2022,2,800,6400,4
"23070","22","206","07186","005","006","07186005006",2,1440,16,2,2023,2,880,9680,4
"23071","22","206","07186","005","006","07186005006",4,1440,21,6,2023,2,720,8640,4
"23072","22","206","07186","005","007","07186005007",2,1800,15,1,2023,2,1100,12100,4
"23073","22","206","07186","005","007","07186005007",4,1800,20,6,2023,2,1000,12000,4
"23074","27","259","09307","001","008","09307001008",2,1440,22,1,2023,2,1000,8000,4
"23075","27","259","09307","001","008","09307001008",4,1440,20,6,2023,2,700,5880,4
"23076","27","259","09307","001","008","09307001008",6,1440,20,6,2023,2,750,7500,4
"23077","37","376","14674","006","005","14674006005",7,3456,20,6,2023,2,2110,17280,4
"23078","38","397","15673","004","001","15673004001",1,4000,NA,NA,NA,NA,2100,17800,4
"23079","38","397","15673","004","012","15673004012",1,6000,NA,NA,NA,NA,4200,42000,4
"23080","44","458","19066","006","012","19066006012",2,2000,18,12,2022,2,1150,8620,4
"23081","44","458","19066","006","012","19066006012",3,2000,4,6,2023,2,1080,9180,4
"23082","44","458","19066","006","014","19066006014",2,1000,20,11,2022,1,575,4260,4
"23083","44","458","19066","006","014","19066006014",3,1000,27,5,2023,2,548,4658,4
"23084","38","380","15925","009","001","15925009001",2,1000,15,1,2023,2,680,5431,4
"23085","52","544","21703","018","015","21703018015",2,1000,15,12,2022,2,710,4970,4
"23086","52","544","21703","018","015","21703018015",3,640,10,5,2023,2,448,3584,4
"23087","52","548","21883","012","007","21883012007",1,2000,NA,NA,NA,NA,800,6400,4
"23088","52","548","21886","010","009","21886010009",1,5000,NA,NA,NA,NA,3500,31500,4
"23089","52","551","22003","025","014","22003025014",2,2000,10,11,2022,1,1200,7200,4
"23090","52","551","22003","025","014","22003025014",3,2000,14,3,2023,1,1000,7100,4
"23091","62","617","23449","005","014","23449005014",2,3000,5,12,2022,2,840,5460,4
"23092","62","617","23449","005","014","23449005014",4,3000,10,6,2023,2,825,5363,4
"23093","08","071","02299","012","001","02299012001",2,1600,20,1,2023,2,928,6848,4
"23094","08","071","02299","012","001","02299012001",6,200,20,1,2023,2,120,920,4
"23095","08","071","02302","004","007","02302004007",2,1500,24,1,2023,2,915,7320,4
"23096","08","071","02302","004","007","02302004007",4,1500,26,6,2023,2,825,6600,4
"23097","25","238","08632","010","010","08632010010",1,2160,NA,NA,NA,NA,1235,11120,4
"23098","37","372","14440","001","006","14440001006",1,7200,NA,NA,NA,NA,4000,32000,4
"23099","37","372","14440","001","007","14440001007",1,7200,NA,NA,NA,NA,4000,35000,4
"23100","37","372","14455","009","004","14455009004",2,2520,10,1,2023,2,1550,12400,4
"23101","37","372","14455","009","004","14455009004",4,2520,29,6,2023,2,1230,9840,4
"23102","37","372","14455","009","008","14455009008",2,1080,2,1,2023,2,540,4860,4
"23103","45","470","19729","003","017","19729003017",2,6000,20,12,2022,2,3500,28000,4
"23104","45","470","19729","003","017","19729003017",3,6000,15,4,2023,2,3420,29000,4
"23105","52","545","21739","003","007","21739003007",2,1000,15,12,2022,2,668,5010,4
"23106","52","545","21739","003","007","21739003007",3,1000,4,4,2023,2,494,3710,4
"23107","52","545","21739","003","007","21739003007",4,1000,9,8,2023,2,490,3585,4
"23108","89","887","30385","008","008","30385008008",2,2000,10,12,2022,2,1420,9230,4
"23109","01","017","00460","034","008","00460034008",1,1440,NA,NA,NA,NA,790,7177,4
"23110","01","017","00460","034","008","00460034008",6,1440,3,7,2023,2,620,9530,4
"23111","19","171","05791","001","009","05791001009",1,2160,NA,NA,NA,NA,1080,8640,4
"23112","20","187","06517","008","009","06517008009",2,720,25,1,2023,1,380,3420,4
"23113","20","187","06517","008","009","06517008009",4,1350,10,5,2023,1,500,6000,4
"23114","20","187","06517","008","009","06517008009",6,270,10,5,2023,1,100,1800,4
"23115","20","187","06517","008","011","06517008011",4,1440,12,7,2023,2,500,6000,4
"23116","30","298","11134","014","013","11134014013",2,1800,5,1,2023,2,1050,9400,4
"23117","30","298","11134","014","013","11134014013",4,1800,19,6,2023,2,800,9900,4
"23118","34","343","13183","005","001","13183005001",2,2160,10,1,2023,1,1280,10050,4
"23119","34","343","13183","005","001","13183005001",4,2160,20,5,2023,1,1240,10000,4
"23120","34","343","13183","005","007","13183005007",2,720,10,1,2023,1,420,3360,4
"23121","34","343","13183","005","007","13183005007",4,720,22,5,2023,1,430,3400,4
"23122","38","390","15142","007","009","15142007009",2,3000,25,12,2022,2,1800,16200,4
"23123","38","390","15142","007","009","15142007009",4,3000,25,6,2023,2,1680,15120,4
"23124","38","390","15142","007","011","15142007011",2,5000,23,12,2022,2,3000,25500,4
"23125","38","390","15142","007","011","15142007011",4,5000,25,5,2023,2,2700,24300,4
"23126","40","424","17368","005","011","17368005011",2,1500,5,2,2023,2,960,7680,4
"23127","40","424","17368","005","011","17368005011",3,1500,25,5,2023,2,750,6000,4
"23128","48","497","20332","018","014","20332018014",1,3000,NA,NA,NA,NA,1800,12600,4
"23129","49","502","20362","004","001","20362004001",2,2500,15,11,2022,1,1350,11475,4
"23130","49","502","20362","004","001","20362004001",3,2500,1,5,2023,2,1410,14100,4
"23131","54","563","22321","001","004","22321001004",2,1500,11,1,2023,2,990,7600,4
"23132","54","563","22321","001","004","22321001004",3,1500,20,5,2023,2,930,7300,4
"23133","64","635","24031","004","015","24031004015",2,2000,29,1,2023,2,1380,8970,4
"23134","64","635","24031","004","015","24031004015",4,2000,12,6,2022,2,1360,8840,4
"23135","11","099","03259","005","011","03259005011",6,8000,18,4,2022,2,1800,16200,4
"23136","52","549","21946","016","008","21946016008",3,2500,7,5,2023,2,1675,13400,4
"23137","66","644","24331","020","004","24331020004",3,3000,20,7,2023,2,1710,17100,4
"23138","94","948","31735","002","001","31735002001",2,11700,6,10,2022,1,8800,57200,4
"23139","94","948","31735","002","001","31735002001",3,11700,10,2,2023,1,7800,48360,4
"23140","95","956","31843","021","009","31843021009",2,5200,25,10,2022,1,4100,29110,4
"23141","27","259","09307","001","001","09307001001",2,3600,26,1,2023,2,2350,18400,4
"23142","27","259","09307","001","001","09307001001",4,3600,18,6,2022,2,2300,19200,4
"23143","31","315","11797","001","012","11797001012",2,1440,22,1,2023,2,700,6300,4
"23144","31","315","11797","001","012","11797001012",4,1080,24,6,2023,2,500,5500,4
"23145","31","315","11797","001","012","11797001012",6,360,30,6,2023,2,150,1950,4
"23146","36","360","13795","003","008","13795003008",2,720,8,2,2023,2,350,2830,4
"23147","36","360","13795","003","008","13795003008",4,720,7,7,2023,2,330,3180,4
"23148","36","360","13795","003","009","13795003009",2,2520,6,2,2023,2,1050,8900,4
"23149","36","360","13795","003","009","13795003009",4,2520,3,7,2023,2,900,9900,4
"23150","38","397","15673","004","004","15673004004",1,6000,NA,NA,NA,NA,3250,26600,4
"23151","38","397","15673","004","015","15673004015",1,1000,NA,NA,NA,NA,550,4600,4
"23152","49","505","20470","003","002","20470003002",1,8000,NA,NA,NA,NA,2500,15000,4
"23153","49","505","20470","003","012","20470003012",1,2000,NA,NA,NA,NA,700,4500,4
"23154","52","544","21703","018","007","21703018007",2,2000,13,12,2022,2,1420,9940,4
"23155","95","956","31843","021","009","31843021009",3,5200,20,3,2023,1,3400,23800,4
"23156","95","956","31843","021","012","31843021012",2,5200,4,10,2022,1,4100,29110,4
"23157","95","956","31843","021","012","31843021012",3,5200,20,5,2023,1,3150,22680,4
"23158","20","188","06598","003","011","06598003011",2,1440,20,2,2023,1,800,7200,4
"23159","24","223","07864","006","011","07864006011",2,2520,10,2,2023,2,1400,11200,4
"23160","24","223","07864","006","011","07864006011",4,2520,12,6,2023,2,1470,16170,4
"23161","24","223","07879","002","007","07879002007",2,720,18,1,2023,2,340,2800,4
"23162","24","223","07879","002","007","07879002007",4,720,23,6,2023,2,400,3800,4
"23163","24","223","07882","016","001","07882016001",2,720,10,2,2023,2,200,3200,4
"23164","24","223","07882","016","001","07882016001",4,720,14,6,2023,2,400,4400,4
"23165","34","344","13255","013","001","13255013001",1,2304,NA,NA,NA,NA,1345,13450,4
"23166","34","344","13255","013","005","13255013005",1,2376,NA,NA,NA,NA,1350,13500,4
"23167","37","373","14503","003","012","14503003012",2,2520,5,1,2023,2,1400,10500,4
"23168","38","394","15454","005","004","15454005004",2,1750,2,2,2023,2,1200,8758,4
"23169","38","394","15454","005","004","15454005004",4,1750,2,6,2023,2,1150,8368,4
"23170","38","394","15454","005","009","15454005009",2,2000,2,2,2023,2,720,5400,4
"23171","38","394","15454","005","009","15454005009",4,1000,2,6,2023,2,600,5200,4
"23172","40","427","17653","008","016","17653008016",2,2000,26,1,2023,2,1350,11350,4
"23173","40","427","17653","008","016","17653008016",3,2000,10,6,2023,2,1020,7490,4
"23174","40","427","17671","004","003","17671004003",2,2980,26,1,2023,2,1980,16790,4
"23175","40","427","17671","004","003","17671004003",3,2980,10,6,2023,2,1490,10820,4
"23176","52","544","21721","005","011","21721005011",2,3000,15,12,2022,2,2340,16380,4
"23177","52","544","21721","005","011","21721005011",3,3000,10,5,2023,2,2220,17760,4
"23178","52","550","21967","028","003","21967028003",2,1500,15,12,2022,2,1170,9360,4
"23179","52","550","21967","028","003","21967028003",3,1500,15,5,2023,2,1050,9450,4
"23180","52","550","21967","028","007","21967028007",2,2000,14,12,2022,2,1800,14400,4
"23181","52","550","21967","028","007","21967028007",3,2000,14,5,2023,2,1600,12800,4
"23182","52","550","21967","028","008","21967028008",2,1500,14,12,2022,2,1300,10400,4
"23183","52","550","21967","028","008","21967028008",3,1500,14,5,2023,2,1200,9600,4
"23184","80","808","28225","019","011","28225019011",1,45000,NA,NA,NA,NA,27000,197100,4
"23185","89","888","30427","020","010","30427020010",6,24000,2,8,2022,2,16320,140350,4
"23186","89","888","30451","002","008","30451002008",6,25272,9,8,2022,2,17355,118014,4
"23187","89","890","30541","001","002","30541001002",2,10000,16,12,2022,2,7500,48750,4
"23188","26","251","09025","008","001","09025008001",4,720,5,6,2023,2,400,4000,4
"23189","37","372","14395","015","015","14395015015",2,1080,29,1,2023,2,640,5120,4
"23190","37","372","14395","015","015","14395015015",4,1980,20,6,2023,2,980,7840,4
"23191","38","390","15142","007","004","15142007004",2,2500,20,12,2022,2,1000,8000,4
"23192","38","390","15142","007","004","15142007004",4,2500,15,5,2023,2,1050,8200,4
"23193","40","425","17392","001","006","17392001006",2,1500,18,1,2023,2,1100,8800,4
"23194","40","425","17392","001","006","17392001006",3,1500,14,5,2022,2,760,6840,4
"23195","40","425","17422","011","006","17422011006",2,1500,14,1,2023,2,1090,8720,4
"23196","40","425","17422","011","006","17422011006",3,1500,16,5,2023,2,750,6750,4
"23197","48","497","20332","018","010","20332018010",1,500,NA,NA,NA,NA,350,3150,4
"23198","52","543","21682","006","003","21682006003",2,2000,17,12,2022,1,1460,12410,4
"23199","52","543","21682","006","003","21682006003",3,2000,3,4,2022,1,1380,11730,4
"23200","64","635","24031","004","001","24031004001",2,1000,23,12,2022,2,680,4624,4
"23201","64","635","24031","004","001","24031004001",4,1000,3,5,2022,2,650,4556,4
"23202","64","635","24031","004","001","24031004001",5,4000,8,6,2022,2,2700,18090,4
"23203","64","635","24031","004","005","24031004005",2,1700,15,1,2023,2,1156,7860,4
"23204","64","635","24031","004","005","24031004005",4,1700,25,6,2022,2,1122,7517,4
"23205","64","635","24031","004","006","24031004006",2,2000,12,1,2023,2,1380,9246,4
"23206","64","635","24031","004","006","24031004006",4,2000,23,5,2022,2,1340,8978,4
"23207","11","099","03259","005","007","03259005007",5,20000,20,4,2023,2,4600,42800,4
"23208","11","099","03262","010","016","03262010016",2,2000,2,1,2023,2,1200,9600,4
"23209","11","099","03262","010","016","03262010016",4,2000,4,6,2023,2,990,4950,4
"23210","15","135","04336","013","009","04336013009",2,2520,10,12,2022,1,1365,10238,4
"23211","15","135","04336","013","009","04336013009",4,2270,12,5,2023,1,1103,8824,4
"23212","15","135","04336","013","009","04336013009",6,250,12,5,2023,1,110,1210,4
"23213","34","339","12655","004","005","12655004005",2,1080,20,7,2022,2,640,4540,4
"23214","34","339","12655","004","005","12655004005",4,1080,20,2,2023,2,630,4470,4
"23215","45","465","19441","016","005","19441016005",2,1000,15,12,2022,2,450,3600,4
"23216","49","517","20986","014","002","20986014002",2,2000,1,1,2023,2,1200,9240,4
"23217","49","517","20986","014","002","20986014002",3,2000,20,5,2023,2,1100,9350,4
"23218","49","517","20986","014","012","20986014012",2,700,1,1,2023,2,480,3690,4
"23219","49","517","20986","014","012","20986014012",3,700,20,5,2023,2,460,3900,4
"23220","51","522","21016","026","009","21016026009",2,575,21,12,2022,2,380,2660,4
"23221","51","522","21016","026","009","21016026009",3,575,20,5,2022,2,356,2420,4
"23222","52","545","21745","010","008","21745010008",2,1387,10,12,2022,2,1050,9030,4
"23223","52","545","21745","010","008","21745010008",3,1387,20,4,2023,2,755,7950,4
"23224","52","547","21817","006","005","21817006005",2,1000,5,12,2022,2,600,4320,4
"23225","52","547","21817","006","005","21817006005",3,1000,5,5,2023,2,640,5376,4
"23226","52","547","21817","006","015","21817006015",2,1000,5,12,2022,2,640,4600,4
"23227","52","547","21817","006","015","21817006015",3,1000,5,5,2023,2,660,5540,4
"23228","80","797","27763","004","015","27763004015",2,120000,15,11,2022,2,64800,511200,4
"23229","80","797","27763","004","015","27763004015",3,120000,9,4,2023,2,59400,465300,4
"23230","94","946","31642","011","004","31642011004",2,10100,7,11,2022,2,6313,52078,4
"23231","94","946","31642","011","004","31642011004",3,10100,5,6,2023,2,6020,56705,4
"23232","12","108","03532","013","014","03532013014",4,6383,2,5,2023,2,3000,21000,4
"23233","12","109","03577","010","001","03577010001",2,1428,15,2,2023,2,800,7200,4
"23234","12","109","03577","010","001","03577010001",4,2173,20,5,2023,2,1000,9000,4
"23235","12","109","03577","010","003","03577010003",2,1142,16,2,2023,2,640,5760,4
"23236","12","109","03577","010","003","03577010003",4,1391,20,5,2022,2,640,5760,4
"23237","12","109","03577","010","006","03577010006",2,1200,11,12,2022,2,600,4800,4
"23238","12","109","03577","010","006","03577010006",4,1200,8,5,2023,2,540,4320,4
"23239","17","155","05176","003","005","05176003005",1,3200,NA,NA,NA,NA,1600,12800,4
"23240","01","275","09943","010","011","09943010011",1,1800,NA,NA,NA,NA,1045,11485,4
"23241","01","275","09943","010","012","09943010012",1,2400,NA,NA,NA,NA,1380,15180,4
"23242","33","330","12253","014","007","12253014007",2,504,22,2,2023,2,320,3300,4
"23243","33","330","12253","014","007","12253014007",4,504,26,6,2023,2,290,3200,4
"23244","33","330","12256","009","004","12256009004",2,2160,12,2,2023,2,1390,12600,4
"23245","33","330","12256","009","004","12256009004",4,2160,15,6,2023,2,1300,12350,4
"23246","33","330","12256","009","005","12256009005",2,540,9,2,2023,1,315,3150,4
"23247","33","330","12256","009","005","12256009005",4,540,16,6,2023,1,300,3150,4
"23248","33","331","12328","011","015","12328011015",1,5040,NA,NA,NA,NA,2780,25000,4
"23249","36","363","14086","010","004","14086010004",2,1800,14,2,2023,2,1150,10350,4
"23250","36","363","14086","010","004","14086010004",4,1800,16,7,2023,2,800,9600,4
