"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_rice_hh"
"15","Yen Bai","138","Tran Yen","04561","Bao Hung",547
"15","Yen Bai","138","Tran Yen","04564","Viet Cuong",916
"15","Yen Bai","138","Tran Yen","04567","Minh Quan",913
"15","Yen Bai","138","Tran Yen","04570","Hong Ca",1298
"15","Yen Bai","138","Tran Yen","04573","Hung Thinh",901
"15","Yen Bai","138","Tran Yen","04576","Hung Khanh",1395
"15","Yen Bai","138","Tran Yen","04579","Viet Hong",621
"15","Yen Bai","138","Tran Yen","04582","Van Hoi",523
"15","Yen Bai","139","Tram Tau","04585","Tram Tau",81
"15","Yen Bai","139","Tram Tau","04588","Tuc Dan",559
"15","Yen Bai","139","Tram Tau","04591","Pa Lau",262
"15","Yen Bai","139","Tram Tau","04594","Xa Ho",520
"15","Yen Bai","139","Tram Tau","04597","Phinh Ho",246
"15","Yen Bai","139","Tram Tau","04600","Tram Tau",416
"15","Yen Bai","139","Tram Tau","04603","Ta Si Lang",314
"15","Yen Bai","139","Tram Tau","04606","Pa Hu",375
"15","Yen Bai","139","Tram Tau","04609","Lang Nhi",331
"15","Yen Bai","139","Tram Tau","04612","Ban Cong",432
"15","Yen Bai","139","Tram Tau","04615","Ban Mu",778
"15","Yen Bai","139","Tram Tau","04618","Hat Luu",758
"15","Yen Bai","140","Van Chan","04621","Nong truong Lien Son",562
"15","Yen Bai","140","Van Chan","04624","Nong truong Nghia Lo",391
"15","Yen Bai","140","Van Chan","04627","Nong truong Tran Phu",311
"15","Yen Bai","140","Van Chan","04630","Tu Le",1103
"15","Yen Bai","140","Van Chan","04633","Nam Bung",607
"15","Yen Bai","140","Van Chan","04636","Gia Hoi",1199
"15","Yen Bai","140","Van Chan","04639","Sung Do",383
"15","Yen Bai","140","Van Chan","04642","Nam Muoi",685
"15","Yen Bai","140","Van Chan","04645","An Luong",726
"15","Yen Bai","140","Van Chan","04648","Nam Lanh",711
"15","Yen Bai","140","Van Chan","04651","Son Luong",747
"15","Yen Bai","140","Van Chan","04654","Suoi Quyen",314
"15","Yen Bai","140","Van Chan","04657","Suoi Giang",595
"15","Yen Bai","140","Van Chan","04660","Son A",1099
"15","Yen Bai","140","Van Chan","04663","Phu Nham",1616
"15","Yen Bai","140","Van Chan","04666","Nghia Son",296
"15","Yen Bai","140","Van Chan","04669","Suoi Bu",282
"15","Yen Bai","140","Van Chan","04672","Son Thinh",1196
"15","Yen Bai","140","Van Chan","04675","Thanh Luong",692
"15","Yen Bai","140","Van Chan","04678","Hanh Son",1324
"15","Yen Bai","140","Van Chan","04681","Phuc Son",1530
"15","Yen Bai","140","Van Chan","04684","Thach Luong",1103
"15","Yen Bai","140","Van Chan","04687","Dai Lich",1104
"15","Yen Bai","140","Van Chan","04690","Dong Khe",1082
"15","Yen Bai","140","Van Chan","04693","Cat Thinh",1372
"15","Yen Bai","140","Van Chan","04696","Tan Thinh",1117
"15","Yen Bai","140","Van Chan","04699","Chan Thinh",1670
"15","Yen Bai","140","Van Chan","04702","Binh Thuan",1287
"15","Yen Bai","140","Van Chan","04705","Thuong Bang La",1198
"15","Yen Bai","140","Van Chan","04708","Minh An",656
"15","Yen Bai","140","Van Chan","04711","Nghia Tam",1319
"15","Yen Bai","141","Yen Binh","04555","Van Lang",530
"15","Yen Bai","141","Yen Binh","04714","Yen Binh",39
"15","Yen Bai","141","Yen Binh","04717","Thac Ba",289
"15","Yen Bai","141","Yen Binh","04720","Xuan Long",955
"15","Yen Bai","141","Yen Binh","04723","Tich Coc",513
"15","Yen Bai","141","Yen Binh","04726","Cam Nhan",1346
"15","Yen Bai","141","Yen Binh","04729","Ngoc Chan",592
"15","Yen Bai","141","Yen Binh","04732","Tan Nguyen",1042
"15","Yen Bai","141","Yen Binh","04735","Phuc Ninh",292
"15","Yen Bai","141","Yen Binh","04738","Bao ai",1741
"15","Yen Bai","141","Yen Binh","04741","My Gia",262
"15","Yen Bai","141","Yen Binh","04744","Xuan Lai",675
"15","Yen Bai","141","Yen Binh","04747","Mong Son",939
"15","Yen Bai","141","Yen Binh","04750","Cam An",556
"15","Yen Bai","141","Yen Binh","04753","Yen Thanh",902
"15","Yen Bai","141","Yen Binh","04756","Tan Huong",1426
"15","Yen Bai","141","Yen Binh","04759","Phuc An",564
"15","Yen Bai","141","Yen Binh","04762","Bach Ha",932
"15","Yen Bai","141","Yen Binh","04765","Vu Linh",1193
"15","Yen Bai","141","Yen Binh","04768","Dai Dong",551
"15","Yen Bai","141","Yen Binh","04771","Vinh Kien",1136
"15","Yen Bai","141","Yen Binh","04774","Yen Binh",822
"15","Yen Bai","141","Yen Binh","04777","Thinh Hung",439
"15","Yen Bai","141","Yen Binh","04780","Han Da",914
"15","Yen Bai","141","Yen Binh","04783","Phu Thinh",432
"15","Yen Bai","141","Yen Binh","04786","Dai Minh",650
"17","Hoa Binh","148","Hoa Binh","04789","Thai Binh",264
"17","Hoa Binh","148","Hoa Binh","04792","Tan Hoa",240
"17","Hoa Binh","148","Hoa Binh","04795","Thinh Lang",183
"17","Hoa Binh","148","Hoa Binh","04798","Huu Nghi",58
"17","Hoa Binh","148","Hoa Binh","04801","Tan Thinh",0
"17","Hoa Binh","148","Hoa Binh","04804","Dong Tien",0
"17","Hoa Binh","148","Hoa Binh","04807","Phuong Lam",20
"17","Hoa Binh","148","Hoa Binh","04810","Cham Mat",1
"17","Hoa Binh","148","Hoa Binh","04813","Yen Mong",717
"17","Hoa Binh","148","Hoa Binh","04816","Su Ngoi",234
"17","Hoa Binh","148","Hoa Binh","04819","Dan Chu",500
"17","Hoa Binh","148","Hoa Binh","04822","Thai Thinh",1
"17","Hoa Binh","148","Hoa Binh","04825","Hoa Binh",409
"17","Hoa Binh","148","Hoa Binh","04828","Thong Nhat",363
"17","Hoa Binh","148","Hoa Binh","04918","Trung Minh",470
"17","Hoa Binh","150","Da Bac","04831","Da Bac",259
"17","Hoa Binh","150","Da Bac","04834","Dong Nghe",325
"17","Hoa Binh","150","Da Bac","04837","Suoi Nanh",258
"17","Hoa Binh","150","Da Bac","04840","Giap Dat",473
"17","Hoa Binh","150","Da Bac","04843","Muong Tuong",139
"17","Hoa Binh","150","Da Bac","04846","Muong Chieng",597
"17","Hoa Binh","150","Da Bac","04849","Tan Pheo",875
"17","Hoa Binh","150","Da Bac","04852","Dong Chum",686
"17","Hoa Binh","150","Da Bac","04855","Tan Minh",844
"17","Hoa Binh","150","Da Bac","04858","Doan Ket",715
"17","Hoa Binh","150","Da Bac","04861","Dong Ruong",484
"17","Hoa Binh","150","Da Bac","04864","Hao Ly",116
"17","Hoa Binh","150","Da Bac","04867","Tu Ly",1119
"17","Hoa Binh","150","Da Bac","04870","Trung Thanh",466
"17","Hoa Binh","150","Da Bac","04873","Yen Hoa",278
"17","Hoa Binh","150","Da Bac","04876","Cao Son",492
"17","Hoa Binh","150","Da Bac","04879","Toan Son",1
"17","Hoa Binh","150","Da Bac","04885","Hien Luong",99
"17","Hoa Binh","150","Da Bac","04888","Tien Phong",194
"17","Hoa Binh","150","Da Bac","04891","Vay Nua",104
"17","Hoa Binh","151","Ky Son","04894","Ky Son",84
"17","Hoa Binh","151","Ky Son","04897","Hop Thinh",805
"17","Hoa Binh","151","Ky Son","04900","Phu Minh",526
"17","Hoa Binh","151","Ky Son","04903","Hop Thanh",695
"17","Hoa Binh","151","Ky Son","04906","Phuc Tien",393
"17","Hoa Binh","151","Ky Son","04909","Dan Hoa",410
"17","Hoa Binh","151","Ky Son","04912","Mong Hoa",833
"17","Hoa Binh","151","Ky Son","04915","Dan Ha",727
"17","Hoa Binh","151","Ky Son","04921","Doc Lap",421
"17","Hoa Binh","151","Ky Son","04933","Yen Quang",867
"17","Hoa Binh","152","Luong Son","04924","Luong Son",617
"17","Hoa Binh","152","Luong Son","04942","Lam Son",29
"17","Hoa Binh","152","Luong Son","04945","Hoa Son",771
"17","Hoa Binh","152","Luong Son","04948","Truong Son",447
"17","Hoa Binh","152","Luong Son","04951","Tan Vinh",689
"17","Hoa Binh","152","Luong Son","04954","Nhuan Trach",927
"17","Hoa Binh","152","Luong Son","04957","Cao Ram",956
"17","Hoa Binh","152","Luong Son","04960","Cu Yen",887
"17","Hoa Binh","152","Luong Son","04963","Hop Hoa",555
"17","Hoa Binh","152","Luong Son","04966","Lien Son",761
"17","Hoa Binh","152","Luong Son","04969","Thanh Lap",503
"17","Hoa Binh","152","Luong Son","04972","Tien Son",822
"17","Hoa Binh","152","Luong Son","04975","Trung Son",799
"17","Hoa Binh","152","Luong Son","04996","Tan Thanh",944
"17","Hoa Binh","152","Luong Son","05008","Cao Duong",928
"17","Hoa Binh","152","Luong Son","05023","Hop Chau",809
"17","Hoa Binh","152","Luong Son","05041","Long Son",757
"17","Hoa Binh","152","Luong Son","05047","Cao Thang",871
"17","Hoa Binh","152","Luong Son","05059","Thanh Luong",736
"17","Hoa Binh","152","Luong Son","05062","Hop Thanh",641
"17","Hoa Binh","153","Kim Boi","04978","Bo",8
"17","Hoa Binh","153","Kim Boi","04984","Du Sang",1235
"17","Hoa Binh","153","Kim Boi","04987","Bac Son",724
"17","Hoa Binh","153","Kim Boi","04990","Binh Son",570
"17","Hoa Binh","153","Kim Boi","04993","Hung Tien",435
"17","Hoa Binh","153","Kim Boi","04999","Tu Son",1098
"17","Hoa Binh","153","Kim Boi","05002","Nat Son",512
"17","Hoa Binh","153","Kim Boi","05005","Vinh Tien",897
"17","Hoa Binh","153","Kim Boi","05011","Son Thuy",615
"17","Hoa Binh","153","Kim Boi","05014","Dong Bac",790
"17","Hoa Binh","153","Kim Boi","05017","Thuong Bi",626
"17","Hoa Binh","153","Kim Boi","05020","Lap Chieng",422
"17","Hoa Binh","153","Kim Boi","05026","Vinh Dong",1025
"17","Hoa Binh","153","Kim Boi","05029","Ha Bi",1168
"17","Hoa Binh","153","Kim Boi","05032","Trung Bi",561
"17","Hoa Binh","153","Kim Boi","05035","Kim Son",774
"17","Hoa Binh","153","Kim Boi","05038","Hop Dong",839
"17","Hoa Binh","153","Kim Boi","05044","Thuong Tien",297
"17","Hoa Binh","153","Kim Boi","05050","Kim Tien",964
"17","Hoa Binh","153","Kim Boi","05053","Kim Binh",749
"17","Hoa Binh","153","Kim Boi","05056","Hop Kim",508
"17","Hoa Binh","153","Kim Boi","05065","Kim Boi",753
"17","Hoa Binh","153","Kim Boi","05068","Nam Thuong",984
"17","Hoa Binh","153","Kim Boi","05071","Kim Truy",913
"17","Hoa Binh","153","Kim Boi","05077","Cuoi Ha",1552
"17","Hoa Binh","153","Kim Boi","05080","Sao Bay",911
"17","Hoa Binh","153","Kim Boi","05083","Mi Hoa",990
"17","Hoa Binh","153","Kim Boi","05086","Nuong Dam",906
"17","Hoa Binh","154","Cao Phong","05089","Cao Phong",0
"17","Hoa Binh","154","Cao Phong","05092","Binh Thanh",296
"17","Hoa Binh","154","Cao Phong","05095","Thung Nai",98
"17","Hoa Binh","154","Cao Phong","05098","Bac Phong",693
"17","Hoa Binh","154","Cao Phong","05101","Thu Phong",285
"17","Hoa Binh","154","Cao Phong","05104","Dong Phong",427
"17","Hoa Binh","154","Cao Phong","05107","Xuan Phong",762
"17","Hoa Binh","154","Cao Phong","05110","Tay Phong",284
"17","Hoa Binh","154","Cao Phong","05113","Tan Phong",220
"17","Hoa Binh","154","Cao Phong","05116","Dung Phong",24
"17","Hoa Binh","154","Cao Phong","05119","Nam Phong",73
"17","Hoa Binh","154","Cao Phong","05122","Yen Lap",485
"17","Hoa Binh","154","Cao Phong","05125","Yen Thuong",577
"17","Hoa Binh","155","Tan Lac","05128","Muong Khen",238
"17","Hoa Binh","155","Tan Lac","05131","Ngoi Hoa",64
"17","Hoa Binh","155","Tan Lac","05134","Trung Hoa",411
"17","Hoa Binh","155","Tan Lac","05137","Phu Vinh",878
"17","Hoa Binh","155","Tan Lac","05140","Phu Cuong",1364
"17","Hoa Binh","155","Tan Lac","05143","My Hoa",771
"17","Hoa Binh","155","Tan Lac","05146","Quy Hau",664
"17","Hoa Binh","155","Tan Lac","05149","Phong Phu",658
"17","Hoa Binh","155","Tan Lac","05152","Quyet Chien",322
"17","Hoa Binh","155","Tan Lac","05155","Man Duc",894
"17","Hoa Binh","155","Tan Lac","05158","Dich Giao",839
"17","Hoa Binh","155","Tan Lac","05161","Tuan Lo",542
"17","Hoa Binh","155","Tan Lac","05164","Tu Ne",600
"17","Hoa Binh","155","Tan Lac","05167","Thanh Hoi",1360
"17","Hoa Binh","155","Tan Lac","05170","Ngoc My",1294
"17","Hoa Binh","155","Tan Lac","05173","Dong Lai",1374
"17","Hoa Binh","155","Tan Lac","05176","Lung Van",489
"17","Hoa Binh","155","Tan Lac","05179","Bac Son",70
"17","Hoa Binh","155","Tan Lac","05182","Quy My",472
"17","Hoa Binh","155","Tan Lac","05185","Do Nhan",531
"17","Hoa Binh","155","Tan Lac","05188","Nam Son",351
"17","Hoa Binh","155","Tan Lac","05191","Lo Son",650
"17","Hoa Binh","155","Tan Lac","05194","Ngo Luong",320
"17","Hoa Binh","155","Tan Lac","05197","Gia Mo",675
"17","Hoa Binh","156","Mai Chau","04882","Tan Dan",479
"17","Hoa Binh","156","Mai Chau","05200","Mai Chau",584
"17","Hoa Binh","156","Mai Chau","05203","Tan Mai",80
"17","Hoa Binh","156","Mai Chau","05206","Phuc San",366
"17","Hoa Binh","156","Mai Chau","05209","Pa Co",385
"17","Hoa Binh","156","Mai Chau","05212","Hang Kia",592
"17","Hoa Binh","156","Mai Chau","05215","Ba Khan",179
"17","Hoa Binh","156","Mai Chau","05218","Tan Son",212
"17","Hoa Binh","156","Mai Chau","05221","Dong Bang",247
"17","Hoa Binh","156","Mai Chau","05224","Cun Pheo",497
"17","Hoa Binh","156","Mai Chau","05227","Bao La",562
"17","Hoa Binh","156","Mai Chau","05230","Pieng Ve",562
"17","Hoa Binh","156","Mai Chau","05233","Tong Dau",595
"17","Hoa Binh","156","Mai Chau","05236","Na Meo",338
"17","Hoa Binh","156","Mai Chau","05239","Thung Khe",1
"17","Hoa Binh","156","Mai Chau","05242","Na Phon",404
"17","Hoa Binh","156","Mai Chau","05245","Sam Khoe",516
"17","Hoa Binh","156","Mai Chau","05248","Chieng Chau",731
"17","Hoa Binh","156","Mai Chau","05251","Mai Ha",662
"17","Hoa Binh","156","Mai Chau","05254","Noong Luong",60
"17","Hoa Binh","156","Mai Chau","05257","Mai Hich",801
"17","Hoa Binh","156","Mai Chau","05260","Pu Pin",129
"17","Hoa Binh","156","Mai Chau","05263","Van Mai",523
"17","Hoa Binh","157","Lac Son","05266","Vu Ban",60
"17","Hoa Binh","157","Lac Son","05269","Quy Hoa",1311
"17","Hoa Binh","157","Lac Son","05272","Mien Doi",882
"17","Hoa Binh","157","Lac Son","05275","My Thanh",898
"17","Hoa Binh","157","Lac Son","05278","Tuan Dao",1070
"17","Hoa Binh","157","Lac Son","05281","Van Nghia",1530
"17","Hoa Binh","157","Lac Son","05284","Van Son",948
"17","Hoa Binh","157","Lac Son","05287","Tan Lap",1781
"17","Hoa Binh","157","Lac Son","05290","Nhan Nghia",1129
"17","Hoa Binh","157","Lac Son","05293","Thuong Coc",1516
"17","Hoa Binh","157","Lac Son","05296","Phu Luong",1507
"17","Hoa Binh","157","Lac Son","05299","Phuc Tuy",629
"17","Hoa Binh","157","Lac Son","05302","Xuat Hoa",1234
"17","Hoa Binh","157","Lac Son","05305","Yen Phu",1604
"17","Hoa Binh","157","Lac Son","05308","Binh Hem",720
"17","Hoa Binh","157","Lac Son","05311","Chi Thien",641
"17","Hoa Binh","157","Lac Son","05314","Binh Cang",626
"17","Hoa Binh","157","Lac Son","05317","Binh Chan",661
"17","Hoa Binh","157","Lac Son","05320","Dinh Cu",989
"17","Hoa Binh","157","Lac Son","05323","Chi Dao",584
"17","Hoa Binh","157","Lac Son","05326","Lien Vu",897
"17","Hoa Binh","157","Lac Son","05329","Ngoc Son",500
"17","Hoa Binh","157","Lac Son","05332","Huong Nhuong",716
"17","Hoa Binh","157","Lac Son","05335","Vu Lam",650
"17","Hoa Binh","157","Lac Son","05338","Tu Do",559
"17","Hoa Binh","157","Lac Son","05341","Yen Nghiep",1112
"17","Hoa Binh","157","Lac Son","05344","Tan My",1347
"17","Hoa Binh","157","Lac Son","05347","An Nghia",1525
"17","Hoa Binh","157","Lac Son","05350","Ngoc Lau",329
"17","Hoa Binh","158","Yen Thuy","05353","Hang Tram",74
"17","Hoa Binh","158","Yen Thuy","05356","Lac Sy",488
"17","Hoa Binh","158","Yen Thuy","05359","Lac Hung",340
"17","Hoa Binh","158","Yen Thuy","05362","Lac Luong",873
"17","Hoa Binh","158","Yen Thuy","05365","Bao Hieu",1205
"17","Hoa Binh","158","Yen Thuy","05368","Da Phuc",887
"17","Hoa Binh","158","Yen Thuy","05371","Huu Loi",830
"17","Hoa Binh","158","Yen Thuy","05374","Lac Thinh",988
"17","Hoa Binh","158","Yen Thuy","05377","Yen Lac",624
"17","Hoa Binh","158","Yen Thuy","05380","Doan Ket",914
"17","Hoa Binh","158","Yen Thuy","05383","Phu Lai",745
"17","Hoa Binh","158","Yen Thuy","05386","Yen Tri",1261
"17","Hoa Binh","158","Yen Thuy","05389","Ngoc Luong",1738
"17","Hoa Binh","159","Lac Thuy","04981","Thanh Ha",14
"17","Hoa Binh","159","Lac Thuy","05074","Thanh Nong",822
"17","Hoa Binh","159","Lac Thuy","05392","Chi Ne",316
"17","Hoa Binh","159","Lac Thuy","05395","Phu Lao",581
"17","Hoa Binh","159","Lac Thuy","05398","Phu Thanh",903
"17","Hoa Binh","159","Lac Thuy","05401","Co Nghia",485
"17","Hoa Binh","159","Lac Thuy","05404","Hung Thi",658
"17","Hoa Binh","159","Lac Thuy","05407","Lac Long",261
"17","Hoa Binh","159","Lac Thuy","05410","Lien Hoa",348
"17","Hoa Binh","159","Lac Thuy","05413","Khoan Du",564
"17","Hoa Binh","159","Lac Thuy","05416","Dong Mon",332
"17","Hoa Binh","159","Lac Thuy","05419","Dong Tam",847
"17","Hoa Binh","159","Lac Thuy","05422","Yen Bong",972
"17","Hoa Binh","159","Lac Thuy","05425","An Lac",654
"17","Hoa Binh","159","Lac Thuy","05428","An Binh",1435
"19","Thai Nguyen","164","Thai Nguyen","05431","Quan Trieu",163
"19","Thai Nguyen","164","Thai Nguyen","05434","Quang Vinh",560
"19","Thai Nguyen","164","Thai Nguyen","05437","Tuc Duyen",537
"19","Thai Nguyen","164","Thai Nguyen","05440","Hoang Van Thu",0
"19","Thai Nguyen","164","Thai Nguyen","05443","Trung Vuong",0
"19","Thai Nguyen","164","Thai Nguyen","05446","Quang Trung",41
"19","Thai Nguyen","164","Thai Nguyen","05449","Phan Dinh Phung",13
"19","Thai Nguyen","164","Thai Nguyen","05452","Tan Thinh",107
"19","Thai Nguyen","164","Thai Nguyen","05455","Thinh Dan",623
"19","Thai Nguyen","164","Thai Nguyen","05458","Dong Quang",80
"19","Thai Nguyen","164","Thai Nguyen","05461","Gia Sang",268
"19","Thai Nguyen","164","Thai Nguyen","05464","Tan Lap",222
"19","Thai Nguyen","164","Thai Nguyen","05467","Cam Gia",722
"19","Thai Nguyen","164","Thai Nguyen","05470","Phu Xa",192
"19","Thai Nguyen","164","Thai Nguyen","05473","Huong Son",472
"19","Thai Nguyen","164","Thai Nguyen","05476","Trung Thanh",259
"19","Thai Nguyen","164","Thai Nguyen","05479","Tan Thanh",156
"19","Thai Nguyen","164","Thai Nguyen","05482","Tan Long",47
"19","Thai Nguyen","164","Thai Nguyen","05485","Phuc Ha",442
"19","Thai Nguyen","164","Thai Nguyen","05488","Phuc Xuan",1080
"19","Thai Nguyen","164","Thai Nguyen","05491","Quyet Thang",934
"19","Thai Nguyen","164","Thai Nguyen","05494","Phuc Triu",1209
"19","Thai Nguyen","164","Thai Nguyen","05497","Thinh Duc",1423
"19","Thai Nguyen","164","Thai Nguyen","05500","Tich Luong",920
"19","Thai Nguyen","164","Thai Nguyen","05503","Tan Cuong",1147
"19","Thai Nguyen","164","Thai Nguyen","05695","Cao Ngan",1118
"19","Thai Nguyen","164","Thai Nguyen","05710","Dong Bam",444
"19","Thai Nguyen","165","Song Cong","05506","Luong Son",2111
"19","Thai Nguyen","165","Song Cong","05509","Luong Chau",281
"19","Thai Nguyen","165","Song Cong","05512","Mo Che",103
"19","Thai Nguyen","165","Song Cong","05515","Cai Dan",576
"19","Thai Nguyen","165","Song Cong","05518","Thang Loi",436
"19","Thai Nguyen","165","Song Cong","05521","Pho Co",530
"19","Thai Nguyen","165","Song Cong","05524","Vinh Son",539
"19","Thai Nguyen","165","Song Cong","05527","Tan Quang",793
"19","Thai Nguyen","165","Song Cong","05528","Bach Quang",823
"19","Thai Nguyen","165","Song Cong","05530","Binh Son",1631
"19","Thai Nguyen","165","Song Cong","05533","Ba Xuyen",920
"19","Thai Nguyen","167","Dinh Hoa","05536","Cho Chu",582
"19","Thai Nguyen","167","Dinh Hoa","05539","Linh Thong",733
"19","Thai Nguyen","167","Dinh Hoa","05542","Lam Vy",1017
"19","Thai Nguyen","167","Dinh Hoa","05545","Quy Ky",923
"19","Thai Nguyen","167","Dinh Hoa","05548","Tan Thinh",1039
"19","Thai Nguyen","167","Dinh Hoa","05551","Kim Phuong",737
"19","Thai Nguyen","167","Dinh Hoa","05554","Bao Linh",519
"19","Thai Nguyen","167","Dinh Hoa","05557","Kim Son",537
"19","Thai Nguyen","167","Dinh Hoa","05560","Phuc Chu",534
"19","Thai Nguyen","167","Dinh Hoa","05563","Tan Duong",854
"19","Thai Nguyen","167","Dinh Hoa","05566","Phuong Tien",854
"19","Thai Nguyen","167","Dinh Hoa","05569","Bao Cuong",937
"19","Thai Nguyen","167","Dinh Hoa","05572","Dong Thinh",990
"19","Thai Nguyen","167","Dinh Hoa","05575","Dinh Bien",638
"19","Thai Nguyen","167","Dinh Hoa","05578","Thanh Dinh",994
"19","Thai Nguyen","167","Dinh Hoa","05581","Trung Hoi",854
