"MATINH","province_name","MAHUYEN","district_name","MAXA","commune_name","n_hh"
"86","Vinh Long","860","Tam Binh","29758","Tuong Loc","2949"
"86","Vinh Long","860","Tam Binh","29761","Loan My","3397"
"86","Vinh Long","860","Tam Binh","29764","Ngai Tu","3778"
"86","Vinh Long","860","Tam Binh","29767","Binh Ninh","2671"
"86","Vinh Long","861","Binh Minh","29770","Cai Von","3832"
"86","Vinh Long","861","Binh Minh","29771","Thanh Phuoc","2899"
"86","Vinh Long","861","Binh Minh","29806","Thuan An","4740"
"86","Vinh Long","861","Binh Minh","29809","Dong Thanh","1698"
"86","Vinh Long","861","Binh Minh","29812","Dong Binh","2231"
"86","Vinh Long","861","Binh Minh","29813","Dong Thuan","3227"
"86","Vinh Long","861","Binh Minh","29815","My Hoa","4335"
"86","Vinh Long","861","Binh Minh","29818","Dong Thanh","2790"
"86","Vinh Long","862","Tra On","29821","Tra On","2763"
"86","Vinh Long","862","Tra On","29824","Xuan Hiep","2552"
"86","Vinh Long","862","Tra On","29827","Nhon Binh","2315"
"86","Vinh Long","862","Tra On","29830","Hoa Binh","3063"
"86","Vinh Long","862","Tra On","29833","Thoi Hoa","2376"
"86","Vinh Long","862","Tra On","29836","Tra Con","3186"
"86","Vinh Long","862","Tra On","29839","Tan My","3031"
"86","Vinh Long","862","Tra On","29842","Huu Thanh","2884"
"86","Vinh Long","862","Tra On","29845","Vinh Xuan","3768"
"86","Vinh Long","862","Tra On","29848","Thuan Thoi","2022"
"86","Vinh Long","862","Tra On","29851","Phu Thanh","2145"
"86","Vinh Long","862","Tra On","29854","Thien My","3215"
"86","Vinh Long","862","Tra On","29857","Luc Sy Thanh","2880"
"86","Vinh Long","862","Tra On","29860","Tich Thien","2509"
"86","Vinh Long","863","Binh Tan","29773","Tan Hung","1012"
"86","Vinh Long","863","Binh Tan","29776","Tan Thanh","2189"
"86","Vinh Long","863","Binh Tan","29779","Thanh Trung","1770"
"86","Vinh Long","863","Binh Tan","29782","Tan An Thanh","2503"
"86","Vinh Long","863","Binh Tan","29785","Tan Luoc","2957"
"86","Vinh Long","863","Binh Tan","29788","Nguyen Van Thanh","2357"
"86","Vinh Long","863","Binh Tan","29791","Thanh Dong","1792"
"86","Vinh Long","863","Binh Tan","29794","My Thuan","2214"
"86","Vinh Long","863","Binh Tan","29797","Tan Binh","2466"
"86","Vinh Long","863","Binh Tan","29800","Thanh Loi","3856"
"86","Vinh Long","863","Binh Tan","29803","Tan Quoi","2757"
"87","Dong Thap","866","Cao Lanh","29863","11","3132"
"87","Dong Thap","866","Cao Lanh","29866","1","2707"
"87","Dong Thap","866","Cao Lanh","29869","2","2125"
"87","Dong Thap","866","Cao Lanh","29872","4","3008"
"87","Dong Thap","866","Cao Lanh","29875","3","2845"
"87","Dong Thap","866","Cao Lanh","29878","6","7346"
"87","Dong Thap","866","Cao Lanh","29881","My Ngai","1144"
"87","Dong Thap","866","Cao Lanh","29884","My Tan","4104"
"87","Dong Thap","866","Cao Lanh","29887","My Tra","2267"
"87","Dong Thap","866","Cao Lanh","29888","My Phu","3092"
"87","Dong Thap","866","Cao Lanh","29890","Tan Thuan Tay","2944"
"87","Dong Thap","866","Cao Lanh","29892","Hoa Thuan","2183"
"87","Dong Thap","866","Cao Lanh","29893","Hoa An","4231"
"87","Dong Thap","866","Cao Lanh","29896","Tan Thuan Dong","2639"
"87","Dong Thap","866","Cao Lanh","29899","Tinh Thoi","3509"
"87","Dong Thap","867","Sa Dec","29902","3","2316"
"87","Dong Thap","867","Sa Dec","29905","1","4690"
"87","Dong Thap","867","Sa Dec","29908","4","1111"
"87","Dong Thap","867","Sa Dec","29911","2","4250"
"87","Dong Thap","867","Sa Dec","29914","Tan Khanh Dong","5072"
"87","Dong Thap","867","Sa Dec","29917","Tan Quy Dong","2460"
"87","Dong Thap","867","Sa Dec","29919","An Hoa","4228"
"87","Dong Thap","867","Sa Dec","29920","Tan Quy Tay","1444"
"87","Dong Thap","867","Sa Dec","29923","Tan Phu Dong","5499"
"87","Dong Thap","868","Hong Ngu","29954","An Loc","2437"
"87","Dong Thap","868","Hong Ngu","29955","An Thanh","6766"
"87","Dong Thap","868","Hong Ngu","29959","Binh Thanh","2664"
"87","Dong Thap","868","Hong Ngu","29965","Tan Hoi","1859"
"87","Dong Thap","868","Hong Ngu","29978","An Lac","2573"
"87","Dong Thap","868","Hong Ngu","29986","An Binh B","1317"
"87","Dong Thap","868","Hong Ngu","29989","An Binh A","3482"
"87","Dong Thap","869","Tan Hong","29926","Sa Rai","2703"
"87","Dong Thap","869","Tan Hong","29929","Tan Ho Co","2839"
"87","Dong Thap","869","Tan Hong","29932","Thong Binh","2815"
"87","Dong Thap","869","Tan Hong","29935","Binh Phu","2654"
"87","Dong Thap","869","Tan Hong","29938","Tan Thanh A","2389"
"87","Dong Thap","869","Tan Hong","29941","Tan Thanh B","1706"
"87","Dong Thap","869","Tan Hong","29944","Tan Phuoc","2888"
"87","Dong Thap","869","Tan Hong","29947","Tan Cong Chi","2397"
"87","Dong Thap","869","Tan Hong","29950","An Phuoc","1548"
"87","Dong Thap","870","Hong Ngu","29956","Thuong Phuoc 1","4901"
"87","Dong Thap","870","Hong Ngu","29962","Thuong Thoi Hau A","1843"
"87","Dong Thap","870","Hong Ngu","29968","Thuong Thoi Hau B","2065"
"87","Dong Thap","870","Hong Ngu","29971","Thuong Thoi Tien","4545"
"87","Dong Thap","870","Hong Ngu","29974","Thuong Phuoc 2","2299"
"87","Dong Thap","870","Hong Ngu","29977","Thuong Lac","781"
"87","Dong Thap","870","Hong Ngu","29980","Long Khanh A","4401"
"87","Dong Thap","870","Hong Ngu","29983","Long Khanh B","2757"
"87","Dong Thap","870","Hong Ngu","29992","Long Thuan","4653"
"87","Dong Thap","870","Hong Ngu","29995","Phu Thuan B","4369"
"87","Dong Thap","870","Hong Ngu","29998","Phu Thuan A","4059"
"87","Dong Thap","871","Tam Nong","30001","Tram Chim","3056"
"87","Dong Thap","871","Tam Nong","30004","Hoa Binh","1323"
"87","Dong Thap","871","Tam Nong","30007","Tan Cong Sinh","1643"
"87","Dong Thap","871","Tam Nong","30010","Phu Hiep","2137"
"87","Dong Thap","871","Tam Nong","30013","Phu Duc","1907"
"87","Dong Thap","871","Tam Nong","30016","Phu Thanh B","1267"
"87","Dong Thap","871","Tam Nong","30019","An Hoa","2614"
"87","Dong Thap","871","Tam Nong","30022","An Long","3768"
"87","Dong Thap","871","Tam Nong","30025","Phu Cuong","2822"
"87","Dong Thap","871","Tam Nong","30028","Phu Ninh","2148"
"87","Dong Thap","871","Tam Nong","30031","Phu Tho","2721"
"87","Dong Thap","871","Tam Nong","30034","Phu Thanh A","2899"
"87","Dong Thap","872","Thap Muoi","30037","My An","5292"
"87","Dong Thap","872","Thap Muoi","30040","Thanh Loi","1225"
"87","Dong Thap","872","Thap Muoi","30043","Hung Thanh","2163"
"87","Dong Thap","872","Thap Muoi","30046","Truong Xuan","2502"
"87","Dong Thap","872","Thap Muoi","30049","Tan Kieu","2354"
"87","Dong Thap","872","Thap Muoi","30052","My Hoa","2677"
"87","Dong Thap","872","Thap Muoi","30055","My Quy","3791"
"87","Dong Thap","872","Thap Muoi","30058","My Dong","1969"
"87","Dong Thap","872","Thap Muoi","30061","Doc Binh Kieu","3165"
"87","Dong Thap","872","Thap Muoi","30064","My An","1907"
"87","Dong Thap","872","Thap Muoi","30067","Phu Dien","3239"
"87","Dong Thap","872","Thap Muoi","30070","Lang Bien","1148"
"87","Dong Thap","872","Thap Muoi","30073","Thanh My","3498"
"87","Dong Thap","873","Cao Lanh","30076","My Tho","3897"
"87","Dong Thap","873","Cao Lanh","30079","Gao Giong","1915"
"87","Dong Thap","873","Cao Lanh","30082","Phuong Thinh","2092"
"87","Dong Thap","873","Cao Lanh","30085","Ba Sao","3366"
"87","Dong Thap","873","Cao Lanh","30088","Phong My","4748"
"87","Dong Thap","873","Cao Lanh","30091","Tan Nghia","2481"
"87","Dong Thap","873","Cao Lanh","30094","Phuong Tra","2230"
"87","Dong Thap","873","Cao Lanh","30097","Nhi My","2885"
"87","Dong Thap","873","Cao Lanh","30100","My Tho","2253"
"87","Dong Thap","873","Cao Lanh","30103","Tan Hoi Trung","2501"
"87","Dong Thap","873","Cao Lanh","30106","An Binh","2596"
"87","Dong Thap","873","Cao Lanh","30109","My Hoi","2737"
"87","Dong Thap","873","Cao Lanh","30112","My Hiep","3196"
"87","Dong Thap","873","Cao Lanh","30115","My Long","3035"
"87","Dong Thap","873","Cao Lanh","30118","Binh Hang Trung","3113"
"87","Dong Thap","873","Cao Lanh","30121","My Xuong","2125"
"87","Dong Thap","873","Cao Lanh","30124","Binh Hang Tay","2501"
"87","Dong Thap","873","Cao Lanh","30127","Binh Thanh","5306"
"87","Dong Thap","874","Thanh Binh","30130","Thanh Binh","3329"
"87","Dong Thap","874","Thanh Binh","30133","Tan Quoi","3474"
"87","Dong Thap","874","Thanh Binh","30136","Tan Hoa","2345"
"87","Dong Thap","874","Thanh Binh","30139","An Phong","4182"
"87","Dong Thap","874","Thanh Binh","30142","Phu Loi","1584"
"87","Dong Thap","874","Thanh Binh","30145","Tan My","2287"
"87","Dong Thap","874","Thanh Binh","30148","Binh Tan","1324"
"87","Dong Thap","874","Thanh Binh","30151","Tan Hue","3402"
"87","Dong Thap","874","Thanh Binh","30154","Tan Binh","2189"
"87","Dong Thap","874","Thanh Binh","30157","Tan Thanh","4666"
"87","Dong Thap","874","Thanh Binh","30160","Tan Phu","2230"
"87","Dong Thap","874","Thanh Binh","30163","Binh Thanh","5269"
"87","Dong Thap","874","Thanh Binh","30166","Tan Long","2547"
"87","Dong Thap","875","Lap Vo","30169","Lap Vo","2674"
"87","Dong Thap","875","Lap Vo","30172","My An Hung A","2447"
"87","Dong Thap","875","Lap Vo","30175","Tan My","3177"
"87","Dong Thap","875","Lap Vo","30178","My An Hung B","4123"
"87","Dong Thap","875","Lap Vo","30181","Tan  Khanh Trung","4193"
"87","Dong Thap","875","Lap Vo","30184","Long Hung A","2757"
"87","Dong Thap","875","Lap Vo","30187","Vinh Thanh","4396"
"87","Dong Thap","875","Lap Vo","30190","Long Hung B","3228"
"87","Dong Thap","875","Lap Vo","30193","Binh Thanh","4073"
"87","Dong Thap","875","Lap Vo","30196","Dinh An","4748"
"87","Dong Thap","875","Lap Vo","30199","Dinh Yen","4707"
"87","Dong Thap","875","Lap Vo","30202","Hoi An Dong","2357"
"87","Dong Thap","875","Lap Vo","30205","Binh Thanh Trung","4689"
"87","Dong Thap","876","Lai Vung","30208","Lai Vung","3033"
"87","Dong Thap","876","Lai Vung","30211","Tan Duong","2924"
"87","Dong Thap","876","Lai Vung","30214","Hoa Thanh","2366"
"87","Dong Thap","876","Lai Vung","30217","Long Hau","5531"
"87","Dong Thap","876","Lai Vung","30220","Tan Phuoc","3354"
"87","Dong Thap","876","Lai Vung","30223","Hoa Long","2964"
"87","Dong Thap","876","Lai Vung","30226","Tan Thanh","4454"
"87","Dong Thap","876","Lai Vung","30229","Long Thang","3498"
"87","Dong Thap","876","Lai Vung","30232","Vinh Thoi","4118"
"87","Dong Thap","876","Lai Vung","30235","Tan Hoa","3672"
"87","Dong Thap","876","Lai Vung","30238","Dinh Hoa","2561"
"87","Dong Thap","876","Lai Vung","30241","Phong Hoa","5075"
"87","Dong Thap","877","Chau Thanh","30244","Cai Tau Ha","3445"
"87","Dong Thap","877","Chau Thanh","30247","An Hiep","2914"
"87","Dong Thap","877","Chau Thanh","30250","An Nhon","3614"
"87","Dong Thap","877","Chau Thanh","30253","Tan Nhuan Dong","5376"
"87","Dong Thap","877","Chau Thanh","30256","Tan Binh","4572"
"87","Dong Thap","877","Chau Thanh","30259","Tan Phu Trung","4986"
"87","Dong Thap","877","Chau Thanh","30262","Phu Long","2895"
"87","Dong Thap","877","Chau Thanh","30265","An Phu Thuan","2993"
"87","Dong Thap","877","Chau Thanh","30268","Phu Huu","2344"
"87","Dong Thap","877","Chau Thanh","30271","An Khanh","3771"
"87","Dong Thap","877","Chau Thanh","30274","Tan Phu","1667"
"87","Dong Thap","877","Chau Thanh","30277","Hoa Tan","3436"
"89","An Giang","883","Long Xuyen","30280","My Binh","3912"
"89","An Giang","883","Long Xuyen","30283","My Long","4205"
"89","An Giang","883","Long Xuyen","30285","Dong Xuyen","3632"
"89","An Giang","883","Long Xuyen","30286","My Xuyen","3163"
"89","An Giang","883","Long Xuyen","30289","Binh Duc","5518"
"89","An Giang","883","Long Xuyen","30292","Binh Khanh","8765"
"89","An Giang","883","Long Xuyen","30295","My Phuoc","8375"
"89","An Giang","883","Long Xuyen","30298","My Quy","4254"
"89","An Giang","883","Long Xuyen","30301","My Thoi","7105"
"89","An Giang","883","Long Xuyen","30304","My Thanh","6799"
"89","An Giang","883","Long Xuyen","30307","My Hoa","8922"
"89","An Giang","883","Long Xuyen","30310","My Khanh","2897"
"89","An Giang","883","Long Xuyen","30313","My Hoa Hung","5578"
"89","An Giang","884","Chau Doc","30316","Chau Phu B","7184"
"89","An Giang","884","Chau Doc","30319","Chau Phu A","6333"
"89","An Giang","884","Chau Doc","30322","Vinh My","4376"
"89","An Giang","884","Chau Doc","30325","Nui Sam","5538"
"89","An Giang","884","Chau Doc","30328","Vinh Nguon","2039"
"89","An Giang","884","Chau Doc","30331","Vinh Te","1887"
"89","An Giang","884","Chau Doc","30334","Vinh Chau","1215"
"89","An Giang","886","An Phu","30337","An Phu","2714"
"89","An Giang","886","An Phu","30340","Khanh An","3075"
"89","An Giang","886","An Phu","30341","Thi Tran Long Binh","2460"
"89","An Giang","886","An Phu","30343","Khanh Binh","1954"
"89","An Giang","886","An Phu","30346","Quoc Thai","3254"
"89","An Giang","886","An Phu","30349","Nhon Hoi","2786"
"89","An Giang","886","An Phu","30352","Phu Huu","4096"
"89","An Giang","886","An Phu","30355","Phu Hoi","2644"
"89","An Giang","886","An Phu","30358","Phuoc Hung","2434"
"89","An Giang","886","An Phu","30361","Vinh Loc","2940"
"89","An Giang","886","An Phu","30364","Vinh Hau","1951"
"89","An Giang","886","An Phu","30367","Vinh Truong","3139"
"89","An Giang","886","An Phu","30370","Vinh Hoi Dong","2807"
"89","An Giang","886","An Phu","30373","Da Phuoc","4562"
"89","An Giang","887","Tan Chau","30376","Long Thanh","4148"
"89","An Giang","887","Tan Chau","30377","Long Hung","3407"
"89","An Giang","887","Tan Chau","30378","Long Chau","2349"
"89","An Giang","887","Tan Chau","30379","Phu Loc","1059"
"89","An Giang","887","Tan Chau","30382","Vinh Xuong","3631"
"89","An Giang","887","Tan Chau","30385","Vinh Hoa","2553"
"89","An Giang","887","Tan Chau","30387","Tan Thanh","1762"
"89","An Giang","887","Tan Chau","30388","Tan An","3303"
"89","An Giang","887","Tan Chau","30391","Long An","2727"
"89","An Giang","887","Tan Chau","30394","Long Phu","3524"
"89","An Giang","887","Tan Chau","30397","Chau Phong","5392"
"89","An Giang","887","Tan Chau","30400","Phu Vinh","2615"
"89","An Giang","887","Tan Chau","30403","Le Chanh","1967"
"89","An Giang","887","Tan Chau","30412","Long Son","2723"
"89","An Giang","888","Phu Tan","30406","Phu My","5805"
"89","An Giang","888","Phu Tan","30409","Cho Vam","4098"
"89","An Giang","888","Phu Tan","30415","Long Hoa","2444"
"89","An Giang","888","Phu Tan","30418","Phu Long","1285"
"89","An Giang","888","Phu Tan","30421","Phu Lam","3098"
"89","An Giang","888","Phu Tan","30424","Phu Hiep","1463"
"89","An Giang","888","Phu Tan","30427","Phu Thanh","3578"
"89","An Giang","888","Phu Tan","30430","Hoa Lac","3960"
"89","An Giang","888","Phu Tan","30433","Phu Thanh","2297"
"89","An Giang","888","Phu Tan","30436","Phu An","2904"
"89","An Giang","888","Phu Tan","30439","Phu Xuan","1441"
"89","An Giang","888","Phu Tan","30442","Hiep Xuong","2192"
"89","An Giang","888","Phu Tan","30445","Phu Binh","3300"
"89","An Giang","888","Phu Tan","30448","Phu Tho","3156"
"89","An Giang","888","Phu Tan","30451","Phu Hung","3466"
"89","An Giang","888","Phu Tan","30454","Binh Thanh Dong","3496"
"89","An Giang","888","Phu Tan","30457","Tan Hoa","1963"
"89","An Giang","888","Phu Tan","30460","Tan Trung","3009"
"89","An Giang","889","Chau Phu","30463","Cai Dau","4705"
"89","An Giang","889","Chau Phu","30466","Khanh Hoa","6187"
"89","An Giang","889","Chau Phu","30469","My Duc","5278"
"89","An Giang","889","Chau Phu","30472","My Phu","4752"
"89","An Giang","889","Chau Phu","30475","O Long Vy","2899"
"89","An Giang","889","Chau Phu","30478","Vinh Thanh Trung","6725"
"89","An Giang","889","Chau Phu","30481","Thanh My Tay","4730"
"89","An Giang","889","Chau Phu","30484","Binh Long","4250"
"89","An Giang","889","Chau Phu","30487","Binh My","5711"
"89","An Giang","889","Chau Phu","30490","Binh Thuy","4193"
"89","An Giang","889","Chau Phu","30493","Dao Huu Canh","3130"
"89","An Giang","889","Chau Phu","30496","Binh Phu","2015"
"89","An Giang","889","Chau Phu","30499","Binh Chanh","2250"
"89","An Giang","890","Tinh Bien","30502","Nha Bang","3254"
"89","An Giang","890","Tinh Bien","30505","Chi Lang","1839"
"89","An Giang","890","Tinh Bien","30508","Nui Voi","1191"
"89","An Giang","890","Tinh Bien","30511","Nhon Hung","1325"
"89","An Giang","890","Tinh Bien","30514","An Phu","2363"
"89","An Giang","890","Tinh Bien","30517","Thoi Son","2338"
"89","An Giang","890","Tinh Bien","30520","Tinh Bien","3691"
"89","An Giang","890","Tinh Bien","30523","Van Giao","1630"
"89","An Giang","890","Tinh Bien","30526","An Cu","2362"
"89","An Giang","890","Tinh Bien","30529","An Nong","1050"
"89","An Giang","890","Tinh Bien","30532","Vinh Trung","2207"
"89","An Giang","890","Tinh Bien","30535","Tan Loi","2152"
"89","An Giang","890","Tinh Bien","30538","An Hao","3314"
"89","An Giang","890","Tinh Bien","30541","Tan Lap","1377"
"89","An Giang","891","Tri Ton","30544","Tri Ton","3947"
"89","An Giang","891","Tri Ton","30547","Ba Chuc","3975"
"89","An Giang","891","Tri Ton","30550","Lac Quoi","1003"
"89","An Giang","891","Tri Ton","30553","Le Tri","1537"
"89","An Giang","891","Tri Ton","30556","Vinh Gia","1489"
"89","An Giang","891","Tri Ton","30559","Vinh Phuoc","504"
"89","An Giang","891","Tri Ton","30562","Chau Lang","3493"
"89","An Giang","891","Tri Ton","30565","Luong Phi","2422"
"89","An Giang","891","Tri Ton","30568","Luong An Tra","1855"
"89","An Giang","891","Tri Ton","30571","Ta Danh","1766"
"89","An Giang","891","Tri Ton","30574","Nui To","2205"
"89","An Giang","891","Tri Ton","30577","An Tuc","1560"
"89","An Giang","891","Tri Ton","30580","Co To","2674"
"89","An Giang","891","Tri Ton","30583","Tan Tuyen","1484"
"89","An Giang","891","Tri Ton","30586","O Lam","3148"
"89","An Giang","892","Chau Thanh","30589","An Chau","6185"
"89","An Giang","892","Chau Thanh","30592","An Hoa","3811"
"89","An Giang","892","Chau Thanh","30595","Can Dang","4538"
"89","An Giang","892","Chau Thanh","30598","Vinh Hanh","3377"
"89","An Giang","892","Chau Thanh","30601","Binh Thanh","1709"
"89","An Giang","892","Chau Thanh","30604","Vinh Binh","2470"
"89","An Giang","892","Chau Thanh","30607","Binh Hoa","5607"
"89","An Giang","892","Chau Thanh","30610","Vinh An","2245"
"89","An Giang","892","Chau Thanh","30613","Hoa Binh Thanh","2961"
"89","An Giang","892","Chau Thanh","30616","Vinh Loi","1400"
"89","An Giang","892","Chau Thanh","30619","Vinh Nhuan","1835"
"89","An Giang","892","Chau Thanh","30622","Tan Phu","1002"
"89","An Giang","892","Chau Thanh","30625","Vinh Thanh","3447"
"89","An Giang","893","Cho Moi","30628","Cho Moi","3230"
"89","An Giang","893","Cho Moi","30631","My Luong","3773"
"89","An Giang","893","Cho Moi","30634","Kien An","7305"
"89","An Giang","893","Cho Moi","30637","My Hoi Dong","6292"
"89","An Giang","893","Cho Moi","30640","Long Dien A","4317"
"89","An Giang","893","Cho Moi","30643","Tan My","4632"
"89","An Giang","893","Cho Moi","30646","Long Dien B","4958"
"89","An Giang","893","Cho Moi","30649","Kien Thanh","4844"
"89","An Giang","893","Cho Moi","30652","My Hiep","4871"
"89","An Giang","893","Cho Moi","30655","My An","3217"
"89","An Giang","893","Cho Moi","30658","Nhon My","6545"
"89","An Giang","893","Cho Moi","30661","Long Giang","4591"
"89","An Giang","893","Cho Moi","30664","Long Kien","3493"
"89","An Giang","893","Cho Moi","30667","Binh Phuoc Xuan","3702"
"89","An Giang","893","Cho Moi","30670","An Thanh Trung","4643"
"89","An Giang","893","Cho Moi","30673","Hoi An","4911"
"89","An Giang","893","Cho Moi","30676","Hoa Binh","4949"
"89","An Giang","893","Cho Moi","30679","Hoa An","5357"
"89","An Giang","894","Thoai Son","30682","Nui Sap","4714"
"89","An Giang","894","Thoai Son","30685","Phu Hoa","3039"
"89","An Giang","894","Thoai Son","30688","Thi Tran Oc Eo","3321"
"89","An Giang","894","Thoai Son","30691","Tay Phu","1447"
"89","An Giang","894","Thoai Son","30692","An Binh","1565"
"89","An Giang","894","Thoai Son","30694","Vinh Phu","2607"
"89","An Giang","894","Thoai Son","30697","Vinh Trach","4103"
"89","An Giang","894","Thoai Son","30700","Phu Thuan","2537"
"89","An Giang","894","Thoai Son","30703","Vinh Chanh","2326"
"89","An Giang","894","Thoai Son","30706","Dinh My","2378"
"89","An Giang","894","Thoai Son","30709","Dinh Thanh","2883"
"89","An Giang","894","Thoai Son","30712","My Phu Dong","1063"
"89","An Giang","894","Thoai Son","30715","Vong Dong","2726"
"89","An Giang","894","Thoai Son","30718","Vinh Khanh","2409"
"89","An Giang","894","Thoai Son","30721","Thoai Giang","2541"
"89","An Giang","894","Thoai Son","30724","Binh Thanh","1964"
"89","An Giang","894","Thoai Son","30727","Vong The","1208"
"91","Kien Giang","899","Rach Gia","30730","Vinh Thanh Van","2614"
"91","Kien Giang","899","Rach Gia","30733","Vinh Thanh","5193"
"91","Kien Giang","899","Rach Gia","30736","Vinh Quang","10632"
"91","Kien Giang","899","Rach Gia","30739","Vinh Hiep","4425"
"91","Kien Giang","899","Rach Gia","30742","Vinh Bao","4141"
"91","Kien Giang","899","Rach Gia","30745","Vinh Lac","7203"
"91","Kien Giang","899","Rach Gia","30748","An Hoa","7585"
"91","Kien Giang","899","Rach Gia","30751","An Binh","5310"
"91","Kien Giang","899","Rach Gia","30754","Rach Soi","4176"
"91","Kien Giang","899","Rach Gia","30757","Vinh Loi","2175"
"91","Kien Giang","899","Rach Gia","30760","Vinh Thong","2439"
"91","Kien Giang","899","Rach Gia","30763","Phi Thong","3639"
"91","Kien Giang","900","Ha Tien","30766","To Chau","1815"
"91","Kien Giang","900","Ha Tien","30769","Dong Ho","2113"
"91","Kien Giang","900","Ha Tien","30772","Binh San","2784"
"91","Kien Giang","900","Ha Tien","30775","Phao Dai","1904"
"91","Kien Giang","900","Ha Tien","30778","My Duc","1899"
"91","Kien Giang","900","Ha Tien","30781","Tien Hai","442"
"91","Kien Giang","900","Ha Tien","30784","Thuan Yen","1881"
"91","Kien Giang","902","Kien Luong","30787","Kien Luong","9064"
"91","Kien Giang","902","Kien Luong","30790","Kien Binh","2427"
"91","Kien Giang","902","Kien Luong","30802","Hoa Dien","2695"
"91","Kien Giang","902","Kien Luong","30805","Duong Hoa","1994"
"91","Kien Giang","902","Kien Luong","30808","Binh An","3330"
"91","Kien Giang","902","Kien Luong","30809","Binh Tri","1640"
"91","Kien Giang","902","Kien Luong","30811","Son Hai","681"
"91","Kien Giang","902","Kien Luong","30814","Hon Nghe","716"
"91","Kien Giang","903","Hon Dat","30817","Hon Dat","3486"
"91","Kien Giang","903","Hon Dat","30820","Soc Son","4148"
"91","Kien Giang","903","Hon Dat","30823","Binh Son","3822"
"91","Kien Giang","903","Hon Dat","30826","Binh Giang","3978"
"91","Kien Giang","903","Hon Dat","30828","My Thai","971"
"91","Kien Giang","903","Hon Dat","30829","Nam Thai Son","2911"
"91","Kien Giang","903","Hon Dat","30832","My Hiep Son","3590"
"91","Kien Giang","903","Hon Dat","30835","Son Kien","2995"
"91","Kien Giang","903","Hon Dat","30836","Son Binh","2105"
"91","Kien Giang","903","Hon Dat","30838","My Thuan","1825"
"91","Kien Giang","903","Hon Dat","30840","Linh Huynh","2344"
"91","Kien Giang","903","Hon Dat","30841","Tho Son","3826"
"91","Kien Giang","903","Hon Dat","30844","My Lam","4433"
"91","Kien Giang","903","Hon Dat","30847","My Phuoc","1368"
"91","Kien Giang","904","Tan Hiep","30850","Tan Hiep","4902"
"91","Kien Giang","904","Tan Hiep","30853","Tan Hoi","3308"
"91","Kien Giang","904","Tan Hiep","30856","Tan Thanh","2523"
"91","Kien Giang","904","Tan Hiep","30859","Tan Hiep B","2298"
"91","Kien Giang","904","Tan Hiep","30860","Tan Hoa","1655"
"91","Kien Giang","904","Tan Hiep","30862","Thanh Dong B","1913"
"91","Kien Giang","904","Tan Hiep","30865","Thanh Dong","3988"
"91","Kien Giang","904","Tan Hiep","30868","Tan Hiep A","2878"
"91","Kien Giang","904","Tan Hiep","30871","Tan An","1828"
"91","Kien Giang","904","Tan Hiep","30874","Thanh Dong A","4290"
"91","Kien Giang","904","Tan Hiep","30877","Thanh Tri","3104"
"91","Kien Giang","905","Chau Thanh","30880","Minh Luong","5727"
"91","Kien Giang","905","Chau Thanh","30883","Mong Tho A","2538"
"91","Kien Giang","905","Chau Thanh","30886","Mong Tho B","3627"
"91","Kien Giang","905","Chau Thanh","30887","Mong Tho","1978"
"91","Kien Giang","905","Chau Thanh","30889","Giuc Tuong","4157"
"91","Kien Giang","905","Chau Thanh","30892","Vinh Hoa Hiep","4671"
"91","Kien Giang","905","Chau Thanh","30893","Vinh Hoa Phu","3459"
"91","Kien Giang","905","Chau Thanh","30895","Minh Hoa","5011"
"91","Kien Giang","905","Chau Thanh","30898","Binh An","5146"
"91","Kien Giang","905","Chau Thanh","30901","Thanh Loc","4243"
"91","Kien Giang","906","Giong Rieng","30904","Thi Tran Giong Rieng","4701"
"91","Kien Giang","906","Giong Rieng","30907","Thanh Hung","3762"
"91","Kien Giang","906","Giong Rieng","30910","Thanh Phuoc","2133"
"91","Kien Giang","906","Giong Rieng","30913","Thanh Loc","3466"
"91","Kien Giang","906","Giong Rieng","30916","Thanh Hoa","1824"
"91","Kien Giang","906","Giong Rieng","30917","Thanh Binh","1993"
"91","Kien Giang","906","Giong Rieng","30919","Ban Thach","2818"
"91","Kien Giang","906","Giong Rieng","30922","Ban Tan Dinh","3109"
"91","Kien Giang","906","Giong Rieng","30925","Ngoc Thanh","2214"
"91","Kien Giang","906","Giong Rieng","30928","Ngoc Chuc","3072"
"91","Kien Giang","906","Giong Rieng","30931","Ngoc Thuan","2179"
"91","Kien Giang","906","Giong Rieng","30934","Hoa Hung","2792"
"91","Kien Giang","906","Giong Rieng","30937","Hoa Loi","2665"
"91","Kien Giang","906","Giong Rieng","30940","Hoa An","2458"
"91","Kien Giang","906","Giong Rieng","30943","Long Thanh","4398"
"91","Kien Giang","906","Giong Rieng","30946","Vinh Thanh","2482"
"91","Kien Giang","906","Giong Rieng","30947","Vinh Phu","1855"
"91","Kien Giang","906","Giong Rieng","30949"," Hoa Thuan","3534"
"91","Kien Giang","906","Giong Rieng","30950","Ngoc Hoa","2843"
"91","Kien Giang","907","Go Quao","30952","Go Quao","2682"
"91","Kien Giang","907","Go Quao","30955","Vinh Hoa Hung Bac","3527"
"91","Kien Giang","907","Go Quao","30958","Dinh Hoa","3907"
"91","Kien Giang","907","Go Quao","30961","Thoi Quan","4036"
"91","Kien Giang","907","Go Quao","30964","Dinh An","4352"
"91","Kien Giang","907","Go Quao","30967","Thuy Lieu","3000"
