"MATINH","MAXA","MADIABAN","weight_final_rice","panel","weight_rice_DNA","weight_cass","weight_gift","weight_coffee"
"33","12304","008",995.702564019022,2023,NA,NA,NA,NA
"33","12397","010",711.06075758208,2023,NA,NA,NA,NA
"34","13084","005",1504.63861497526,2023,NA,NA,NA,NA
"34","12502","001",4292.88464239977,2023,NA,NA,NA,NA
"34","12547","004",1142.57778402486,2023,NA,NA,NA,NA
"34","12685","002",1122.95882481013,2023,NA,NA,NA,NA
"34","12709","010",5292.16399598715,2023,NA,NA,NA,NA
"34","12757","002",1044.52001872649,2023,NA,NA,NA,NA
"34","12901","007",1397.70929387425,2023,NA,NA,NA,NA
"34","12949","007",1876.30425285843,2023,NA,NA,NA,NA
"34","12988","008",1518.26389965041,2023,NA,NA,NA,NA
"34","13066","004",1033.47647314121,2023,NA,NA,NA,NA
"34","13132","007",709.171366940032,2023,NA,NA,NA,NA
"34","13222","010",689.218112792165,2023,NA,NA,NA,NA
"34","13237","001",1104.52652537764,2023,NA,NA,NA,NA
"35","13348","014",1658.61325622246,2023,NA,NA,NA,NA
"35","13405","014",462.903012672745,2023,NA,NA,NA,NA
"35","13438","006",418.905069364109,2023,NA,NA,NA,NA
"35","13543","006",551.011604743318,2023,NA,NA,NA,NA
"35","13576","014",455.02475141927,2023,NA,NA,NA,NA
"35","13582","020",431.59944484599,2023,NA,NA,NA,NA
"35","13588","006",742.206319732221,2023,NA,NA,NA,NA
"36","13726","015",485.807358467674,2023,NA,NA,NA,NA
"36","13774","003",380.950292096974,2023,NA,NA,NA,NA
"36","13828","007",632.922297985839,2023,NA,NA,NA,NA
"36","13879","024",1311.09875257324,2023,NA,NA,NA,NA
"36","13942","002",639.733012380497,2023,NA,NA,NA,NA
"36","13981","002",558.718491298295,2023,NA,NA,NA,NA
"36","13990","017",1142.54449581646,2023,NA,NA,NA,NA
"36","14008","021",1674.72675309384,2023,NA,NA,NA,NA
"36","14134","015",794.328801613892,2023,NA,NA,NA,NA
"36","14158","008",515.834537597157,2023,NA,NA,NA,NA
"36","14173","029",600.328950258558,2023,NA,NA,NA,NA
"36","14188","015",742.56167990765,2023,NA,NA,NA,NA
"37","14425","001",464.383690168688,2023,NA,NA,NA,NA
"37","14533","017",808.164784609495,2023,NA,NA,NA,NA
"37","14542","010",301.311514264074,2023,NA,NA,NA,NA
"37","14548","009",509.954158267424,2023,NA,NA,NA,NA
"37","14647","012",656.412362782655,2023,NA,NA,NA,NA
"37","14662","011",284.321404885725,2023,NA,NA,NA,NA
"37","14704","015",819.309920154977,2023,NA,NA,NA,NA
"37","14707","006",498.376170324283,2023,NA,NA,NA,NA
"38","14800","014",591.791803615552,2023,NA,NA,NA,NA
"38","16432","008",2202.99899075529,2023,NA,NA,NA,NA
"38","14932","007",798.626509832658,2023,NA,NA,NA,NA
"38","15016","007",511.422214585944,2023,NA,NA,NA,NA
"38","15250","003",1568.22599452959,2023,NA,NA,NA,NA
"38","15331","004",769.108134639422,2023,NA,NA,NA,NA
"38","15349","005",1012.96825658023,2023,NA,NA,NA,NA
"38","15493","005",1028.66893050634,2023,NA,NA,NA,NA
"38","15685","004",1253.07549819853,2023,NA,NA,NA,NA
"38","15748","002",674.011567531323,2023,NA,NA,NA,NA
"38","15754","006",1197.34446741602,2023,NA,NA,NA,NA
"38","15886","006",1623.79475999873,2023,NA,NA,NA,NA
"38","16096","005",1077.66091709633,2023,NA,NA,NA,NA
"38","16162","005",2272.93468894485,2023,NA,NA,NA,NA
"38","16165","008",843.731769117147,2023,NA,NA,NA,NA
"38","16327","002",671.824996690454,2023,NA,NA,NA,NA
"38","16564","007",2406.18284463165,2023,NA,NA,NA,NA
"38","16609","014",1299.46980161846,2023,NA,NA,NA,NA
"40","17914","004",869.108300099827,2023,NA,NA,NA,NA
"40","17032","001",807.809375021735,2023,NA,NA,NA,NA
"40","17152","006",572.117347036458,2023,NA,NA,NA,NA
"40","17158","017",187.668313759326,2023,NA,NA,NA,NA
"40","17179","004",1844.89906474394,2023,NA,NA,NA,NA
"40","17440","001",564.97741414802,2023,NA,NA,NA,NA
"40","17494","004",579.912514044028,2023,NA,NA,NA,NA
"40","17527","011",768.439471419585,2023,NA,NA,NA,NA
"40","17692","014",963.064007541218,2023,NA,NA,NA,NA
"40","17749","003",573.603080998047,2023,NA,NA,NA,NA
"40","17755","012",741.83296002907,2023,NA,NA,NA,NA
"40","17800","004",666.994551747836,2023,NA,NA,NA,NA
"40","17104","017",834.281832446004,2023,NA,NA,NA,NA
"42","18094","005",715.388901288585,2023,NA,NA,NA,NA
"42","18130","005",665.32506395849,2023,NA,NA,NA,NA
"42","18199","007",1131.49646591765,2023,NA,637.042276911417,NA,NA
"42","18277","001",744.66020073152,2023,NA,NA,NA,NA
"42","18364","008",576.009400919378,2023,NA,NA,NA,NA
"42","18370","008",530.013265028349,2023,NA,NA,NA,NA
"42","18640","005",382.385095318325,2023,NA,NA,NA,NA
"42","18673","005",1759.12220799587,2023,NA,NA,NA,NA
"42","18682","004",386.792111005014,2023,NA,NA,NA,NA
"42","18736","007",640.559139204912,2023,NA,NA,NA,NA
"42","18838","005",643.764239908285,2023,NA,3986.51833896822,NA,NA
"44","18859","029",126.822766452463,2023,NA,NA,NA,NA
"44","19012","011",811.059299040493,2023,NA,531.011985352949,NA,NA
"44","19033","008",246.899738183385,2023,NA,NA,NA,NA
"44","19057","005",438.271469294653,2023,NA,NA,NA,NA
"44","19258","010",453.501981797943,2023,NA,NA,NA,NA
"44","19267","014",431.917198424881,2023,NA,NA,NA,NA
"44","19285","018",586.138552342566,2023,NA,NA,NA,NA
"45","19339","003",637.58473974859,2023,NA,NA,NA,NA
"45","19378","001",250.076215336061,2023,NA,583.234256462516,NA,NA
"45","19402","012",325.531923897676,2023,NA,1334.81892257551,293,NA
"45","19495","002",501.671716362369,2023,NA,590.895503029208,NA,NA
"45","19519","004",395.723581862289,2023,NA,43.0842037388785,379,NA
"45","19561","003",1644.62887243107,2023,NA,660.235657178281,NA,NA
"45","19657","004",250.565802945787,2023,NA,512.103885509277,NA,NA
"45","19678","009",97.3364763949216,2023,NA,541.482245558362,NA,NA
"46","19861","005",517.757682686815,2023,NA,NA,NA,NA
"46","19897","008",497.940204332614,2023,NA,NA,NA,NA
"46","19942","015",525.730905640268,2023,NA,NA,NA,NA
"46","19954","005",1367.3556875393,2023,NA,NA,NA,NA
"46","19954","008",2284.53373976177,2023,NA,NA,NA,NA
"46","20011","009",151.777351897473,2023,NA,NA,NA,NA
"46","20146","002",465.566620200971,2023,NA,NA,NA,NA
"46","20164","001",439.574657741436,2023,NA,NA,NA,NA
"48","20308","004",427.500952439148,2023,NA,NA,NA,NA
"49","20371","006",486.394436719189,2023,NA,NA,NA,NA
"49","20547","001",298.913548582518,2023,NA,NA,NA,NA
"49","20581","001",797.934616295555,2023,NA,NA,NA,NA
"49","20599","033",2826.54513682172,2023,NA,NA,NA,NA
"49","20632","001",2333.5096471852,2023,NA,NA,NA,NA
"49","20650","019",470.405616519283,2023,NA,271.714680149518,NA,NA
"49","20806","001",259.636470735955,2023,NA,NA,NA,NA
"49","20893","003",1776.02794674068,2023,NA,NA,NA,NA
"49","20956","001",503.559439896454,2023,NA,NA,NA,NA
"49","21007","008",926.015785251238,2023,NA,NA,NA,NA
"49","20383","004",542.160557075849,2023,NA,279.011980029922,NA,NA
"51","21199","014",435.571953203987,2023,NA,NA,NA,NA
"51","21064","008",372.544836659408,2023,NA,NA,NA,NA
"51","21220","017",1625.04623594918,2023,NA,1576.04106621697,NA,NA
"51","21250","024",864.773035700765,2023,NA,NA,NA,NA
"51","21268","022",1028.33723337542,2023,NA,NA,NA,NA
"51","21280","003",458.583681733005,2023,NA,NA,NA,NA
"51","21427","006",406.175115526026,2023,NA,NA,NA,NA
"51","21439","006",583.804352302965,2023,NA,NA,NA,NA
"51","21451","018",436.026951155473,2023,NA,NA,NA,NA
"52","21628","012",3445.21705379874,2023,NA,NA,NA,NA
"52","21670","033",162.385579576172,2023,NA,NA,NA,NA
"52","21760","017",379.223489017239,2023,NA,NA,NA,NA
"52","21772","012",353.743736445812,2023,NA,240.091061980105,NA,NA
"52","21820","003",514.703438627703,2023,NA,3158.47569322411,NA,NA
"52","21889","005",693.555901470721,2023,NA,NA,NA,NA
"52","21925","001",777.330221372071,2023,NA,NA,NA,NA
"52","21934","012",1503.04257923733,2023,NA,NA,NA,NA
"52","21943","021",708.249185370709,2023,NA,NA,NA,NA
"52","21970","034",668.731350058871,2023,NA,NA,NA,NA
"52","21985","005",661.656444676013,2023,NA,NA,NA,NA
"54","22060","011",2033.73759446059,2023,NA,NA,NA,NA
"54","22114","011",2163.72224287186,2023,NA,NA,NA,NA
"54","22129","005",352.954550681442,2023,NA,NA,NA,NA
"54","22132","009",414.343469288852,2023,NA,1137.90920543429,NA,NA
"54","22141","006",2074.7519343765,2023,NA,1191.28991068419,NA,NA
"54","22165","004",410.892721907873,2023,NA,NA,NA,NA
"54","22285","021",656.496596347676,2023,NA,223.028306731642,NA,NA
"54","22312","021",402.118261146277,2023,NA,NA,NA,NA
"54","22243","020",507.699564218699,2023,NA,NA,NA,NA
"56","22513","014",2304.3986612292,2023,NA,NA,NA,NA
"56","22528","008",749.23436937681,2023,NA,NA,NA,NA
"56","22576","018",667.806784245876,2023,NA,NA,NA,NA
"56","22684","003",345.502549636496,2023,NA,NA,NA,NA
"56","22696","004",503.646306500192,2023,NA,NA,NA,NA
"56","22705","008",556.669830928925,2023,NA,NA,NA,NA
"58","22738","022",274.512617075941,2023,NA,NA,NA,NA
"58","22822","005",117.881587411084,2023,NA,NA,NA,NA
"58","22870","027",1472.49415576537,2023,NA,NA,NA,NA
"58","22876","020",489.269244004691,2023,NA,NA,NA,NA
"60","23011","007",4137.66823401159,2023,NA,NA,NA,NA
"60","23161","003",1577.33138981213,2023,NA,NA,NA,NA
"60","23176","003",1310.98986530987,2023,NA,NA,NA,NA
"60","23239","010",308.564764220665,2023,NA,NA,483,NA
"62","23350","006",694.798857641056,2023,NA,4165.6585678992,NA,NA
"62","23443","003",163.494414075915,2023,NA,1016.46098953962,NA,161.174087473987
"62","23497","004",211.936345967195,2023,NA,440.03141262401,NA,198.919471496474
"62","23407","009",285.735149965983,2023,NA,1677.73580372092,NA,NA
"64","24044","002",500.303202265869,2023,NA,NA,NA,NA
"64","23785","020",348.20218924555,2023,NA,NA,NA,484.144969100306
"64","23800","013",317.011375253795,2023,NA,781.949725653364,NA,328.696246518095
"64","23824","014",331.603673747427,2023,NA,486.446353046194,NA,NA
"64","23845","002",386.28770338842,2023,NA,1720.31254616924,NA,NA
"64","24112","006",127.966658071446,2023,NA,818.023899273669,NA,NA
"64","24115","003",329.15527135325,2023,NA,1349.81949426978,NA,NA
"64","24060","012",575.466572006052,2023,NA,378.802964037496,NA,NA
"64","23983","012",346.008782975554,2023,NA,685.133786003892,NA,494.898726928272
"66","24221","007",434.139235651135,2023,NA,886.914082848311,NA,NA
"66","24412","011",1816.48943811781,2023,NA,NA,NA,31.9667253377055
"66","24505","005",291.484808172686,2023,NA,NA,NA,567.681700728546
"66","24559","002",438.844632194303,2023,NA,NA,NA,2183.19162753563
"66","24586","004",560.269299698015,2023,NA,NA,NA,427.476881552475
"67","24640","010",408.469159133733,2023,NA,NA,NA,521.93639873743
"67","24643","001",690.290527650135,2023,NA,NA,NA,343.141476651202
"67","24682","010",155.517606938655,2023,NA,NA,NA,495.46241722132
"67","24699","007",44.5316142811797,2023,NA,NA,NA,386.329969240965
"67","24748","024",56.4312420789295,2023,NA,NA,NA,471.46700159911
"68","24853","005",1368.41819978103,2023,NA,NA,NA,406.310411846148
"68","24955","008",325.219323330493,2023,NA,NA,NA,1022.5278515939
"68","25021","012",208.565347365454,2023,NA,NA,NA,500.702851224317
"72","25645","019",277.502663151288,2023,NA,NA,NA,NA
"72","25666","012",1429.07667051772,2023,NA,NA,NA,NA
"72","25696","005",883.567020145962,2023,NA,NA,NA,NA
"75","26272","010",61.6402382382964,2023,NA,NA,NA,NA
"77","26623","006",401.935105842775,2023,NA,NA,NA,NA
"80","27883","001",462.078692686142,2023,NA,NA,NA,NA
"80","27919","008",549.808034922301,2023,NA,NA,NA,NA
"80","27922","001",579.568243690618,2023,NA,NA,NA,NA
"80","27973","012",815.177493647775,2023,NA,NA,NA,NA
"80","28057","023",570.982496533979,2023,NA,NA,NA,NA
"80","28078","007",622.917423790241,2023,NA,NA,NA,NA
"80","28117","022",254.267876778718,2023,NA,NA,NA,NA
"80","28150","001",550.918191951772,2023,NA,NA,NA,NA
"82","28369","005",1427.58481411839,2023,NA,NA,NA,NA
"82","28372","009",722.242705959652,2023,NA,NA,NA,NA
"82","28528","009",711.04644071994,2023,NA,NA,NA,NA
"82","28540","009",4236.62587671314,2023,NA,NA,NA,NA
"82","28666","017",4853.77716999493,2023,NA,NA,NA,NA
"82","28678","005",5312.32012088885,2023,NA,NA,NA,NA
"82","28687","003",854.007557091994,2023,NA,NA,NA,NA
"82","28705","008",1145.90087927441,2023,NA,NA,NA,NA
"83","29233","016",2429.19960763875,2023,NA,NA,NA,NA
"84","29290","022",714.411609817728,2023,NA,NA,NA,NA
"84","29311","012",3089.64902858637,2023,NA,NA,NA,NA
"84","29353","003",335.825142498258,2023,NA,NA,NA,NA
"84","29377","019",1212.76583779743,2023,NA,NA,NA,NA
"84","29431","020",280.286458142403,2023,NA,NA,NA,NA
"84","29443","018",1378.22020190664,2023,NA,NA,NA,NA
"84","29509","010",434.102761832472,2023,NA,NA,NA,NA
"84","29516","009",126.180591876096,2023,NA,NA,NA,NA
"86","29575","007",465.924703121617,2023,NA,NA,NA,NA
"86","29668","012",1516.72162846578,2023,NA,NA,NA,NA
"86","29683","016",1480.77093764081,2023,NA,NA,NA,NA
"86","29686","005",364.579719858151,2023,NA,NA,NA,NA
"86","29752","005",658.249554377044,2023,NA,NA,NA,NA
"86","29788","003",813.810991090752,2023,NA,NA,NA,NA
"87","29965","010",1155.65785055321,2023,NA,NA,NA,NA
"87","29971","017",575.67655210744,2023,NA,NA,NA,NA
"87","29974","005",493.299529975928,2023,NA,NA,NA,NA
"87","30052","004",571.380229443368,2023,NA,NA,NA,NA
"87","30079","008",410.626777150184,2023,NA,NA,NA,NA
"87","30151","001",494.949186108637,2023,NA,NA,NA,NA
"87","30199","005",1055.53465520384,2023,NA,NA,NA,NA
"87","30274","011",804.623628776356,2023,NA,NA,NA,NA
"89","30391","005",582.16883392366,2023,NA,NA,NA,NA
"89","30466","042",1225.93709081372,2023,NA,NA,NA,NA
"89","30469","036",454.11188558165,2023,NA,NA,NA,NA
"89","30493","010",3969.92850589378,2023,NA,NA,NA,NA
"89","30526","015",655.972118092561,2023,NA,NA,NA,NA
"89","30547","011",210.902048333117,2023,NA,NA,NA,NA
"91","30823","015",450.100031742289,2023,NA,NA,NA,NA
"91","30829","013",586.658879332151,2023,NA,NA,NA,NA
"91","30844","019",1765.96997206329,2023,NA,NA,NA,NA
"91","30913","011",589.859867328216,2023,NA,NA,NA,NA
"91","30928","017",1321.34850075785,2023,NA,NA,NA,NA
"91","30961","021",345.95999649294,2023,NA,NA,NA,NA
"91","31027","006",609.836910422023,2023,NA,NA,NA,NA
"91","31066","007",853.093610794119,2023,NA,NA,NA,NA
"92","31157","021",877.364220852824,2023,NA,NA,NA,NA
"92","31222","007",534.105659215966,2023,NA,NA,NA,NA
"92","31273","003",688.406431598105,2023,NA,NA,NA,NA
"92","31298","011",424.420296481657,2023,NA,NA,NA,NA
"93","31393","004",229.442461758416,2023,NA,NA,NA,NA
"93","31426","017",1228.44196205984,2023,NA,NA,NA,NA
"93","31429","017",727.747982687336,2023,NA,NA,NA,NA
"93","31483","003",396.207278697658,2023,NA,NA,NA,NA
"93","31495","024",538.220672854224,2023,NA,NA,NA,NA
"94","31504","018",573.686941080946,2023,NA,NA,NA,NA
"94","31519","011",129.664832164907,2023,NA,NA,NA,NA
"94","31573","013",530.916140326035,2023,NA,NA,NA,NA
"94","31582","015",277.848139888812,2023,NA,NA,NA,NA
"94","31714","022",2994.83701442497,2023,NA,NA,NA,NA
"95","31846","005",385.30173435394,2023,NA,NA,NA,NA
"95","31855","027",317.040606876168,2023,NA,NA,NA,NA
"95","31882","029",558.904070641336,2023,NA,NA,NA,NA
"95","31888","015",323.631806219399,2023,NA,NA,NA,NA
"95","31921","015",535.403739939468,2023,NA,NA,NA,NA
"96","32025","007",460.584985276966,2023,NA,NA,NA,NA
"96","32059","023",3847.415932371,2023,NA,NA,491,NA
"96","32107","017",359.818701244882,2023,NA,NA,NA,NA
"02","00925","009",351.17853259086,2023,NA,NA,NA,NA
"02","00961","009",426.394878843271,2023,NA,856.839864478666,NA,NA
"14","04171","014",506.874684634085,2023,NA,831.559235751706,NA,NA
"14","04195","019",618.224927899528,2023,NA,1131.48913521357,NA,NA
"20","06166","005",407.326702337541,2023,NA,NA,NA,NA
"24","07426","012",655.340029054115,2023,NA,NA,NA,NA
"24","07435","013",635.013279509356,2023,NA,NA,NA,NA
"38","16075","002",839.243074877461,2023,NA,NA,NA,NA
"40","17983","008",516.049759194393,2023,NA,NA,NA,NA
"54","22084","013",207.482848528052,2023,NA,187.677777573008,NA,NA
"54","22087","010",449.325792828201,2023,NA,968.250139754363,NA,NA
"54","22105","004",471.039815331189,2023,NA,NA,NA,NA
"62","23427","002",189.068140780546,2023,NA,676.078976580209,NA,287.730858416006
"70","25306","004",279.919872241182,2023,NA,NA,NA,NA
"72","25699","001",211.127689501302,2023,NA,NA,NA,NA
"06","01978","002",130.127872741097,2023,NA,NA,NA,NA
"06","01990","004",132.690679020368,2023,NA,NA,NA,NA
"12","03427","004",164.198963181781,2023,NA,NA,NA,NA
"19","05653","006",237.606107942865,2023,NA,NA,NA,NA
"35","13552","001",526.372491068911,2023,NA,NA,NA,NA
"44","19213","003",385.937948254207,2023,NA,282.863056716739,NA,NA
"49","20833","009",437.462893570546,2023,NA,65.3384315771178,NA,NA
"06","01936","008",161.263805410866,2023,NA,NA,NA,NA
"17","04852","003",635.306992082196,2023,NA,NA,NA,NA
"31","11584","018",2745.91177933535,2023,NA,NA,NA,NA
"31","11629","002",355.506979218808,2023,NA,NA,NA,NA
"35","13528","006",557.085228755989,2023,NA,NA,NA,NA
"38","15775","010",470.85506867772,2023,NA,NA,NA,NA
"49","20887","015",415.520001147725,2023,NA,NA,NA,NA
"66","24607","007",500.912263988019,2023,NA,NA,NA,363.253439596966
"91","30917","014",1100.16274851765,2023,NA,NA,NA,NA
"36","13882","005",766.513750692535,2023,NA,NA,NA,NA
"45","19483","002",626.778526889231,2023,NA,907.91655765721,NA,NA
"52","21727","013",562.083614042518,2023,NA,NA,NA,NA
"02","01036","003",354.70678269557,2023,NA,NA,NA,NA
"06","02005","002",128.303117295122,2023,NA,NA,NA,NA
"11","03365","002",266.932240903779,2023,NA,420.13050186543,NA,NA
"15","04780","001",389.020390766976,2023,NA,162.12682465027,321,NA
"25","08125","003",526.207713738669,2023,NA,354.999670568376,NA,NA
"35","13555","015",713.079968788018,2023,NA,NA,NA,NA
"37","14596","014",590.048299986817,2023,NA,NA,NA,NA
"49","20851","012",509.693681522495,2023,NA,NA,NA,NA
"20","06196","008",325.106649005816,2023,NA,NA,NA,NA
"24","07456","037",678.857532611408,2023,NA,NA,NA,NA
"40","18016","016",3569.32438181058,2023,NA,NA,NA,NA
"40","18064","003",1944.22170399341,2023,NA,NA,NA,NA
"26","08722","028",455.9286066377,2023,NA,NA,NA,NA
"86","29599","021",220.924327677534,2023,NA,NA,NA,NA
"92","31211","007",863.580959054067,2023,NA,NA,NA,NA
"35","13522","003",754.253034289093,2023,NA,NA,NA,NA
"67","24658","003",555.543590826888,2023,NA,NA,NA,219.730849079435
"67","24676","017",151.906934380943,2023,NA,NA,NA,483.405472615308
"91","30887","014",879.851642958376,2023,NA,NA,NA,NA
"02","01081","003",356.683271476385,2023,NA,NA,NA,NA
"11","03371","001",280.805315681489,2023,NA,508.588066793028,NA,NA
"15","04525","002",303.775878909176,2023,NA,NA,NA,NA
"22","06874","004",457.181902450081,2023,NA,NA,NA,NA
"36","14263","007",576.616687064813,2023,NA,NA,NA,NA
"45","19603","003",397.309105951641,2023,NA,NA,NA,NA
"45","19621","012",205.226808579385,2023,NA,354.44396163313,NA,NA
"52","21922","008",555.862986924776,2023,NA,NA,NA,NA
"54","22276","014",1015.73187234245,2023,NA,NA,NA,NA
"68","24982","027",900.205149578928,2023,NA,NA,NA,835.800843849002
"84","29488","013",333.833953605802,2023,NA,NA,NA,NA
"91","30877","009",585.201698305612,2023,NA,NA,NA,NA
"01","10045","011",2795.18072978988,2023,NA,NA,NA,NA
"25","07921","002",765.931566324244,2023,NA,703.384578466556,535,NA
"36","14299","007",1023.8489015949,2023,NA,NA,NA,NA
"40","16941","014",2017.77313446487,2023,NA,41.3058928625906,NA,NA
"52","21919","018",547.089901404221,2023,NA,NA,NA,NA
"67","24719","008",123.682141686443,2023,NA,NA,NA,441.558883106118
"68","25189","005",3688.98769489973,2023,NA,NA,NA,NA
"70","25280","003",355.453514012205,2023,NA,NA,NA,NA
"91","30904","007",282.45174058145,2023,NA,NA,NA,NA
"38","16195","003",1637.94360244815,2023,NA,NA,NA,NA
"52","21907","008",1364.59907864522,2023,NA,NA,NA,NA
"72","25591","008",2454.32429623349,2023,NA,NA,NA,NA
"30","10933","010",2827.63883639513,2023,NA,NA,NA,NA
"40","16981","008",990.15688907453,2023,NA,NA,NA,NA
"86","29650","001",812.097391433865,2023,NA,NA,NA,NA
"84","29503","003",475.047120651015,2023,NA,NA,NA,NA
"24","07882","016",596.736966671206,2023,NA,NA,NA,NA
"30","10897","004",387.113552071981,2023,NA,NA,NA,NA
"30","10984","004",824.050610349479,2023,NA,NA,NA,NA
"34","13171","004",583.057433627382,2023,NA,NA,NA,NA
"91","30988","011",781.863079452641,2023,NA,NA,NA,NA
"91","31036","007",553.199809233035,2023,NA,NA,NA,NA
"04","01618","005",663.482957154728,2023,NA,NA,NA,NA
"14","03718","010",438.945737988097,2023,NA,NA,NA,NA
"34","12487","004",1392.44794866574,2023,NA,NA,NA,NA
"34","12595","011",817.719931447239,2023,NA,NA,NA,NA
"36","13927","006",667.580176241696,2023,NA,NA,NA,NA
"36","13978","008",1123.81861366405,2023,NA,NA,NA,NA
"52","21883","012",284.091680992467,2023,NA,NA,NA,NA
"91","31033","014",492.459161543944,2023,NA,NA,NA,NA
"04","01573","004",281.840150696724,2023,NA,305.246703027447,NA,NA
"17","05281","007",377.179288937231,2023,NA,317.252801612646,NA,NA
"17","05284","004",431.69365283608,2023,NA,326.590167679147,NA,NA
"64","23579","007",48.2261669941221,2023,NA,NA,NA,247.456620927068
"86","29725","009",834.426818803056,2023,NA,NA,NA,NA
"86","29623","001",1615.93982834926,2023,NA,NA,NA,NA
"10","03004","001",344.87692237645,2023,NA,NA,NA,NA
"42","18223","004",543.125285509386,2023,NA,1112.89198986374,NA,NA
"42","18259","015",574.560260168343,2023,NA,NA,NA,NA
"51","21205","003",416.618480273391,2023,NA,NA,NA,NA
"72","25729","005",931.953105653783,2023,NA,NA,NA,NA
"01","10192","006",7981.43743130911,2023,NA,NA,NA,NA
"01","10240","012",7264.43492708866,2023,NA,NA,NA,NA
"51","21193","008",377.727938667731,2023,NA,744.719164201912,NA,NA
"25","08008","006",853.314750494976,2023,NA,450.799866450037,NA,NA
"01","10186","017",1967.41717870379,2023,NA,NA,NA,NA
"02","01246","006",359.829661040227,2023,NA,2583.72374312331,NA,NA
"10","02722","006",343.754461136271,2023,NA,NA,NA,NA
"26","08872","006",828.005576288375,2023,NA,NA,NA,NA
"12","03487","008",107.245298859456,2023,NA,NA,NA,NA
"38","16438","003",912.272065010021,2023,NA,NA,NA,NA
"80","27766","004",429.96880120771,2023,NA,NA,NA,NA
"06","02188","003",157.23783083507,2023,NA,NA,NA,NA
"17","04855","004",394.453547005553,2023,NA,NA,NA,NA
"17","04912","003",231.41766483051,2023,NA,NA,NA,NA
"25","07927","002",358.221455348474,2023,NA,NA,NA,NA
"62","23515","008",1126.00475597328,2023,NA,NA,NA,704.331688371767
"92","31285","006",770.02333820055,2023,NA,NA,NA,NA
"52","21730","006",2844.98922325262,2023,NA,NA,NA,NA
"01","10384","004",2568.1630042315,2023,NA,NA,NA,NA
"92","31255","030",860.876627628042,2023,NA,NA,NA,NA
"15","04726","013",357.440060886404,2023,NA,560.566669456843,NA,NA
"06","02197","004",139.210547592195,2023,NA,NA,NA,NA
"25","08428","011",435.284466686652,2023,NA,954.478920173058,NA,NA
"27","09466","006",684.886408334804,2023,NA,NA,NA,NA
"33","12007","017",826.179259779878,2023,NA,NA,NA,NA
"33","12133","003",1023.38114640573,2023,NA,NA,NA,NA
"38","15925","009",800.463330293907,2023,NA,NA,NA,NA
"45","19330","005",274.175329631824,2023,NA,NA,NA,NA
"62","23449","005",337.249441832093,2023,NA,754.756041508816,NA,NA
"86","29764","017",651.778547532402,2023,NA,NA,NA,NA
"34","12886","002",894.67143431123,2023,NA,NA,NA,NA
"25","08041","004",487.277965678286,2023,NA,73.8472699513233,NA,NA
"34","12910","008",548.126334373137,2023,NA,NA,NA,NA
"42","18316","004",597.701541420609,2023,NA,NA,NA,NA
"12","03481","008",692.847879730313,2023,NA,NA,NA,NA
"25","08071","001",891.472440993605,2023,NA,930.977296576445,NA,NA
"46","19852","008",794.146145989441,2023,NA,NA,NA,NA
"54","22321","001",500.083976751096,2023,NA,NA,NA,NA
"64","23778","004",160.542042359232,2023,NA,NA,NA,419.425189741483
"17","04903","004",455.829979498738,2023,NA,NA,NA,NA
"93","31333","001",247.519953739449,2023,NA,NA,NA,NA
"93","31399","014",602.392039427922,2023,NA,NA,NA,NA
"24","07345","012",1243.52667822145,2023,NA,NA,NA,NA
"33","11995","010",1612.64956831056,2023,NA,NA,NA,NA
"37","14668","008",537.885268531006,2023,NA,NA,NA,NA
"12","03478","004",452.752136891859,2023,NA,NA,NA,NA
"64","23731","006",655.283642622079,2023,NA,528.814076761583,NA,701.275795862101
"62","23455","005",592.782750877481,2023,NA,1148.76454128147,NA,682.937655122696
"37","14641","001",415.724727958918,2023,NA,NA,NA,NA
"54","22041","020",836.568699323996,2023,NA,NA,NA,NA
"86","29812","009",419.603614661991,2023,NA,NA,NA,NA
"08","02299","012",334.029230113711,2023,NA,81.4188021740218,NA,NA
"12","03490","017",212.826908605853,2023,NA,383.575239134727,NA,NA
"27","09496","015",1223.44390032904,2023,NA,NA,NA,NA
"86","29746","004",1492.0213483022,2023,NA,NA,NA,NA
"10","02905","006",70.5629703756581,2023,NA,NA,NA,NA
"15","04630","005",246.254587628043,2023,NA,NA,NA,NA
"08","02302","004",337.574174557274,2023,NA,NA,NA,NA
"31","11758","001",492.942719178531,2023,NA,NA,NA,NA
"46","19810","011",828.575337747911,2023,NA,NA,NA,NA
"51","21217","009",416.817079576971,2023,NA,1921.47829102783,NA,NA
"45","19729","003",231.098073069314,2023,NA,1888.34678482534,NA,NA
"01","00460","034",853.297215728205,2023,NA,NA,NA,NA
"06","01864","002",84.6957494747638,2023,NA,NA,NA,NA
"11","03307","008",233.096693824053,2023,NA,NA,NA,NA
"20","06517","008",387.634334483548,2023,NA,NA,NA,NA
"26","08914","019",924.494794882601,2023,NA,65.4898296557409,NA,NA
"26","08938","008",440.043843579638,2023,NA,NA,NA,NA
"01","08992","013",7899.55359797834,2023,NA,NA,NA,NA
"38","15142","007",935.832247446638,2023,NA,NA,NA,NA
"40","17392","001",570.503384683599,2023,NA,NA,NA,NA
"40","17422","011",825.31474933138,2023,NA,NA,NA,NA
"49","20362","004",418.781981456189,2023,NA,NA,NA,NA
"01","00568","006",4347.21631366027,2023,NA,NA,NA,NA
