"","IDHO","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","KYDIEUTRA","M4B12A1_C0A","M4B12A1_C0B","M4B12A1_C0C","M4B12A1_C0D","M4B12A2_C1","M4B12A2_C1A","M4B12A2_C1A_GHIRO","M4B12A3_TENTR","M4B12A3_C2","M4B12A3_C3","M4B12A3_C4","M4B12A3_C5","M4B12A3_C6","M4B12A3_C6_GHIRO","M4B12A3_C7","M4B12A3_C8","M4B12A3_C91","M4B12A3_C92","M4B12A3_C93","M4B12A3_C94","M4B12A3_C95","M4B12A3_C10D","M4B12A3_C10M","M4B12A3_C11","M4B12A4_C1","M4B12A4_KD","M4B12A4_VD"
"147","06010001014","20","180","06010","001","014",3,2,2,2,1,1,NA,"","ĐỒI SAU NHÀ",1,1,"sắn chuối",1,6,"",3,2,2,2,1,2,1,14,8,"00468",NA,NA,NA
"148","06010001006","20","180","06010","001","006",3,2,2,2,1,1,NA,"","HANG ĐÔNG",1,1,"sắn chuối",1,6,"",3,2,2,2,1,2,1,14,8,"00463",NA,NA,NA
"149","06010001015","20","180","06010","001","015",3,2,2,2,1,1,NA,"","KHAU SLĂNG SLƯỜN",1,1,"sắn chuối",1,5,"",5,2,2,2,1,2,1,14,8,"00461",NA,NA,NA
"150","06085005007","20","181","06085","005","007",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"151","06085005015","20","181","06085","005","015",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"152","06085005013","20","181","06085","005","013",3,2,2,2,1,1,NA,"","RỪNG MỠ",1,1,"cao sản",1,6,"",5,2,2,2,2,2,2,17,8,"00465",NA,NA,NA
"153","06085005001","20","181","06085","005","001",3,2,2,2,1,1,NA,"","LĂNG LƯỜN",1,1,"cao sản",1,6,"",10,2,2,2,2,2,2,15,8,"00469",NA,NA,NA
"154","06085005010","20","181","06085","005","010",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"155","06085005011","20","181","06085","005","011",3,2,2,2,1,1,NA,"","ĐỒI SAU NHÀ",1,1,"cao sản",1,6,"",4,2,2,2,2,2,1,16,8,"00467",NA,NA,NA
"156","06085005012","20","181","06085","005","012",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"157","06085005003","20","181","06085","005","003",3,2,2,2,1,1,NA,"","SAU NHÀ",1,1,"Cao sản",1,6,"",10,2,2,2,2,2,2,16,8,"00458",NA,NA,NA
"158","06631002002","20","189","06631","002","002",3,2,2,2,1,1,NA,"","KHE PẮC KHÍT",1,1,"cây sắn lá trắng",99,6,"",3,2,2,1,1,2,1,14,8,"00464",NA,NA,NA
"159","06631002013","20","189","06631","002","013",3,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn thường",1,6,"",3,2,2,2,1,2,1,14,8,"00462",NA,NA,NA
"160","06631002007","20","189","06631","002","007",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"161","06631002003","20","189","06631","002","003",3,2,2,2,1,1,NA,"","KHAU PHẠ",1,1,"sắn trắng",1,6,"",5,2,2,1,1,2,1,16,8,"00460",NA,NA,NA
"162","06631002014","20","189","06631","002","014",3,2,2,2,1,1,NA,"","HÁT BỎM",1,1,"Sắn huế",99,6,"",3,2,1,2,1,2,1,16,8,"00466",NA,NA,NA
"163","06799002008","22","195","06799","002","008",3,1,2,2,2,2,3,"trồng nhỏ lẻ","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"164","07402016002","24","217","07402","016","002",3,2,2,1,2,1,NA,"","VƯỜN SAU NHÀ",1,1,"sắn đỏ",1,6,"",3,1,1,2,1,2,1,15,8,"00473",NA,NA,NA
"165","08143007006","25","231","08143","007","006",3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"Sắn xanh",1,6,"",3,2,2,2,1,2,1,15,8,"00524",NA,NA,NA
"166","08143007008","25","231","08143","007","008",3,2,2,2,1,1,NA,"","ĐỒI 1",1,1,"Lá tre",1,6,"",7,2,2,2,1,2,2,16,8,"00497",NA,NA,NA
"167","08143007007","25","231","08143","007","007",3,2,2,2,1,1,NA,"","ĐỒI 1",1,1,"sắn xanh",1,6,"",3,2,2,2,1,2,1,15,8,"00488",NA,NA,NA
"168","08197010004","25","232","08197","010","004",3,2,2,2,1,1,NA,"","CÂY SUI",1,1,"lá tre",2,6,"",10,2,1,2,1,1,1,8,8,"00514",NA,NA,NA
"169","08197010015","25","232","08197","010","015",3,2,2,2,1,1,NA,"","1",1,1,"sắn lá tre",2,6,"",5,2,1,2,1,1,1,11,8,"00505",NA,NA,NA
"170","08380011009","25","235","08380","011","009",3,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,16,8,"00521",NA,NA,NA
"171","08380011013","25","235","08380","011","013",3,1,2,2,2,1,NA,"","GÒ VƯỜN",1,1,"lá tre",2,4,"",3,2,1,2,1,2,1,4,8,"00544",NA,NA,NA
"172","08380011006","25","235","08380","011","006",3,1,2,2,2,1,NA,"","GÒ VƯỜN",1,1,"sắn lá tre",2,2,"",3,2,1,1,1,2,2,13,8,"00478",NA,NA,NA
"173","08380011001","25","235","08380","011","001",3,2,2,2,1,1,NA,"","01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,15,8,"00512",NA,NA,NA
"174","08380011014","25","235","08380","011","014",3,2,2,2,1,1,NA,"","THỬA 01",1,1,"sắn lá tre",1,6,"",10,2,2,2,2,2,1,16,8,"00476",NA,NA,NA
"175","08461005007","25","236","08461","005","007",3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"Sắn cao sản",2,6,"",3,2,1,1,1,1,1,7,8,"00495",NA,NA,NA
"176","08461005010","25","236","08461","005","010",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"177","08461005004","25","236","08461","005","004",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"178","08461005009","25","236","08461","005","009",3,2,2,2,1,1,NA,"","",NA,1,"lá tre",1,6,"",2,2,1,1,1,2,2,11,8,"00485",NA,NA,NA
"179","08461005014","25","236","08461","005","014",3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"lá tre",1,6,"",5,2,1,1,1,1,1,10,8,"00506",NA,NA,NA
"180","08461005001","25","236","08461","005","001",3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"Sắn cao sản",2,6,"",3,2,1,1,1,1,1,11,8,"00511",NA,NA,NA
"181","08461005003","25","236","08461","005","003",3,2,2,2,1,1,NA,"","DỘC CAO",1,1,"Sắn cao sản",2,6,"",2,2,1,1,1,1,1,4,8,"00474",NA,NA,NA
"182","08461005006","25","236","08461","005","006",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"183","08647003006","25","238","08647","003","006",3,2,2,2,1,1,NA,"","THỬA SẮN",1,1,"sắn lá tre",1,6,"",1,2,1,2,1,2,1,5,8,"00533",NA,NA,NA
"184","08647003011","25","238","08647","003","011",3,2,2,2,1,1,NA,"","ĐẤT TRỒNG SẮN",1,1,"sắn lá tre",1,6,"",1,2,1,1,1,2,1,14,8,"00540",NA,NA,NA
"185","08647003009","25","238","08647","003","009",3,2,2,2,1,1,NA,"","THỬA 1",1,1,"sắn nếp",1,6,"",1,2,1,1,1,2,1,12,8,"00534",NA,NA,NA
"186","08647003003","25","238","08647","003","003",3,2,2,2,1,1,NA,"","THỬA SẮN",1,1,"sắn cao sản",1,6,"",1,2,1,1,1,2,1,6,8,"00538",NA,NA,NA
"187","08647003005","25","238","08647","003","005",3,2,2,2,1,1,NA,"","THỬA SẮN",1,1,"sắn cao sản",1,6,"",1,2,1,1,1,2,1,13,8,"00510",NA,NA,NA
"188","08896001004","26","247","08896","001","004",3,2,2,2,1,1,NA,"","ĐỒI",1,1,"sắn hà bắc",1,5,"",2,2,1,2,1,2,1,5,8,"00006",NA,NA,NA
"189","08896001006","26","247","08896","001","006",3,2,2,2,1,1,NA,"","ĐỒI NHÀ",1,1,"bắc ninh",1,6,"",5,1,1,1,1,1,1,5,8,"00013",NA,NA,NA
"190","08896001003","26","247","08896","001","003",3,2,2,2,1,1,NA,"","ĐỒI CAO",1,1,"hà bắc",1,5,"",10,2,1,1,1,1,1,5,8,"00021",NA,NA,NA
"191","08896001005","26","247","08896","001","005",3,2,2,2,1,1,NA,"","LÚC LÁC",1,1,"hà bắc",1,6,"",5,2,1,1,1,1,1,5,8,"00012",NA,NA,NA
"192","08821002001","26","253","08821","002","001",3,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"sắn đỏ",2,6,"",5,1,1,2,1,1,1,11,8,"00015",NA,NA,NA
"193","08821002008","26","253","08821","002","008",3,2,2,2,1,1,NA,"","THỬA RUỘNG 1",1,2,"sắn dù (sắn trắng)",2,6,"",10,1,1,2,1,2,1,10,8,"00024",NA,NA,NA
"194","08851005003","26","253","08851","005","003",3,2,2,2,1,1,NA,"","1",1,1,"sắn trắng",2,5,"",14,2,1,1,1,2,1,10,8,"00011",NA,NA,NA
"195","08851005001","26","253","08851","005","001",3,1,2,2,2,1,NA,"","VƯỜNBNHAF",1,1,"sắn xanh",1,6,"",5,1,1,2,1,1,1,10,8,"00015",NA,NA,NA
"196","08851005008","26","253","08851","005","008",3,2,2,2,1,1,NA,"","THỬA RUỘNG 2",2,1,"giống sắn trắng (sắn dù)",2,6,"",10,1,1,1,1,2,1,4,8,"00003",NA,NA,NA
"197","17032001014","40","419","17032","001","014",3,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"198","17800004006","40","428","17800","004","006",3,1,2,2,2,2,3,"không phải địa bàn lá sắn","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"199","18199007002","42","439","18199","007","002",3,2,2,2,1,1,NA,"","VƯỜN",1,1,"sắn thường",1,4,"",5,1,2,2,2,2,2,11,8,"00595",NA,NA,NA
"200","18199007004","42","439","18199","007","004",3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"sắn thường",1,6,"",10,2,2,2,2,2,1,11,8,"00617",NA,NA,NA
"201","18199007016","42","439","18199","007","016",3,2,2,2,1,1,NA,"","VƯỜN",1,1,"săn thường",1,6,"",3,2,2,1,1,1,1,11,8,"00609",NA,NA,NA
"202","18199007005","42","439","18199","007","005",3,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"203","18199007001","42","439","18199","007","001",3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,1,"giống truyền thống",1,6,"",5,2,2,2,2,2,2,11,8,"00597",NA,NA,NA
"204","18838005010","42","447","18838","005","010",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"205","18838005016","42","447","18838","005","016",3,2,2,2,1,1,1,"","VƯỜN NHÀ",1,1,"sắn quê",1,5,"",10,2,2,2,1,2,1,15,8,"00613",NA,NA,NA
"206","18838005009","42","447","18838","005","009",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"207","19012011012","44","454","19012","011","012",3,2,2,2,1,1,NA,"","KHE GIỮA",1,1,"cao sản",1,2,"",0,1,1,2,1,2,1,5,8,"00661",NA,NA,NA
"208","19255007019","44","457","19255","007","019",3,2,2,2,1,1,NA,"","VƯỜN",1,1,"cao sản",1,6,"",5,1,1,1,1,1,1,12,8,"00635",NA,NA,NA
"209","19255007018","44","457","19255","007","018",3,1,2,2,2,1,NA,"","ĐẤT LIỀN KỀ THỔ CƯ",1,1,"km94",1,7,"của nhà để lại trồng từ năm này qua năm khác",5,2,1,1,1,1,1,15,8,"00646",NA,NA,NA
"210","19255007009","44","457","19255","007","009",3,1,2,2,2,1,NA,"","1",1,1,"cao sản",1,4,"",7,2,1,1,1,1,1,4,8,"00630",NA,NA,NA
"211","19255007016","44","457","19255","007","016",3,1,2,2,2,1,NA,"","ĐẤT VƯỜN LIỀN KỀ THỔ CƯ",1,1,"km94",1,6,"",2,1,1,1,1,2,1,11,8,"00621",NA,NA,NA
"212","19255007004","44","457","19255","007","004",3,1,2,2,2,1,NA,"","Vườn liền KỀ ĐẤT THỔ CƯ",1,1,"km94",1,5,"",4,1,1,1,1,1,1,15,8,"00640",NA,NA,NA
"213","19378001015","45","464","19378","001","015",3,2,2,2,1,1,NA,"","VƯỜN 1",1,1,"sắn xanh",2,4,"",15,2,1,1,1,1,1,18,8,"00653",NA,NA,NA
"214","19378001009","45","464","19378","001","009",3,1,2,2,2,1,NA,"","VƯỜN GẦN NHÀ",1,1,"sắn xanh",1,5,"",10,2,2,2,1,2,1,17,8,"00686",NA,NA,NA
"215","19378001001","45","464","19378","001","001",3,1,2,2,2,1,NA,"","ĐẤT MÀU",1,1,"KM94",2,6,"",10,2,1,1,1,2,1,22,8,"00729",NA,NA,NA
"216","19378001012","45","464","19378","001","012",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"217","19378001006","45","464","19378","001","006",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"218","19378001007","45","464","19378","001","007",3,1,2,2,2,1,NA,"","ĐẤT GẦN VƯỜN NHÀ",1,1,"Sắn xanh",99,6,"",10,2,1,1,1,2,1,17,8,"00677",NA,NA,NA
"219","19378001014","45","464","19378","001","014",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"220","19378001013","45","464","19378","001","013",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"221","19378001003","45","464","19378","001","003",3,1,2,2,2,1,NA,"","ĐẤT CAO SU PHÁ",1,1,"KM94",2,6,"",18,2,1,1,1,2,1,21,8,"00666",NA,NA,NA
"222","19378001010","45","464","19378","001","010",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"223","19378001002","45","464","19378","001","002",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"224","19402012004","45","464","19402","012","004",3,1,2,2,2,1,NA,"","ĐẤT VƯỜN",1,1,"Đắc Nông",2,6,"",12,2,1,2,1,2,1,4,8,"00706",NA,NA,NA
"225","19402012005","45","464","19402","012","005",3,2,2,2,1,1,NA,"","THỬA SẮN 1",1,1,"ba trăng",2,6,"",10,2,2,1,2,2,1,4,8,"00691",NA,NA,NA
"226","19495002005","45","466","19495","002","005",3,1,2,2,2,1,NA,"","VƯỜN NHÀ",1,1,"mk94",2,4,"",15,2,1,1,1,1,1,7,8,"00657",NA,NA,NA
"227","19495002009","45","466","19495","002","009",3,1,NA,NA,NA,1,NA,"","Vườn nhà",1,1,"Sắn Mỳ",1,6,"",5,2,2,2,2,1,1,17,8,"",NA,NA,NA
"228","19519004015","45","466","19519","004","015",3,1,2,2,2,1,NA,"","VƯỜN THỔ CƯ",1,94,"KM94",1,6,"",2,2,1,1,1,1,1,8,8,"00660",NA,NA,NA
"229","19561003005","45","467","19561","003","005",3,1,2,2,2,1,NA,"","ĐẤT KHE VAN",1,1,"km94",2,6,"",4,2,1,1,1,2,1,8,8,"00710",NA,NA,NA
"230","19561003006","45","467","19561","003","006",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"231","19561003009","45","467","19561","003","009",3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",3,2,1,1,1,1,1,14,8,"00659",NA,NA,NA
"232","19561003004","45","467","19561","003","004",3,1,NA,NA,NA,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"233","19561003003","45","467","19561","003","003",3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",3,2,1,1,1,1,1,14,8,"00652",NA,NA,NA
"234","19561003001","45","467","19561","003","001",3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",4,2,1,1,1,1,1,14,8,"00715",NA,NA,NA
"235","19561003002","45","467","19561","003","002",3,1,2,2,2,1,NA,"","KHE VAN",1,1,"KM94",2,6,"",2,2,1,1,1,1,1,9,8,"00688",NA,NA,NA
"236","19657004013","45","469","19657","004","013",3,1,2,2,2,1,NA,"","ĐẤT VƯỜN",1,1,"K94",1,6,"",10,2,2,1,1,1,1,17,8,"00705",NA,NA,NA
"237","19657004014","45","469","19657","004","014",3,1,2,2,2,2,NA,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"238","19657004006","45","469","19657","004","006",3,1,2,2,2,2,NA,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"239","19657004004","45","469","19657","004","004",3,1,NA,NA,NA,1,NA,"","VƯỜN",1,1,"k94",1,5,"",6,2,1,1,1,1,1,14,8,"700",NA,NA,NA
"240","19657004007","45","469","19657","004","007",3,1,2,2,2,1,NA,"","THỬA 1",1,1,"k94",1,3,"",2,2,1,1,1,1,1,16,8,"00716",NA,NA,NA
"241","19657004003","45","469","19657","004","003",3,2,2,2,1,1,NA,"","ĐẤT MÀU",1,1,"k94",1,5,"",10,2,1,1,1,1,1,9,8,"00723",NA,NA,NA
"242","19657004011","45","469","19657","004","011",3,1,2,2,2,1,NA,"","VƯỜN",1,1,"38",1,6,"",15,2,2,1,2,2,1,9,8,"00693",NA,NA,NA
"243","19657004008","45","469","19657","004","008",3,1,2,2,2,2,NA,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"244","19678009014","45","469","19678","009","014",3,1,2,2,2,1,NA,"","Phù lá",1,1,"K94",2,5,"",5,2,1,1,1,1,1,8,8,"671",NA,NA,NA
"245","19954005010","46","478","19954","005","010",3,2,2,2,1,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"246","20011009012","46","480","20011","009","012",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"247","20011009002","46","480","20011","009","002",3,1,2,2,2,2,3,"không thuộc diện phải lấy mẫu","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"248","20011009015","46","480","20011","009","015",3,1,2,2,2,2,3,"không thuộc diện lấy mẫu","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"249","20011009011","46","480","20011","009","011",3,2,2,2,1,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"250","20011009013","46","480","20011","009","013",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"251","20650019013","49","509","20650","019","013",3,1,2,2,2,1,NA,"","RUỘNG SẮN",1,1,"sắn nhà nước",1,6,"",5,2,2,2,1,2,1,25,8,"00769",NA,NA,NA
"252","20650019010","49","509","20650","019","010",3,1,2,2,2,1,1,"","RUÔNG SĂN",1,1,"săn nha nươc",1,6,"",6,2,2,2,2,2,1,25,8,"00756",NA,NA,NA
"253","20650019007","49","509","20650","019","007",3,1,2,2,2,1,NA,"","RUỘNG SẮN",1,1,"sắn nhà nước",1,6,"",5,2,2,2,1,2,1,25,8,"00785",NA,NA,NA
"254","20650019012","49","509","20650","019","012",3,1,2,2,2,1,NA,"","THỬA SẮN",1,1,"sắn nhà nước",1,6,"",1,2,2,2,1,2,1,25,8,"00754",NA,NA,NA
"255","20650019001","49","509","20650","019","001",3,1,2,2,2,1,1,"","NA SĂN",1,1,"săn nhà nươc",1,6,"",5,2,2,2,2,2,1,24,8,"00765",NA,NA,NA
"256","20383004010","49","518","20383","004","010",3,2,2,2,1,1,NA,"","VƯỜN NHÀ",1,2,"giống nhà nước",1,6,"",0,2,1,2,1,1,1,21,8,"00750",NA,NA,NA
"257","21220017010","51","527","21220","017","010",3,2,2,2,1,1,2,"","RỪNG",1,1,"Sắn KM4",2,5,"",2,2,1,2,1,1,1,17,8,"00828",NA,NA,NA
"258","21220017015","51","527","21220","017","015",3,2,2,2,1,1,NA,"","RỪNG XANH",1,2,"K94",2,6,"",5,1,1,2,2,2,1,21,8,"00815",NA,NA,NA
"259","21772012020","52","545","21772","012","020",3,2,2,2,1,1,NA,"","ĐÁM VƯỜN Ở",1,1,"K94",2,3,"",3,2,1,1,1,1,1,12,8,"00869",1,NA,NA
"260","21772012022","52","545","21772","012","022",3,2,2,2,1,1,NA,"","ĐẤT MỈNH",1,1,"K94",2,3,"",2,2,1,1,1,1,1,9,8,"00871",1,NA,NA
"261","21772012026","52","545","21772","012","026",3,2,2,2,1,1,NA,"","GÒ SỮA",1,1,"K94",2,3,"",4,1,1,1,1,1,1,13,8,"00872",1,NA,NA
"262","21772012024","52","545","21772","012","024",3,2,2,2,1,1,NA,"","GÒ  SỮA",1,1,"K94",2,3,"",3,2,1,1,1,1,1,16,8,"00868",1,NA,NA
"263","21772012021","52","545","21772","012","021",3,2,2,2,1,1,NA,"","HÓC THỦY",1,1,"K94",2,3,"",4,2,1,1,1,1,1,15,8,"00865",1,NA,NA
"264","21772012023","52","545","21772","012","023",3,2,2,2,1,1,NA,"","VƯỜN ĐÁ",1,1,"K94",2,4,"",3,2,1,1,1,1,1,12,8,"00874",1,NA,NA
"265","21772012028","52","545","21772","012","028",3,2,2,2,1,1,NA,"","ĐÁM VƯỜN",1,2,"mì gòn",1,6,"",3,2,1,1,1,1,1,14,8,"00878",1,NA,NA
"266","21772012025","52","545","21772","012","025",3,2,2,2,1,1,NA,"","ĐÁM  GÒ SỮA",1,1,"K94",2,3,"",1,2,1,1,1,1,1,15,8,"00857",1,NA,NA
"267","21820003001","52","547","21820","003","001",3,1,2,2,2,2,2,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"268","21820003009","52","547","21820","003","009",3,2,2,2,1,1,NA,"","GÒ BẺO",1,1,"km94",2,6,"",6,2,1,1,1,2,2,23,8,"00875",1,NA,NA
"269","22132009013","54","559","22132","009","013",3,1,2,2,2,1,NA,"","ĐẤT THỔ",1,1,"mỳ gòn",1,6,"",20,2,2,2,2,2,1,15,8,"00886",NA,NA,NA
"270","22141006001","54","559","22141","006","001",3,1,2,2,2,1,NA,"","GÒ DŨNG",1,1,"cao sản",2,6,"",2,2,1,2,1,2,2,16,8,"00915",NA,NA,NA
"271","22285021011","54","562","22285","021","011",3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"sắn đồng nai",2,2,"",3,2,1,1,1,1,1,18,8,"00897",NA,NA,NA
"272","22285021014","54","562","22285","021","014",3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"Sắn đồng nai",2,3,"",1,2,1,1,1,1,1,18,8,"00909",NA,NA,NA
"273","22285021004","54","562","22285","021","004",3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",1,1,"Sắn đồng nai",2,4,"",2,2,1,1,1,1,1,18,8,"00908",NA,NA,NA
"274","22285021002","54","562","22285","021","002",3,1,2,2,2,1,NA,"","THÔN XUÂN MỸ",2,1,"sắn đồng nai",2,3,"",2,2,2,1,1,2,1,18,8,"00891",NA,NA,NA
"275","23314001015","62","608","23314","001","015",3,1,2,2,2,1,NA,"","THỬA SỐ 1",1,1,"km140",2,2,"",5,2,1,1,1,1,1,2,8,"00992",NA,NA,NA
"276","23314001005","62","608","23314","001","005",3,1,2,2,2,1,NA,"","THỬA 1",1,1,"km140",2,2,"",2,2,1,1,1,1,1,1,8,"00997",NA,NA,NA
"277","23314001012","62","608","23314","001","012",3,1,2,2,2,1,NA,"","THỬA ĐẤT 1",1,1,"km 94",2,2,"",5,2,1,1,1,1,1,4,8,"00971",NA,NA,NA
"278","23314001006","62","608","23314","001","006",3,1,2,2,2,1,NA,"","THỬA ĐẤT 1",1,1,"km 94",2,3,"",5,2,1,1,1,1,1,8,8,"00988",NA,NA,NA
"279","23314001001","62","608","23314","001","001",3,1,2,2,2,1,NA,"","THỬA SỐ 1",1,1,"km 94",2,2,"",3,2,1,1,1,1,1,8,8,"00938",NA,NA,NA
"280","23350006015","62","610","23350","006","015",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"281","23350006012","62","610","23350","006","012",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"282","23350006006","62","610","23350","006","006",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"283","23350006001","62","610","23350","006","001",3,1,2,2,2,1,1,"","THỬA 1",1,1,"sắn địa phương",1,6,"",8,2,1,1,1,2,1,23,8,"01003",NA,NA,NA
"284","23350006004","62","610","23350","006","004",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"285","23350006010","62","610","23350","006","010",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"286","23350006013","62","610","23350","006","013",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"287","23350006008","62","610","23350","006","008",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"288","23350006003","62","610","23350","006","003",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"289","23350006009","62","610","23350","006","009",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"290","23350006005","62","610","23350","006","005",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
"291","23350006011","62","610","23350","006","011",3,1,2,2,2,2,1,"","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA
