"","MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","timing","harvest_combine","harvest_strawbaler","harvest_manual","harvest_other","other_specify","n_year_harvest","dry_method","dry_other","n_year_dry","store_method","moisture","KYDIEUTRA","dry_mechan","hermetic"
"11823",15,136,4435,8,14,4435008014,3,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"11824",15,136,4435,8,15,4435008015,3,1,0,0,0,NA,4,2,NA,NA,2,1,4,0,0
"11825",15,138,4525,2,3,4525002003,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11826",15,138,4525,2,4,4525002004,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11827",15,138,4525,2,5,4525002005,2,1,0,1,0,NA,6,2,NA,NA,2,2,4,0,0
"11828",15,138,4525,2,6,4525002006,2,1,0,0,0,NA,3,2,NA,NA,2,2,4,0,0
"11829",15,138,4525,2,7,4525002007,2,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"11830",15,138,4525,2,8,4525002008,2,1,0,1,0,NA,4,3,NA,NA,2,2,4,0,0
"11831",15,138,4525,2,9,4525002009,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11832",15,138,4525,2,10,4525002010,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11833",15,138,4525,2,11,4525002011,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11834",15,138,4525,2,12,4525002012,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11835",15,138,4525,2,13,4525002013,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11836",15,138,4525,2,14,4525002014,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11837",15,138,4525,2,15,4525002015,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11838",15,140,4630,5,1,4630005001,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11839",15,140,4630,5,2,4630005002,3,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11840",15,140,4630,5,3,4630005003,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11841",15,140,4630,5,4,4630005004,3,1,0,0,0,NA,2,2,NA,NA,2,1,4,0,0
"11842",15,140,4630,5,5,4630005005,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11843",15,140,4630,5,6,4630005006,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11844",15,140,4630,5,7,4630005007,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11845",15,140,4630,5,8,4630005008,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11846",15,140,4630,5,9,4630005009,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11847",15,140,4630,5,10,4630005010,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11848",15,140,4630,5,12,4630005012,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11849",15,140,4630,5,13,4630005013,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11850",15,140,4630,5,14,4630005014,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11851",15,140,4630,5,15,4630005015,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11852",15,141,4726,13,1,4726013001,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11853",15,141,4726,13,2,4726013002,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11854",15,141,4726,13,3,4726013003,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11855",15,141,4726,13,4,4726013004,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11856",15,141,4726,13,5,4726013005,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11857",15,141,4726,13,6,4726013006,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11858",15,141,4726,13,7,4726013007,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11859",15,141,4726,13,8,4726013008,3,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11860",15,141,4726,13,9,4726013009,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11861",15,141,4726,13,10,4726013010,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11862",15,141,4726,13,12,4726013012,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11863",15,141,4726,13,13,4726013013,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11864",15,141,4726,13,14,4726013014,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11865",15,141,4726,13,15,4726013015,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11866",15,141,4780,1,1,4780001001,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11867",15,141,4780,1,4,4780001004,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11868",15,141,4780,1,5,4780001005,3,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11869",15,141,4780,1,7,4780001007,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11870",15,141,4780,1,8,4780001008,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11871",15,141,4780,1,10,4780001010,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11872",15,141,4780,1,11,4780001011,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11873",15,141,4780,1,13,4780001013,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11874",15,141,4780,1,15,4780001015,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11875",17,150,4852,3,1,4852003001,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11876",17,150,4852,3,2,4852003002,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11877",17,150,4852,3,3,4852003003,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11878",17,150,4852,3,4,4852003004,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11879",17,150,4852,3,5,4852003005,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11880",17,150,4852,3,6,4852003006,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11881",17,150,4852,3,7,4852003007,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11882",17,150,4852,3,8,4852003008,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11883",17,150,4852,3,10,4852003010,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11884",17,150,4852,3,12,4852003012,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11885",17,150,4852,3,13,4852003013,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11886",17,150,4852,3,14,4852003014,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11887",17,150,4852,3,15,4852003015,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"11888",17,150,4855,4,1,4855004001,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11889",17,150,4855,4,2,4855004002,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11890",17,150,4855,4,3,4855004003,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11891",17,150,4855,4,4,4855004004,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11892",17,150,4855,4,5,4855004005,3,0,0,1,0,NA,NA,1,NA,NA,2,2,4,0,0
"11893",17,150,4855,4,6,4855004006,2,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11894",17,150,4855,4,7,4855004007,2,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11895",17,150,4855,4,8,4855004008,2,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11896",17,150,4855,4,9,4855004009,2,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11897",17,150,4855,4,12,4855004012,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11898",17,150,4855,4,13,4855004013,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11899",17,150,4855,4,15,4855004015,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11900",17,148,4903,4,1,4903004001,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"11901",17,148,4903,4,2,4903004002,3,1,0,0,0,NA,3,3,NA,NA,2,2,4,0,0
"11902",17,148,4903,4,3,4903004003,3,1,0,0,0,NA,2,2,NA,NA,2,1,4,0,0
"11903",17,148,4903,4,5,4903004005,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11904",17,148,4903,4,6,4903004006,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11905",17,148,4903,4,8,4903004008,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11906",17,148,4903,4,10,4903004010,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11907",17,148,4903,4,11,4903004011,2,1,0,1,0,NA,5,3,NA,NA,2,2,4,0,0
"11908",17,148,4903,4,12,4903004012,2,1,0,1,0,NA,5,2,NA,NA,2,2,4,0,0
"11909",17,148,4903,4,14,4903004014,2,1,0,1,0,NA,5,3,NA,NA,2,2,4,0,0
"11910",17,148,4912,3,1,4912003001,3,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11911",17,148,4912,3,2,4912003002,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"11912",17,148,4912,3,3,4912003003,3,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11913",17,148,4912,3,4,4912003004,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11914",17,148,4912,3,6,4912003006,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11915",17,148,4912,3,7,4912003007,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11916",17,148,4912,3,8,4912003008,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11917",17,148,4912,3,9,4912003009,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11918",17,148,4912,3,10,4912003010,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11919",17,148,4912,3,11,4912003011,2,1,0,1,0,NA,5,3,NA,NA,2,2,4,0,0
"11920",17,148,4912,3,12,4912003012,2,1,0,1,0,NA,5,3,NA,NA,2,2,4,0,0
"11921",17,148,4912,3,13,4912003013,2,1,0,1,0,NA,5,3,NA,NA,2,2,4,0,0
"11922",17,148,4912,3,14,4912003014,2,1,0,1,0,NA,5,3,NA,NA,2,2,4,0,0
"11923",17,148,4912,3,15,4912003015,2,1,0,1,0,NA,5,3,NA,NA,2,2,4,0,0
"11924",17,155,5176,3,1,5176003001,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11925",17,155,5176,3,2,5176003002,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11926",17,155,5176,3,3,5176003003,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11927",17,155,5176,3,4,5176003004,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11928",17,155,5176,3,5,5176003005,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11929",17,155,5176,3,7,5176003007,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11930",17,155,5176,3,8,5176003008,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11931",17,155,5176,3,9,5176003009,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11932",17,155,5176,3,10,5176003010,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11933",17,155,5176,3,11,5176003011,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11934",17,155,5176,3,12,5176003012,2,1,0,1,0,NA,8,3,NA,NA,2,1,4,0,0
"11935",17,155,5176,3,13,5176003013,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11936",17,155,5176,3,14,5176003014,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11937",17,155,5176,3,15,5176003015,3,0,0,1,0,NA,NA,2,NA,NA,3,1,4,0,0
"11938",17,156,5254,1,8,5254001008,3,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11939",17,156,5254,1,9,5254001009,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11940",17,156,5254,1,13,5254001013,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11941",17,156,5254,1,15,5254001015,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11942",17,157,5281,7,1,5281007001,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11943",17,157,5281,7,2,5281007002,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11944",17,157,5281,7,3,5281007003,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11945",17,157,5281,7,4,5281007004,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11946",17,157,5281,7,5,5281007005,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11947",17,157,5281,7,6,5281007006,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11948",17,157,5281,7,7,5281007007,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11949",17,157,5281,7,8,5281007008,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11950",17,157,5281,7,9,5281007009,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11951",17,157,5281,7,10,5281007010,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11952",17,157,5281,7,11,5281007011,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11953",17,157,5281,7,12,5281007012,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11954",17,157,5281,7,13,5281007013,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11955",17,157,5281,7,15,5281007015,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11956",17,157,5284,4,1,5284004001,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11957",17,157,5284,4,2,5284004002,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11958",17,157,5284,4,3,5284004003,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11959",17,157,5284,4,4,5284004004,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11960",17,157,5284,4,6,5284004006,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11961",17,157,5284,4,7,5284004007,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11962",17,157,5284,4,9,5284004009,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11963",17,157,5284,4,10,5284004010,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11964",17,157,5284,4,11,5284004011,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11965",17,157,5284,4,13,5284004013,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11966",17,157,5284,4,14,5284004014,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11967",17,157,5284,4,15,5284004015,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"11968",19,164,5455,28,2,5455028002,3,1,0,0,0,NA,3,3,NA,NA,3,2,4,0,0
"11969",19,164,5455,28,3,5455028003,3,1,0,0,0,NA,3,2,NA,NA,4,2,4,0,1
"11970",19,164,5455,28,8,5455028008,3,1,0,0,0,NA,2,3,NA,NA,2,2,4,0,0
"11971",19,164,5455,28,12,5455028012,3,1,0,0,0,NA,5,2,NA,NA,4,2,4,0,1
"11972",19,164,5488,5,2,5488005002,2,0,0,1,0,NA,NA,3,NA,NA,2,1,4,0,0
"11973",19,164,5488,5,3,5488005003,2,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"11974",19,164,5488,5,5,5488005005,2,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"11975",19,164,5488,5,6,5488005006,2,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11976",19,164,5488,5,7,5488005007,3,1,0,0,0,NA,0,2,NA,NA,2,1,4,0,0
"11977",19,164,5488,5,9,5488005009,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11978",19,164,5488,5,10,5488005010,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11979",19,164,5488,5,12,5488005012,2,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11980",19,164,5497,18,2,5497018002,2,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11981",19,164,5497,18,10,5497018010,2,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11982",19,164,5497,18,12,5497018012,2,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11983",19,164,5497,18,14,5497018014,2,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"11984",19,164,5497,18,15,5497018015,2,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"11985",19,167,5545,9,2,5545009002,3,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"11986",19,167,5545,9,3,5545009003,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"11987",19,167,5545,9,4,5545009004,3,1,0,0,0,NA,4,2,NA,NA,2,1,4,0,0
"11988",19,167,5545,9,5,5545009005,3,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"11989",19,167,5545,9,6,5545009006,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11990",19,167,5545,9,8,5545009008,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11991",19,167,5545,9,9,5545009009,3,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"11992",19,167,5545,9,10,5545009010,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11993",19,167,5545,9,11,5545009011,3,1,0,0,0,NA,2,2,NA,NA,2,1,4,0,0
"11994",19,167,5545,9,12,5545009012,3,0,0,1,0,NA,NA,2,NA,NA,2,1,4,0,0
"11995",19,164,5653,6,2,5653006002,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"11996",19,164,5653,6,3,5653006003,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"11997",19,164,5653,6,4,5653006004,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"11998",19,164,5653,6,7,5653006007,3,1,0,0,0,NA,2,2,NA,NA,3,2,4,0,0
"11999",19,164,5653,6,9,5653006009,3,1,0,0,0,NA,3,2,NA,NA,3,2,4,0,0
"12000",19,164,5653,6,10,5653006010,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12001",19,164,5653,6,11,5653006011,3,1,1,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12002",19,164,5653,6,12,5653006012,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12003",19,164,5653,6,13,5653006013,3,1,0,0,0,NA,3,2,NA,NA,3,2,4,0,0
"12004",19,164,5653,6,14,5653006014,3,1,1,0,0,NA,3,2,NA,NA,3,2,4,0,0
"12005",19,170,5749,5,1,5749005001,3,0,0,1,0,NA,NA,2,NA,NA,3,2,4,0,0
"12006",19,170,5749,5,2,5749005002,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12007",19,170,5749,5,3,5749005003,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12008",19,170,5749,5,4,5749005004,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12009",19,170,5749,5,6,5749005006,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12010",19,170,5749,5,7,5749005007,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12011",19,170,5749,5,9,5749005009,3,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"12012",19,170,5749,5,10,5749005010,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12013",19,170,5749,5,11,5749005011,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12014",19,170,5749,5,12,5749005012,3,1,0,1,0,NA,3,3,NA,NA,2,2,4,0,0
"12015",19,170,5749,5,13,5749005013,2,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"12016",19,170,5749,5,14,5749005014,3,0,1,1,0,NA,3,3,NA,NA,2,2,4,0,0
"12017",19,170,5749,5,15,5749005015,3,0,1,1,0,NA,3,3,NA,NA,2,2,4,0,0
"12018",19,171,5785,10,2,5785010002,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"12019",19,171,5785,10,6,5785010006,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"12020",19,171,5791,1,1,5791001001,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12021",19,171,5791,1,2,5791001002,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12022",19,171,5791,1,3,5791001003,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12023",19,171,5791,1,4,5791001004,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12024",19,171,5791,1,5,5791001005,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"12025",19,171,5791,1,6,5791001006,3,1,0,0,0,NA,3,2,NA,NA,2,1,4,0,0
"12026",19,171,5791,1,9,5791001009,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"12027",19,171,5791,1,13,5791001013,3,1,0,0,0,NA,8,2,NA,NA,2,2,4,0,0
"12028",19,171,5791,1,14,5791001014,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"12029",19,171,5812,4,2,5812004002,2,1,0,0,0,NA,7,2,NA,NA,2,2,4,0,0
"12030",19,171,5812,4,4,5812004004,2,1,0,0,0,NA,7,2,NA,NA,2,2,4,0,0
"12031",19,171,5812,4,6,5812004006,2,1,0,0,0,NA,8,2,NA,NA,2,2,4,0,0
"12032",19,171,5812,4,9,5812004009,3,1,0,1,0,NA,6,2,NA,NA,2,2,4,0,0
"12033",19,171,5812,4,13,5812004013,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12034",20,182,6166,5,1,6166005001,2,1,0,0,0,NA,8,1,NA,NA,2,1,4,0,0
"12035",20,182,6166,5,11,6166005011,2,1,0,0,0,NA,5,1,NA,NA,3,1,4,0,0
"12036",20,182,6166,5,15,6166005015,3,1,0,0,0,NA,4,3,NA,NA,2,2,4,0,0
"12037",20,183,6196,8,1,6196008001,3,1,0,0,0,NA,3,2,NA,NA,2,2,4,0,0
"12038",20,183,6196,8,3,6196008003,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12039",20,183,6196,8,5,6196008005,3,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"12040",20,183,6196,8,7,6196008007,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"12041",20,183,6196,8,8,6196008008,3,1,0,0,0,NA,2,2,NA,NA,2,2,4,0,0
"12042",20,183,6196,8,9,6196008009,3,0,0,1,0,NA,NA,3,NA,NA,2,2,4,0,0
"12043",20,183,6196,8,10,6196008010,3,1,0,0,0,NA,2,2,NA,NA,2,2,4,0,0
"12044",20,183,6196,8,11,6196008011,3,0,1,0,0,NA,7,2,NA,NA,2,2,4,0,0
"12045",20,183,6196,8,12,6196008012,3,1,0,0,0,NA,2,2,NA,NA,2,2,4,0,0
"12046",20,183,6196,8,13,6196008013,3,1,1,0,0,NA,8,2,NA,NA,2,2,4,0,0
"12047",20,183,6196,8,14,6196008014,3,0,0,1,0,NA,NA,3,NA,NA,3,2,4,0,0
"12048",20,183,6196,8,15,6196008015,3,1,0,0,0,NA,2,2,NA,NA,2,2,4,0,0
"12049",20,185,6331,4,1,6331004001,2,1,0,0,0,NA,9,2,NA,NA,2,1,4,0,0
"12050",20,185,6331,4,2,6331004002,3,1,0,0,0,NA,3,3,NA,NA,2,2,4,0,0
"12051",20,185,6331,4,3,6331004003,2,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12052",20,185,6331,4,4,6331004004,3,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"12053",20,185,6331,4,5,6331004005,3,1,0,0,0,NA,5,3,NA,NA,3,2,4,0,0
"12054",20,185,6331,4,6,6331004006,3,1,0,0,0,NA,4,3,NA,NA,2,2,4,0,0
"12055",20,185,6331,4,7,6331004007,3,1,0,0,0,NA,3,3,NA,NA,3,2,4,0,0
"12056",20,185,6331,4,8,6331004008,2,1,0,0,0,NA,8,2,NA,NA,2,2,4,0,0
"12057",20,185,6331,4,9,6331004009,2,1,0,0,0,NA,8,2,NA,NA,2,1,4,0,0
"12058",20,185,6331,4,10,6331004010,3,1,0,0,0,NA,4,3,NA,NA,3,2,4,0,0
"12059",20,185,6331,4,11,6331004011,3,1,0,0,0,NA,4,3,NA,NA,2,2,4,0,0
"12060",20,185,6331,4,12,6331004012,2,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"12061",20,185,6331,4,13,6331004013,2,1,0,0,0,NA,5,2,NA,NA,2,1,4,0,0
"12062",20,185,6331,4,14,6331004014,3,1,0,0,0,NA,4,3,NA,NA,2,2,4,0,0
"12063",20,185,6331,4,15,6331004015,3,1,0,0,0,NA,3,3,NA,NA,3,2,4,0,0
"12064",20,186,6391,9,1,6391009001,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12065",20,186,6391,9,2,6391009002,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12066",20,186,6391,9,3,6391009003,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12067",20,186,6391,9,4,6391009004,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12068",20,186,6391,9,5,6391009005,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12069",20,186,6391,9,6,6391009006,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12070",20,186,6391,9,7,6391009007,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12071",20,186,6391,9,8,6391009008,3,1,0,0,0,NA,5,2,NA,NA,3,2,4,0,0
"12072",20,186,6391,9,9,6391009009,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12073",20,186,6391,9,11,6391009011,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12074",20,186,6391,9,12,6391009012,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12075",20,186,6391,9,15,6391009015,3,1,0,0,0,NA,5,2,NA,NA,2,2,4,0,0
"12076",20,187,6517,8,2,6517008002,3,1,0,0,0,NA,3,1,NA,NA,3,2,4,0,0
"12077",20,187,6517,8,3,6517008003,3,1,0,0,0,NA,3,1,NA,NA,3,2,4,0,0
"12078",20,187,6517,8,4,6517008004,3,0,0,1,0,NA,NA,2,NA,NA,2,2,4,0,0
"12079",20,187,6517,8,5,6517008005,3,1,0,1,0,NA,0,2,NA,NA,2,2,4,0,0
"12080",20,187,6517,8,6,6517008006,3,1,0,1,0,NA,1,2,NA,NA,2,2,4,0,0
