"MATINH","MAHUYEN","MAXA","MADIABAN","HOSO","IDHO","KYDIEUTRA","wt45","water_source","other_source","laser","pipe","STT","stage","n_day","reason","sink_feet","count","n_drydown"
6,66,2173,5,1,2173005001,1,161,4,NA,99,2,1,7,7,1,5,2,2
6,66,2173,5,3,2173005003,1,161,1,NA,99,NA,0,7,5,1,15,2,2
6,66,2173,5,3,2173005003,1,161,1,NA,99,NA,1,18,10,1,5,2,2
6,66,2173,5,4,2173005004,1,161,1,NA,99,NA,0,8,10,1,20,2,2
6,66,2173,5,4,2173005004,1,161,1,NA,99,NA,1,17,15,1,5,2,2
6,66,2173,5,5,2173005005,1,161,4,NA,2,2,0,3,5,1,10,2,2
6,66,2173,5,5,2173005005,1,161,4,NA,2,2,1,5,7,1,7,2,2
6,66,2173,5,6,2173005006,1,161,3,NA,2,2,0,3,20,1,15,3,3
6,66,2173,5,6,2173005006,1,161,3,NA,2,2,1,5,7,1,10,3,3
6,66,2173,5,6,2173005006,1,161,3,NA,2,2,2,7,8,1,6,3,3
6,66,2173,5,8,2173005008,1,161,4,NA,2,2,0,2,10,1,15,2,2
6,66,2173,5,8,2173005008,1,161,4,NA,2,2,1,7,8,1,10,2,2
6,66,2173,5,9,2173005009,1,161,5,"nước mương",2,NA,0,3,5,1,15,2,2
6,66,2173,5,9,2173005009,1,161,5,"nước mương",2,NA,1,18,15,1,2,2,2
6,66,2173,5,10,2173005010,1,161,5,"nước khe",2,NA,0,7,5,1,5,2,2
6,66,2173,5,10,2173005010,1,161,5,"nước khe",2,NA,1,17,15,1,0,2,2
6,66,2173,5,11,2173005011,1,161,4,NA,99,2,NA,NA,NA,NA,NA,1,0
6,66,2173,5,12,2173005012,1,161,3,NA,2,2,NA,NA,NA,NA,NA,1,0
6,66,2173,5,13,2173005013,1,161,5,"mương tự chảy",2,NA,0,5,5,1,15,2,2
6,66,2173,5,13,2173005013,1,161,5,"mương tự chảy",2,NA,1,17,15,1,2,2,2
6,66,2173,5,14,2173005014,1,161,5,"nước khe tự chảy",2,NA,0,5,3,1,7,2,2
6,66,2173,5,14,2173005014,1,161,5,"nước khe tự chảy",2,NA,1,17,10,1,2,2,2
8,70,2215,13,4,2215013004,1,363,1,NA,1,NA,1,5,6,2,20,2,2
8,70,2215,13,4,2215013004,1,363,1,NA,1,NA,2,7,10,2,10,2,2
8,72,2275,5,1,2275005001,1,341,4,NA,2,2,0,17,10,1,5,1,1
8,72,2275,5,2,2275005002,1,341,4,NA,2,2,1,11,15,1,1,1,1
8,72,2275,5,3,2275005003,1,341,4,NA,2,2,0,17,8,1,5,1,1
8,72,2275,5,4,2275005004,1,341,4,NA,2,2,1,NA,NA,NA,NA,1,0
8,72,2275,5,5,2275005005,1,341,4,NA,2,2,1,17,10,1,5,1,1
8,72,2275,5,6,2275005006,1,341,4,NA,2,2,1,NA,NA,NA,NA,1,0
8,72,2275,5,7,2275005007,1,341,4,NA,2,2,0,17,10,1,5,1,1
8,72,2275,5,8,2275005008,1,341,4,NA,2,2,1,NA,NA,NA,NA,1,0
8,72,2275,5,9,2275005009,1,341,4,NA,2,2,1,17,15,1,5,1,1
8,72,2275,5,10,2275005010,1,341,4,NA,2,2,1,NA,NA,NA,NA,1,0
8,72,2275,5,11,2275005011,1,341,4,NA,2,2,0,17,10,1,5,1,1
8,72,2275,5,12,2275005012,1,341,4,NA,2,2,1,NA,NA,NA,NA,1,0
8,72,2275,5,14,2275005014,1,341,4,NA,2,2,1,NA,NA,NA,NA,1,0
8,72,2275,5,15,2275005015,1,341,4,NA,2,2,0,17,10,1,5,1,1
8,73,2344,8,2,2344008002,1,349,1,NA,2,NA,1,NA,NA,NA,NA,1,0
8,73,2344,8,3,2344008003,1,349,1,NA,2,NA,1,NA,NA,NA,NA,1,0
8,73,2344,8,4,2344008004,1,349,1,NA,2,NA,1,NA,NA,NA,NA,1,0
8,73,2344,8,5,2344008005,1,349,1,NA,1,NA,0,18,12,99,5,1,1
8,73,2344,8,6,2344008006,1,349,1,NA,1,NA,1,0,12,1,5,1,1
8,73,2344,8,7,2344008007,1,349,1,NA,1,NA,1,18,12,1,5,1,1
8,73,2344,8,8,2344008008,1,349,1,NA,2,NA,0,17,12,1,6,1,1
8,73,2344,8,14,2344008014,1,349,1,NA,99,NA,0,17,16,1,6,1,1
8,73,2344,8,15,2344008015,1,349,1,NA,99,NA,0,16,16,1,7,1,1
8,74,2383,6,1,2383006001,1,375,4,NA,2,2,NA,NA,NA,NA,NA,1,0
8,74,2383,6,2,2383006002,1,375,4,NA,2,2,0,6,5,5,2,2,2
8,74,2383,6,2,2383006002,1,375,4,NA,2,2,1,10,5,1,3,2,2
8,74,2383,6,4,2383006004,1,375,3,NA,2,2,NA,NA,NA,NA,NA,1,0
8,74,2383,6,7,2383006007,1,375,4,NA,2,2,1,NA,NA,NA,NA,1,0
8,74,2383,6,8,2383006008,1,375,4,NA,2,2,NA,NA,NA,NA,NA,1,0
8,76,2542,11,1,2542011001,1,351,1,NA,2,NA,0,5,7,2,0,2,2
8,76,2542,11,1,2542011001,1,351,1,NA,2,NA,1,18,7,2,0,2,2
8,76,2542,11,2,2542011002,1,351,1,NA,2,NA,1,NA,NA,NA,NA,1,0
8,76,2542,11,3,2542011003,1,351,1,NA,2,NA,0,5,7,2,0,2,2
8,76,2542,11,3,2542011003,1,351,1,NA,2,NA,1,18,5,2,0,2,2
8,76,2542,11,4,2542011004,1,351,1,NA,2,NA,0,4,5,1,0,2,2
8,76,2542,11,4,2542011004,1,351,1,NA,2,NA,1,18,20,1,0,2,2
8,76,2542,11,5,2542011005,1,351,1,NA,2,NA,0,17,7,1,1,1,1
8,76,2542,11,6,2542011006,1,351,1,NA,2,NA,0,17,7,1,1,1,1
8,76,2542,11,9,2542011009,1,351,1,NA,2,NA,0,3,2,2,1,3,3
8,76,2542,11,9,2542011009,1,351,1,NA,2,NA,1,5,3,2,2,3,3
8,76,2542,11,9,2542011009,1,351,1,NA,2,NA,2,5,3,2,1,3,3
8,76,2542,11,10,2542011010,1,351,1,NA,2,NA,0,3,5,2,2,2,2
8,76,2542,11,10,2542011010,1,351,1,NA,2,NA,1,6,2,2,1,2,2
8,76,2542,11,11,2542011011,1,351,1,NA,2,NA,0,3,2,2,2,2,2
8,76,2542,11,11,2542011011,1,351,1,NA,2,NA,1,5,3,2,1,2,2
8,76,2548,9,1,2548009001,1,340,4,NA,99,2,NA,NA,NA,NA,NA,1,0
8,76,2548,9,3,2548009003,1,340,4,NA,99,2,NA,NA,NA,NA,NA,1,0
8,76,2548,9,5,2548009005,1,340,1,NA,2,NA,0,3,3,2,2,2,2
8,76,2548,9,5,2548009005,1,340,1,NA,2,NA,1,5,3,2,2,2,2
8,76,2548,9,6,2548009006,1,340,1,NA,2,NA,0,2,2,2,1,2,2
8,76,2548,9,6,2548009006,1,340,1,NA,2,NA,1,4,2,2,1,2,2
8,76,2548,9,7,2548009007,1,340,1,NA,2,NA,0,3,3,3,2,2,2
8,76,2548,9,7,2548009007,1,340,1,NA,2,NA,1,4,2,3,1,2,2
8,76,2548,9,9,2548009009,1,340,1,NA,2,NA,0,17,7,1,1,1,1
8,76,2548,9,10,2548009010,1,340,1,NA,2,NA,0,17,6,1,1,1,1
8,76,2548,9,11,2548009011,1,340,1,NA,2,NA,0,17,7,2,1,1,1
8,76,2548,9,12,2548009012,1,340,1,NA,2,NA,0,17,7,1,1,1,1
8,76,2548,9,13,2548009013,1,340,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
8,76,2548,9,14,2548009014,1,340,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
8,76,2554,1,2,2554001002,1,539,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
8,76,2554,1,3,2554001003,1,539,1,NA,99,NA,NA,NA,NA,NA,NA,1,0
8,76,2554,1,4,2554001004,1,539,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
8,76,2554,1,5,2554001005,1,539,1,NA,2,NA,0,6,2,2,2,2,2
8,76,2554,1,5,2554001005,1,539,1,NA,2,NA,1,17,2,2,0,2,2
8,76,2554,1,6,2554001006,1,539,1,NA,99,NA,0,5,3,1,2,3,3
8,76,2554,1,6,2554001006,1,539,1,NA,99,NA,1,11,3,1,2,3,3
8,76,2554,1,6,2554001006,1,539,1,NA,99,NA,2,18,2,1,0,3,3
8,76,2554,1,7,2554001007,1,539,1,NA,99,NA,0,3,2,3,2,3,3
8,76,2554,1,7,2554001007,1,539,1,NA,99,NA,1,7,2,2,2,3,3
8,76,2554,1,7,2554001007,1,539,1,NA,99,NA,2,16,2,2,0,3,3
8,76,2554,1,8,2554001008,1,539,1,NA,99,NA,0,6,3,2,2,3,3
8,76,2554,1,8,2554001008,1,539,1,NA,99,NA,1,12,2,2,1,3,3
8,76,2554,1,8,2554001008,1,539,1,NA,99,NA,2,18,2,2,0,3,3
8,76,2554,1,9,2554001009,1,539,1,NA,2,NA,0,3,3,2,2,2,2
8,76,2554,1,9,2554001009,1,539,1,NA,2,NA,1,4,5,2,1,2,2
8,76,2554,1,10,2554001010,1,539,4,NA,2,2,0,8,2,3,2,2,2
8,76,2554,1,10,2554001010,1,539,4,NA,2,2,1,9,2,3,2,2,2
8,76,2554,1,11,2554001011,1,539,1,NA,2,NA,0,2,2,2,2,2,2
8,76,2554,1,11,2554001011,1,539,1,NA,2,NA,1,4,3,2,2,2,2
8,76,2554,1,12,2554001012,1,539,1,NA,2,NA,0,3,3,2,1,3,3
8,76,2554,1,12,2554001012,1,539,1,NA,2,NA,1,5,2,2,1,3,3
8,76,2554,1,12,2554001012,1,539,1,NA,2,NA,2,5,3,2,1,3,3
8,76,2554,1,13,2554001013,1,539,1,NA,2,NA,0,8,5,7,1,1,1
8,76,2554,1,14,2554001014,1,539,1,NA,2,NA,0,3,3,5,2,1,1
8,76,2554,1,16,2554001016,1,539,1,NA,2,NA,0,17,5,1,1,1,1
8,76,2572,16,3,2572016003,1,357,4,NA,99,2,NA,NA,NA,NA,NA,1,0
8,76,2572,16,4,2572016004,1,357,4,NA,99,2,NA,NA,NA,NA,NA,1,0
8,76,2572,16,5,2572016005,1,357,1,NA,2,NA,0,2,2,3,1,2,2
8,76,2572,16,5,2572016005,1,357,1,NA,2,NA,1,4,2,3,1,2,2
8,76,2572,16,6,2572016006,1,357,1,NA,2,NA,0,2,2,2,1,2,2
8,76,2572,16,6,2572016006,1,357,1,NA,2,NA,1,4,2,2,1,2,2
8,76,2572,16,7,2572016007,1,357,1,NA,2,NA,0,6,2,4,2,3,3
8,76,2572,16,7,2572016007,1,357,1,NA,2,NA,1,12,2,4,2,3,3
8,76,2572,16,7,2572016007,1,357,1,NA,2,NA,2,18,3,4,0,3,3
8,76,2572,16,8,2572016008,1,357,1,NA,2,NA,0,6,3,1,1,3,3
8,76,2572,16,8,2572016008,1,357,1,NA,2,NA,1,12,3,1,1,3,3
8,76,2572,16,8,2572016008,1,357,1,NA,2,NA,2,18,3,1,0,3,3
8,76,2572,16,9,2572016009,1,357,1,NA,2,NA,0,6,3,1,2,3,3
8,76,2572,16,9,2572016009,1,357,1,NA,2,NA,1,12,3,1,2,3,3
8,76,2572,16,9,2572016009,1,357,1,NA,2,NA,2,18,3,1,0,3,3
8,76,2572,16,10,2572016010,1,357,1,NA,2,NA,0,6,3,3,2,3,3
8,76,2572,16,10,2572016010,1,357,1,NA,2,NA,1,11,2,3,1,3,3
8,76,2572,16,10,2572016010,1,357,1,NA,2,NA,2,18,2,3,0,3,3
8,76,2572,16,12,2572016012,1,357,1,NA,2,NA,0,3,2,2,1,2,2
8,76,2572,16,12,2572016012,1,357,1,NA,2,NA,1,4,3,2,1,2,2
8,76,2572,16,13,2572016013,1,357,1,NA,2,NA,0,17,10,2,1,1,1
8,76,2572,16,14,2572016014,1,357,1,NA,2,NA,0,17,6,1,1,1,1
8,76,2572,16,15,2572016015,1,357,1,NA,2,NA,0,17,7,1,1,1,1
10,80,2677,18,1,2677018001,1,403,5,"khe mó",2,NA,1,NA,NA,NA,NA,1,0
10,80,2677,18,2,2677018002,1,403,5,"khe mó",2,NA,1,NA,NA,NA,NA,1,0
10,80,2677,18,3,2677018003,1,403,5,"khe mó",2,NA,NA,NA,NA,NA,NA,1,0
10,80,2677,18,4,2677018004,1,403,5,"khe mó",2,NA,NA,NA,NA,NA,NA,1,0
10,80,2677,18,5,2677018005,1,403,5,"khe mó",2,NA,NA,NA,NA,NA,NA,1,0
10,80,2677,18,9,2677018009,1,403,4,NA,2,2,0,11,9,5,15,1,1
10,80,2677,18,10,2677018010,1,403,3,NA,2,2,0,9,8,5,18,1,1
10,80,2677,18,11,2677018011,1,403,3,NA,2,2,0,6,9,5,16,1,1
10,80,2677,18,12,2677018012,1,403,3,NA,2,2,0,3,7,5,10,1,1
10,80,2677,18,15,2677018015,1,403,5,"Không cấy vụ Đông Xuân",99,NA,NA,NA,NA,NA,NA,1,0
10,82,2734,8,1,2734008001,1,395,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,82,2734,8,2,2734008002,1,395,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,82,2734,8,3,2734008003,1,395,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,82,2734,8,4,2734008004,1,395,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,82,2734,8,6,2734008006,1,395,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,82,2734,8,9,2734008009,1,395,5,"Nguồn nước từ hệ thống kênh mương",2,NA,0,0,4,1,15,2,2
10,82,2734,8,9,2734008009,1,395,5,"Nguồn nước từ hệ thống kênh mương",2,NA,1,7,5,1,10,2,2
10,82,2734,8,10,2734008010,1,395,5,"Nguồn nước từ hệ thống kênh mương",99,NA,0,0,4,1,16,2,2
10,82,2734,8,10,2734008010,1,395,5,"Nguồn nước từ hệ thống kênh mương",99,NA,1,7,4,1,10,2,2
10,82,2734,8,11,2734008011,1,395,5,"Nguồn nước từ hệ thống kênh mương",99,NA,0,0,4,1,15,2,2
10,82,2734,8,11,2734008011,1,395,5,"Nguồn nước từ hệ thống kênh mương",99,NA,1,7,5,1,10,2,2
10,82,2734,8,12,2734008012,1,395,1,NA,99,NA,0,0,5,1,15,2,2
10,82,2734,8,12,2734008012,1,395,1,NA,99,NA,1,6,4,7,10,2,2
10,82,2734,8,14,2734008014,1,395,5,"Nguồn nước từ hệ thống kênh mương",99,NA,0,0,4,1,15,2,2
10,82,2734,8,14,2734008014,1,395,5,"Nguồn nước từ hệ thống kênh mương",99,NA,1,7,5,1,10,2,2
10,84,2809,1,1,2809001001,1,310,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,84,2809,1,2,2809001002,1,310,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,84,2809,1,3,2809001003,1,310,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,84,2809,1,7,2809001007,1,310,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,84,2809,1,11,2809001011,1,310,5,"không tưới nước",2,NA,NA,NA,NA,NA,NA,1,0
10,84,2809,1,15,2809001015,1,310,3,NA,2,2,NA,NA,NA,NA,NA,1,0
10,85,2890,5,2,2890005002,1,399,5,"0",99,NA,NA,NA,NA,NA,NA,3,0
10,85,2890,5,3,2890005003,1,399,4,NA,2,2,0,4,3,1,99,3,3
10,85,2890,5,3,2890005003,1,399,4,NA,2,2,1,18,3,1,99,3,3
10,85,2890,5,4,2890005004,1,399,5,"0",99,NA,NA,NA,NA,NA,NA,3,0
10,85,2890,5,6,2890005006,1,399,4,NA,2,2,0,4,3,6,99,3,3
10,85,2890,5,6,2890005006,1,399,4,NA,2,2,1,16,4,1,99,3,3
10,85,2890,5,7,2890005007,1,399,4,NA,2,2,0,17,2,1,99,2,2
10,85,2890,5,8,2890005008,1,399,4,NA,2,2,NA,NA,NA,NA,NA,2,0
10,85,2890,5,9,2890005009,1,399,4,NA,99,2,NA,NA,NA,NA,NA,2,0
10,85,2890,5,10,2890005010,1,399,5,"0",99,NA,NA,NA,NA,NA,NA,2,0
10,85,2890,5,11,2890005011,1,399,4,NA,2,2,0,17,4,1,99,1,1
10,85,2890,5,12,2890005012,1,399,4,NA,99,2,NA,NA,NA,NA,NA,2,0
10,85,2890,5,13,2890005013,1,399,4,NA,2,2,NA,NA,NA,NA,NA,3,0
10,85,2890,5,14,2890005014,1,399,4,NA,99,2,NA,NA,NA,NA,NA,3,0
10,85,2890,5,15,2890005015,1,399,5,"0",99,NA,NA,NA,NA,NA,NA,2,0
10,87,2977,2,1,2977002001,1,400,4,NA,2,2,0,3,3,1,3,1,1
10,87,2977,2,2,2977002002,1,400,4,NA,2,2,0,2,4,1,3,2,2
10,87,2977,2,2,2977002002,1,400,4,NA,2,2,1,3,4,6,4,2,2
10,87,2977,2,6,2977002006,1,400,3,NA,2,2,0,18,7,2,0,1,1
10,87,2977,2,7,2977002007,1,400,4,NA,2,2,0,2,5,6,5,2,2
10,87,2977,2,7,2977002007,1,400,4,NA,2,2,1,4,3,6,4,2,2
10,87,2977,2,8,2977002008,1,400,4,NA,2,2,0,18,5,1,0,1,1
10,87,2977,2,9,2977002009,1,400,4,NA,2,2,0,1,5,1,0,2,2
10,87,2977,2,9,2977002009,1,400,4,NA,2,2,1,2,5,1,2,2,2
10,87,2977,2,11,2977002011,1,400,3,NA,2,2,0,17,8,1,12,1,1
10,87,2977,2,12,2977002012,1,400,4,NA,2,2,0,2,5,1,0,2,2
10,87,2977,2,12,2977002012,1,400,4,NA,2,2,1,2,5,1,2,2,2
10,87,2977,2,13,2977002013,1,400,3,NA,2,2,0,17,9,1,10,1,1
10,87,2977,2,14,2977002014,1,400,3,NA,2,2,0,17,12,1,15,1,1
10,87,2989,11,1,2989011001,1,359,4,NA,2,2,0,4,5,6,5,2,2
10,87,2989,11,1,2989011001,1,359,4,NA,2,2,1,2,5,5,5,2,2
10,87,2989,11,3,2989011003,1,359,4,NA,2,2,0,17,4,1,0,1,1
10,87,2989,11,4,2989011004,1,359,4,NA,2,2,0,17,5,1,99,1,1
10,87,2989,11,5,2989011005,1,359,4,NA,99,2,0,18,5,1,99,1,1
10,87,2989,11,6,2989011006,1,359,4,NA,2,2,0,4,4,6,4,2,2
10,87,2989,11,6,2989011006,1,359,4,NA,2,2,1,2,5,6,5,2,2
10,87,2989,11,7,2989011007,1,359,4,NA,2,2,0,18,5,7,0,1,1
10,87,2989,11,8,2989011008,1,359,3,NA,2,2,0,18,14,1,15,1,1
10,87,2989,11,9,2989011009,1,359,4,NA,2,2,0,3,5,6,3,2,2
10,87,2989,11,9,2989011009,1,359,4,NA,2,2,1,4,5,6,5,2,2
10,87,2989,11,10,2989011010,1,359,4,NA,2,2,0,2,3,5,4,2,2
10,87,2989,11,10,2989011010,1,359,4,NA,2,2,1,4,5,6,5,2,2
10,87,2989,11,11,2989011011,1,359,3,NA,2,2,0,18,15,1,10,1,1
10,87,2989,11,12,2989011012,1,359,4,NA,2,2,0,2,5,3,5,2,2
10,87,2989,11,12,2989011012,1,359,4,NA,2,2,1,2,5,3,5,2,2
10,87,2989,11,13,2989011013,1,359,4,NA,2,2,0,2,5,6,2,2,2
10,87,2989,11,13,2989011013,1,359,4,NA,2,2,1,2,4,5,5,2,2
10,87,2989,11,14,2989011014,1,359,3,NA,2,2,0,17,10,1,8,1,1
10,87,2989,11,15,2989011015,1,359,4,NA,2,2,0,18,5,2,0,1,1
10,89,3055,12,6,3055012006,1,501,4,NA,2,2,0,18,2,99,1,1,1
10,89,3055,12,9,3055012009,1,501,2,NA,2,NA,0,18,7,1,15,1,1
10,89,3055,12,10,3055012010,1,501,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
10,89,3055,12,11,3055012011,1,501,4,NA,2,2,0,18,2,1,1,1,1
10,89,3055,12,12,3055012012,1,501,4,NA,2,2,NA,NA,NA,NA,NA,1,0
10,89,3055,12,13,3055012013,1,501,1,NA,2,NA,1,NA,NA,NA,NA,1,0
11,94,3145,3,1,3145003001,1,264,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,94,3145,3,2,3145003002,1,264,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,94,3145,3,3,3145003003,1,264,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,94,3145,3,4,3145003004,1,264,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,94,3145,3,6,3145003006,1,264,3,NA,2,2,0,18,5,1,1,1,1
11,94,3145,3,7,3145003007,1,264,3,NA,2,2,0,18,6,1,1,1,1
11,94,3145,3,8,3145003008,1,264,3,NA,2,2,0,18,4,1,1,1,1
11,94,3145,3,9,3145003009,1,264,3,NA,2,2,0,18,4,2,1,1,1
11,94,3145,3,10,3145003010,1,264,1,NA,2,NA,0,0,5,1,99,1,1
11,94,3145,3,12,3145003012,1,264,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,94,3145,3,13,3145003013,1,264,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,94,3145,3,15,3145003015,1,264,1,NA,2,NA,0,0,7,1,99,2,2
11,94,3145,3,15,3145003015,1,264,1,NA,2,NA,1,1,2,1,99,2,2
11,103,3175,2,1,3175002001,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,2,3175002002,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,3,3175002003,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,4,3175002004,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,5,3175002005,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,6,3175002006,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,7,3175002007,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,8,3175002008,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,9,3175002009,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,10,3175002010,1,302,4,NA,2,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,11,3175002011,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,12,3175002012,1,302,4,NA,2,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,13,3175002013,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,14,3175002014,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,103,3175,2,15,3175002015,1,302,4,NA,99,2,NA,NA,NA,NA,NA,1,0
11,101,3214,8,1,3214008001,1,265,4,NA,2,2,NA,NA,NA,NA,NA,1,0
11,101,3214,8,2,3214008002,1,265,4,NA,2,2,NA,NA,NA,NA,NA,1,0
11,101,3214,8,3,3214008003,1,265,4,NA,2,2,NA,NA,NA,NA,NA,1,0
11,101,3214,8,4,3214008004,1,265,4,NA,2,2,NA,NA,NA,NA,NA,1,0
11,101,3214,8,5,3214008005,1,265,4,NA,2,2,NA,NA,NA,NA,NA,1,0
11,101,3214,8,6,3214008006,1,265,1,NA,2,NA,0,9,7,1,4,2,2
11,101,3214,8,6,3214008006,1,265,1,NA,2,NA,1,17,14,1,2,2,2
11,101,3214,8,7,3214008007,1,265,1,NA,2,NA,0,9,7,1,4,2,2
11,101,3214,8,7,3214008007,1,265,1,NA,2,NA,1,17,14,1,2,2,2
11,101,3214,8,8,3214008008,1,265,1,NA,2,NA,0,9,7,1,4,2,2
11,101,3214,8,8,3214008008,1,265,1,NA,2,NA,1,17,14,1,2,2,2
11,101,3214,8,10,3214008010,1,265,1,NA,2,NA,0,9,7,1,4,2,2
11,101,3214,8,10,3214008010,1,265,1,NA,2,NA,1,17,14,1,2,2,2
11,101,3214,8,11,3214008011,1,265,1,NA,2,NA,0,13,10,2,4,2,2
11,101,3214,8,11,3214008011,1,265,1,NA,2,NA,1,17,20,1,1,2,2
11,101,3214,8,15,3214008015,1,265,1,NA,2,NA,0,13,5,1,5,2,2
11,101,3214,8,15,3214008015,1,265,1,NA,2,NA,1,18,14,1,2,2,2
11,99,3268,12,1,3268012001,1,314,5,"nước tự chẩy",2,NA,1,17,20,7,3,1,1
11,99,3268,12,2,3268012002,1,314,5,"nước tự chẩy",2,NA,0,18,20,7,3,1,1
11,99,3268,12,3,3268012003,1,314,5,"nước tự chẩy",2,NA,0,18,20,5,3,1,1
11,99,3268,12,4,3268012004,1,314,5,"nước tự chẩy",2,NA,0,18,20,1,3,1,1
11,99,3268,12,5,3268012005,1,314,5,"tự nhiên",2,NA,1,NA,NA,NA,NA,1,0
11,99,3268,12,6,3268012006,1,314,5,"nước tự chẩy",2,NA,0,18,20,7,3,1,1
11,99,3268,12,7,3268012007,1,314,5,"nước tự chẩy",2,NA,0,17,20,1,4,1,1
11,99,3268,12,8,3268012008,1,314,5,"nước tự chảy",2,NA,0,18,18,5,3,1,1
11,99,3268,12,9,3268012009,1,314,5,"nước tự nhiên",2,NA,0,7,16,5,3,1,1
11,99,3268,12,10,3268012010,1,314,5,"nước tự chảy",2,NA,0,18,18,99,3,1,1
11,99,3268,12,11,3268012011,1,314,5,"tự nhiên",2,NA,0,18,21,7,3,1,1
11,99,3268,12,12,3268012012,1,314,5,"nước tự chảy",2,NA,0,18,16,7,3,1,1
11,99,3268,12,13,3268012013,1,314,5,"tự nhiên",2,NA,0,18,22,99,3,1,1
11,99,3268,12,14,3268012014,1,314,5,"nước tự chảy",2,NA,0,18,15,5,3,1,1
11,99,3268,12,15,3268012015,1,314,5,"nước tự chảy",2,NA,0,18,15,7,1,1,1
11,99,3295,20,1,3295020001,1,298,4,NA,2,2,1,7,5,1,8,1,1
11,99,3295,20,2,3295020002,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,3,3295020003,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,4,3295020004,1,298,4,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,6,3295020006,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,7,3295020007,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,8,3295020008,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,9,3295020009,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,10,3295020010,1,298,4,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,11,3295020011,1,298,4,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,12,3295020012,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,13,3295020013,1,298,3,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,14,3295020014,1,298,4,NA,2,2,1,NA,NA,NA,NA,1,0
11,99,3295,20,15,3295020015,1,298,4,NA,2,2,1,NA,NA,NA,NA,1,0
11,102,3310,15,1,3310015001,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,2,3310015002,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,3,3310015003,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,4,3310015004,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,5,3310015005,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,6,3310015006,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,7,3310015007,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,8,3310015008,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
11,102,3310,15,9,3310015009,1,299,1,NA,2,NA,NA,NA,NA,NA,NA,1,0
